Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Zach McKinstry","DET",102.413,396.906,356.055,83.0458,54.914,16.2044,4.27011,7.65738,48.4208,34.0236,33.1036,0.606008,88.3828,3.63215,2.76791,1.3471,4.61221,14.3483,3.62253,0.233239,0.083404,0.222679,0.374548,0.302816,0.367254,0.294225,0.67007,0.134015,6.9503,0.286885,,0.785133,40.8296,-6.06792,86.9738,0.785133,0.43,-5.308529794216156,-0.400404691696167,0.813581,500.0799865722656,,,,,,,379.6,3.721568627,379.6,3.721568627,,,,,,,,,,,,,,,,,,,"Zach McKinstry","19392",656716
"Austin Martin","MIN",82.481,318.975,278.883,72.1709,52.894,14.7062,1.04652,3.52417,38.6395,24.5989,30.5253,0.385207,53.597,5.45484,1.99883,2.11326,6.47917,11.2594,3.44397,0.258786,0.0956981,0.168029,0.569534,0.341319,0.356934,0.311887,0.698253,0.0981481,5.32575,0.306787,,0.257343,37.3868,-0.302567,98.633,0.257343,-0.97,-0.25658297538757324,-2.90695321559906,0.799579,747.9600219726562,,,,,,,331.5,4.042682926,331.5,4.042682926,,,,,,,,,,,,,,,,,,,"Austin Martin","27462",668885
"Travis d'Arnaud","LAA",60.313,221.088,199.047,44.4974,27.9938,8.64732,0.284464,7.5718,22.4451,25.643,14.2554,0.00925917,62.6496,2.94525,1.26658,0.284009,3.91916,0.67509,0.267,0.223552,0.0644784,0.28337,0.227542,0.283651,0.383975,0.291412,0.667626,0.160423,2.50268,0.283842,,-0.272621,22.2382,-3.885,84.1084,-0.272621,0.27,-4.413618326187134,4.61352875828743,0.798999,999,,,,,,,201.6,3.36,201.6,3.36,,,,,,,,,,,,,,,,,,,"Travis d'Arnaud","7739",518595
"Jordan Beck","COL",131.143,540.937,492.364,124.445,78.5713,26.2378,3.03866,16.5968,68.39,63.0925,40.6763,0.267423,152.98,3.67105,3.74412,0.481359,7.50466,15.4914,4.66309,0.252749,0.0751959,0.282806,0.265892,0.312314,0.419506,0.317301,0.73182,0.166758,5.71047,0.330283,,0.378967,65.7804,1.86456,89.2933,0.378967,2.23,-6.485333144664764,-3.841435432434082,0.784772,231.5800018310547,,,,,,,604.2,4.61221374,604.2,4.61221374,,,,,,,,,,,,,,,,,,,"Jordan Beck","31431",687597
"Luis Torrens","NYM",61.619,221.939,203.696,48.2461,34.0116,8.37807,0.846785,5.00957,22.8025,22.4715,14.1478,0.34444,50.2692,1.8912,1.58554,0.618488,4.68501,1.0294,0.418157,0.236853,0.0637463,0.2265,0.28144,0.290461,0.360078,0.284917,0.650539,0.123225,3.33156,0.288238,,-0.293507,21.1534,-5.07037,84.0632,-0.293507,0,-4.485572576522827,4.754552364349365,0.782992,999,,,,,,,190.6,3.074193548,190.6,3.074193548,,,,,,,,,,,,,,,,,,,"Luis Torrens","15905",620443
"Brayan Rocchio","CLE",121.393,468.072,423.361,97.445,68.5301,19.8912,1.60992,7.41378,48.78,39.6114,32.5083,0.587828,90.6043,6.19006,3.57122,2.44157,8.30776,12.3245,4.00959,0.23017,0.0694515,0.193569,0.358794,0.292385,0.337295,0.278626,0.62968,0.107125,5.03509,0.273723,,0.11889,42.2222,-13.0841,77.6633,0.11889,-0.15,-12.20376681536436,3.648734897375107,0.772996,999,,,,,,,384,3.173553719,384,3.173553719,,,,,,,,,,,,,,,,,,,"Brayan Rocchio","23690",677587
"Austin Hedges","CLE",42.162,141.675,124.34,23.1721,15.8011,3.83065,0.0184701,3.52193,12.493,11.1631,10.2796,0.213477,38.4522,1.53903,0.943772,3.41562,2.25323,1.75066,0.771239,0.186361,0.0725575,0.271411,0.267334,0.255216,0.302441,0.248492,0.557658,0.11608,3.30404,0.23587,,-0.146631,9.31347,-7.42652,56.9049,-0.146631,6.74,-7.342667832970619,9.993240356445312,0.770085,999,,,,,,,91,2.166666666,91,2.166666666,,,,,,,,,,,,,,,,,,,"Austin Hedges","12976",595978
"Marcell Ozuna","PIT",124.072,520.412,451.699,108.073,68.0395,20.5384,0,19.4946,60.1808,67.0462,61.1524,1.11098,127.062,3.1685,3.88292,0.509094,9.30617,0.288131,0.127943,0.239258,0.117508,0.244156,0.48128,0.331588,0.414202,0.326289,0.74579,0.174944,1.50348,0.286636,,-0.861235,67.0821,5.59146,107.22,-0.861235,0,3.5918869972229004,-13.402839660644531,0.76768,369.7300109863281,,,,,,,584.3,4.712096774,584.3,4.712096774,,,,,,,,,,,,,,,,,,,"Marcell Ozuna","10324",542303
"Tyler Freeman","COL",76.347,308.705,273.529,78.7478,56.524,14.5318,2.00967,5.68227,41.3801,30.7558,22.0365,0.239243,39.7628,8.55023,2.27679,2.31295,6.99672,12.7245,3.99722,0.287896,0.0713838,0.128805,0.554199,0.356845,0.41804,0.339959,0.774885,0.130144,6.12899,0.317179,,0.334464,43.219,6.74314,104.815,0.334464,-0.88,2.0961708426475525,-4.89657199382782,0.764304,744.5999755859375,,,,,,,386.2,5.081578947,386.2,5.081578947,,,,,,,,,,,,,,,,,,,"Tyler Freeman","22532",671289
"Joc Pederson","TEX",101.043,398.586,342.821,78.0695,45.8223,14.5534,0.425103,17.2687,48.4968,50.8847,44.3098,1.85949,89.8261,7.26401,3.27944,0.725625,6.72569,2.78626,1.06387,0.227727,0.111167,0.225362,0.493284,0.326004,0.423776,0.326191,0.74978,0.196049,3.03119,0.254391,,-0.509122,51.3469,4.25088,110.65,-0.509122,0,4.493945896625519,-10.759208679199219,0.762578,999,,,,,,,453,4.485148514,453,4.485148514,,,,,,,,,,,,,,,,,,,"Joc Pederson","11899",592626
"Casey Schmitt","SFG",72.898,283.592,258.561,62.0532,40.2077,12.3464,0.740218,8.75884,31.0617,32.4176,18.6123,0.64258,65.5273,3.05734,2.17066,1.19095,4.55476,2.04523,0.693851,0.239995,0.0656306,0.231062,0.284039,0.296468,0.395097,0.300216,0.691565,0.155102,3.69747,0.285844,,-0.27935,30.5524,-2.95619,93.6362,-0.27935,-0.5,-2.4183350205421448,0.3249773383140564,0.75116,999,,,,,,,280.3,3.839726027,280.3,3.839726027,,,,,,,,,,,,,,,,,,,"Casey Schmitt","27577",669477
"Edmundo Sosa","PHI",66.051,245.46,226.128,56.0679,36.9155,10.1054,1.43751,7.60949,28.3956,28.4029,10.3457,0.26098,57.313,5.39939,1.64837,1.77676,4.60916,3.39408,0.956169,0.247948,0.0421482,0.233492,0.180512,0.294894,0.406305,0.303708,0.701199,0.158357,5.12089,0.297558,,-0.0586766,27.1403,-1.86272,92.0246,-0.0586766,1.2,-2.3788830041885376,1.4621071517467499,0.741739,999,,,,,,,245.4,3.718181818,245.4,3.718181818,,,,,,,,,,,,,,,,,,,"Edmundo Sosa","17022",624641
"Ke'Bryan Hayes","CIN",126.847,504.932,464.751,112.097,83.0945,18.9389,1.57569,8.48836,51.9328,46.0273,32.4609,0.673786,98.0079,3.44645,3.37449,0.899612,10.6649,9.86572,3.87244,0.241199,0.0642877,0.194101,0.331207,0.293641,0.343523,0.280701,0.637165,0.102324,4.50807,0.286507,,-0.393853,46.398,-13.2636,72.9946,-0.393853,5.04,-16.555208772420883,6.997515320777893,0.740898,999,,,,,,,416.7,3.281102362,416.7,3.281102362,,,,,,,,,,,,,,,,,,,"Ke'Bryan Hayes","18577",663647
"Romy Gonzalez","BOS",54.237,209.742,193.315,51.3391,34.0995,9.34342,0.949465,6.94664,26.8444,25.5144,12.6292,0.363307,52.5185,1.69686,1.52386,0.576727,4.32115,6.39828,1.9076,0.265572,0.060213,0.250396,0.240472,0.313939,0.43153,0.321604,0.745469,0.165958,5.52445,0.327924,,0.181171,26.2385,1.45586,101.889,0.181171,-0.41,0.6481181085109711,-0.6491402238607407,0.738487,999,,,,,,,241,4.462962962,241,4.462962962,,,,,,,,,,,,,,,,,,,"Romy Gonzalez","21562",663853
"Wenceel Pérez","DET",99.029,404.609,365.359,84.942,54.2893,16.559,3.57649,10.5172,48.3805,39.4776,32.0994,0.603422,85.8288,2.91389,3.17345,1.06341,4.99278,10.3446,2.8654,0.232489,0.0793343,0.212128,0.373993,0.297253,0.383747,0.296852,0.681001,0.151258,6.19189,0.273433,,0.309934,42.4848,-5.32291,88.783,0.309934,2.49,-5.039220154285431,-1.7486627101898193,0.730317,747.9299926757812,,,,,,,402.1,4.061616161,402.1,4.061616161,,,,,,,,,,,,,,,,,,,"Wenceel Perez","22857",672761
"Trevor Larnach","MIN",103.395,426.531,375.932,92.8168,61.5875,18.3185,0.821214,12.0896,49.1957,46.8127,42.2468,1.31385,95.8763,4.03819,3.87324,0.441131,8.06369,3.81002,1.33586,0.246898,0.0990474,0.224782,0.440638,0.326461,0.396472,0.316478,0.722934,0.149574,3.49143,0.296967,,-0.488517,51.5834,1.18549,101.796,-0.488517,-0.79,0.41434550285339355,-8.040190756320953,0.72178,747.9099731445312,,,,,,,458.3,4.449514563,458.3,4.449514563,,,,,,,,,,,,,,,,,,,"Trevor Larnach","21501",663616
"Dalton Rushing","LAD",55.899,201.408,178.838,39.673,23.8476,8.54052,0.597383,6.68741,24.0008,23.9134,17.7084,0.548515,56.9981,3.42497,1.19669,0.239901,3.16096,0.693095,0.214484,0.221837,0.0879229,0.282998,0.310684,0.302266,0.388455,0.302296,0.690721,0.166617,3.39705,0.283505,,-0.242545,22.0385,-1.75939,93.1767,-0.242545,-1.14,-1.8713281005620956,2.1778417825698853,0.716945,744.5499877929688,,,,,,,207.5,3.705357142,207.5,3.705357142,,,,,,,,,,,,,,,,,,,"Dalton Rushing","31382",687221
"Lourdes Gurriel Jr.","ARI",85.51,359.288,331.124,87.9806,59.4288,16.7653,1.16437,10.622,42.3757,45.3202,20.9,0.359162,56.3033,3.52307,3.33522,0.405889,6.65093,4.72956,1.8073,0.265703,0.0581707,0.156708,0.371205,0.313205,0.419604,0.317034,0.732809,0.153901,4.205,0.289154,,-0.345401,43.6132,1.16054,101.779,-0.345401,0.19,0.41218480467796326,-5.864629805088043,0.665149,681.4000244140625,,,,,,,399.1,4.640697674,399.1,4.640697674,,,,,,,,,,,,,,,,,,,"Lourdes Gurriel Jr.","19238",666971
"Brett Baty","NYM",112.293,445.748,403.783,94.7833,62.5221,16.9687,0.430494,14.862,49.6872,50.7773,35.0676,0.735823,113.798,3.22298,2.32835,1.20823,9.32178,3.74255,1.21023,0.234738,0.0786713,0.255296,0.308157,0.299445,0.389315,0.300774,0.68876,0.154577,3.26303,0.288055,,-0.407775,48.2239,-4.44467,94.9259,-0.407775,0.34,-3.088436782360077,-5.250053554773331,0.664177,294.57000732421875,,,,,,,437.1,3.902678571,437.1,3.902678571,,,,,,,,,,,,,,,,,,,"Brett Baty","26123",683146
"Mauricio Dubón","ATL",104.677,394.365,367.993,92.4376,69.1398,14.7935,2.83426,5.67012,40.2689,36.7309,18.8538,0.281131,50.7026,2.1298,3.25061,2.13774,7.99235,3.07008,1.08814,0.251194,0.0478079,0.128568,0.37185,0.289172,0.353023,0.280533,0.642195,0.101829,4.32679,0.275565,,-0.424705,36.184,-10.4132,77.2881,-0.424705,3.15,-11.040325790643692,4.3615394830703735,0.65908,744.5999755859375,,,,,,,330.1,3.143809523,330.1,3.143809523,,,,,,,,,,,,,,,,,,,"Mauricio Dubon","16530",643289
"Nasim Nuñez","WSN",96.647,351.094,313.564,71.6775,55.1989,11.4623,1.2255,3.79077,38.5481,21.9573,29.5824,0.497556,83.9282,1.57343,2.18064,4.19301,5.89148,22.9522,4.15848,0.228589,0.0842579,0.239048,0.352473,0.296434,0.309228,0.271277,0.605663,0.0806391,6.33203,0.297714,,2.32067,29.5753,-11.9092,71.4384,2.32067,1.95,-9.564337015151978,4.22644829750061,0.648978,598.260009765625,,,,,,,292.9,3.019587628,292.9,3.019587628,,,,,,,,,,,,,,,,,,,"Nasim Nunez","25979",683083
"Javier Sanoja","MIA",64.68,236.894,220.272,59.4763,42.8805,11.3158,1.90539,3.37455,26.6415,23.0712,12.6169,0.882987,22.6053,0.980333,1.78274,1.24172,4.61268,7.18313,2.11428,0.270013,0.0532595,0.0954237,0.558137,0.31009,0.384645,0.301235,0.694735,0.114632,5.67176,0.286124,,0.203773,25.7174,-2.27341,90.5998,0.203773,0.02,-2.435496836900711,0.7605614848434925,0.635011,999,,,,,,,231.6,3.563076923,231.6,3.563076923,,,,,,,,,,,,,,,,,,,"Javier Sanoja","28253",691594
"Luis Campusano","SDP",68.165,247.833,224.584,51.2149,36.3329,8.93721,0.137914,5.8068,24.1353,25.3002,18.8265,0.148814,50.4809,2.15211,1.92462,0.345524,5.46115,0.190096,0.0964057,0.228043,0.0759647,0.203689,0.372944,0.291706,0.346633,0.282076,0.638339,0.11859,1.66451,0.266759,,-0.378831,23.0498,-6.23354,82.5548,-0.378831,0,-5.503055423498154,3.4563381671905518,0.634209,999,,,,,,,206.1,3.030882352,206.1,3.030882352,,,,,,,,,,,,,,,,,,,"Luis Campusano","22217",669134
"Ramón Urías","STL",73.285,283.669,257.544,61.5931,41.5235,11.6288,0.695485,7.74527,30.0357,30.8851,20.379,0.0677487,62.053,3.40639,1.93282,0.40676,5.78785,1.59897,0.621221,0.239156,0.0718407,0.218751,0.328413,0.301412,0.37993,0.298687,0.681342,0.140774,3.15655,0.28389,,-0.365307,30.2085,-3.30914,92.3434,-0.365307,-1.58,-2.939517617225647,-0.4490586519241333,0.618905,999,,,,,,,274.9,3.765753424,274.9,3.765753424,,,,,,,,,,,,,,,,,,,"Ramon Urias","18795",602104
"Kyle Karros","COL",67.126,267.449,241.552,64.0155,45.3135,12.9866,1.00094,4.71438,29.0928,28.6911,21.0283,1.36961,61.9257,2.68063,1.83521,0.353238,5.29559,1.96349,0.715419,0.265018,0.0786254,0.231542,0.339573,0.328438,0.38562,0.312216,0.714058,0.120602,3.58531,0.335514,,-0.346899,31.419,-0.182128,85.8105,-0.346899,1.1,-4.84473130106926,1.9530900120735168,0.614535,999,,,,,,,279.8,4.176119402,279.8,4.176119402,,,,,,,,,,,,,,,,,,,"Kyle Karros","33252",691720
"Connor Wong","BOS",60.477,220.986,201.776,46.4507,31.6784,8.58232,0.967058,5.22285,23.4728,21.7353,14.038,0.140364,54.9951,2.5646,1.32671,1.2808,3.77635,4.10082,1.27311,0.230209,0.0635245,0.248862,0.25526,0.28699,0.359982,0.283895,0.646972,0.129773,4.93656,0.288539,,-0.0190039,20.8793,-5.23191,75.9123,-0.0190039,0.02,-6.292838158085942,4.686435241252184,0.613832,999,,,,,,,190.2,3.17,190.2,3.17,,,,,,,,,,,,,,,,,,,"Connor Wong","19896",657136
"Edgar Quero","CHW",109.398,428.382,383.175,96.8351,70.4055,17.3648,0.677087,8.38768,43.9642,42.5712,35.1203,0.759864,75.3317,5.51565,4.00378,0.567619,10.1828,0.766835,0.501668,0.252718,0.0819837,0.175852,0.466209,0.321333,0.36724,0.303875,0.688574,0.114522,2.13696,0.291464,,-0.780118,47.4238,-3.19283,93.6148,-0.780118,-3.21,-4.00398188829422,-4.755572557449341,0.612305,485.9599914550781,,,,,,,412.5,3.784403669,412.5,3.784403669,,,,,,,,,,,,,,,,,,,"Edgar Quero","28022",700337
"Carson Benge","NYM",92.991,372.512,335.829,80.2286,53.5418,17.1859,0.749728,8.75104,41.1538,38.1023,30.0558,1.68957,80.7276,3.63588,2.18408,0.807448,6.67186,7.12739,1.4575,0.238897,0.080684,0.216711,0.372311,0.30648,0.372711,0.297338,0.679191,0.133814,4.49024,0.287596,,0.263873,39.2615,-4.75367,92.572,0.263873,0,-3.0156141817569733,-3.4220333099365234,0.609365,999,,,,,,,364.1,3.915053763,364.1,3.915053763,,,,,,,,,,,,,,,,,,,"Carson Benge","sa3025452",701807
"Samuel Basallo","BAL",108.711,426.689,389.004,91.9202,57.7627,17.8966,0.585152,15.6757,48.1181,51.7016,31.1229,2.13335,101.77,2.91489,2.93948,0.708156,7.94487,3.07494,1.07566,0.236296,0.0729406,0.238511,0.305817,0.295689,0.406202,0.302919,0.701891,0.169906,3.13805,0.27776,,-0.417468,46.905,-3.51157,94.6575,-0.417468,-2.53,-3.1042117178440094,-5.631089925765991,0.608825,169.02999877929688,,,,,,,439.4,4.03119266,439.4,4.03119266,,,,,,,,,,,,,,,,,,,"Samuel Basallo","28824",694212
"Jasson Domínguez","NYY",59.235,231.854,207.106,49.3765,31.2124,9.57778,1.03517,7.55116,30.3564,23.8443,21.5126,0.867384,59.337,1.66381,1.31129,0.260226,3.52046,9.48091,2.32209,0.238412,0.0927853,0.255924,0.362551,0.313277,0.404035,0.312211,0.717312,0.165623,5.98214,0.295524,,0.591915,27.2364,-0.158968,100.742,0.591915,-0.39,0.7947457581758499,-2.871183753013611,0.604012,351.7099914550781,,,,,,,260.8,4.420338983,260.8,4.420338983,,,,,,,,,,,,,,,,,,,"Jasson Dominguez","28080",691176
"Luke Raley","SEA",85.239,323.422,284.114,62.2488,38.4746,11.9432,0.786803,11.0442,38.0564,35.3098,24.5243,0.325181,98.2817,11.1455,1.78194,1.85632,5.66954,6.70061,1.46413,0.219098,0.0758276,0.303881,0.249531,0.304506,0.383291,0.303306,0.687797,0.164193,5.12379,0.289996,,0.253207,35.6547,-2.56012,100.011,0.253207,-0.25,0.25743449479341507,-5.56428337097168,0.595951,999,,,,,,,325.6,3.830588235,325.6,3.830588235,,,,,,,,,,,,,,,,,,,"Luke Raley","19354",670042
"Lane Thomas","KCR",95.21,389.593,350.784,81.7963,50.5365,17.2708,1.67491,12.3142,50.5844,42.0209,31.2773,0.133276,97.191,4.35284,2.74537,0.433118,4.94982,16.8331,4.40908,0.233181,0.080282,0.249468,0.321813,0.301744,0.39728,0.304961,0.699023,0.164098,6.2102,0.284734,,0.993063,43.473,-2.56041,91.603,0.993063,-2.46,-2.8626827597618103,-4.810864210128784,0.586825,724.9199829101562,,,,,,,407.8,4.292631578,407.8,4.292631578,,,,,,,,,,,,,,,,,,,"Lane Thomas","16939",657041
"Kody Clemens","MIN",73.981,285.342,259.173,60.0367,34.4503,12.0506,1.31998,12.2158,34.3234,36.5415,20.733,0.468452,71.0978,2.21359,2.50402,0.71887,4.06351,3.42764,0.942589,0.231647,0.0726601,0.249167,0.291612,0.291555,0.429731,0.309961,0.721286,0.198084,4.54809,0.26811,,-0.0763007,32.9986,-0.716774,97.3065,-0.0763007,0.19,-0.9821473881602287,-3.1045685410499573,0.58669,700.5,,,,,,,302.2,4.083783783,302.2,4.083783783,,,,,,,,,,,,,,,,,,,"Kody Clemens","20572",665019
"Gary Sánchez","MIL",44.405,166.301,148.039,31.4055,18.6308,5.5075,0,7.26717,16.8323,24.0051,13.1759,0.0856251,46.1986,2.89023,1.19098,0.199795,2.83441,0.120578,0.0564686,0.212143,0.079229,0.277801,0.2852,0.287191,0.396615,0.298288,0.683807,0.184472,1.492,0.25206,,-0.227502,17.656,-1.99379,90.677,-0.227502,0.27,-2.065080091357231,2.26619890332222,0.586659,999,,,,,,,156.8,3.563636363,156.8,3.563636363,,,,,,,,,,,,,,,,,,,"Gary Sanchez","11442",596142
"Chandler Simpson","TBR",108.571,447.704,415.32,118.455,99.3805,14.8464,4.2278,0,56.8025,29.2574,23.1526,0.744478,44.7526,1.15246,2.92483,5.15428,8.99615,37.0438,6.40038,0.285213,0.0517141,0.0999602,0.517347,0.322585,0.34132,0.292678,0.663904,0.0561063,7.54441,0.317155,,3.97607,45.4927,-7.40698,85.2764,3.97607,-1.48,-3.793142795562744,-5.887796878814697,0.586077,183.66000366210938,,,,,,,437.6,4.014678899,437.6,4.014678899,,,,,,,,,,,,,,,,,,,"Chandler Simpson","31912",802415
"Jake McCarthy","COL",92.993,369.749,334.692,88.2459,64.6548,14.1987,4.42632,4.96605,46.7721,31.1074,23.4936,0.499387,64.0739,5.57541,2.21707,3.7706,7.15545,17.1698,3.03141,0.263663,0.0635393,0.17329,0.366664,0.320551,0.377049,0.306135,0.6976,0.113386,7.41081,0.310897,,1.57711,41.6112,-2.07747,81.6444,1.57711,3.02,-6.466831088066101,-0.13716959953308105,0.58294,567.3800048828125,,,,,,,379.1,4.076344086,379.1,4.076344086,,,,,,,,,,,,,,,,,,,"Jake McCarthy","21622",664983
"Matt Vierling","DET",81.521,317.207,286.801,70.0947,46.8968,14.0864,0.856785,8.25472,35.5691,33.4521,24.3073,0.231447,69.0328,2.9415,2.53253,0.624163,5.81284,3.75996,1.11042,0.244402,0.0766292,0.217627,0.352112,0.307482,0.385838,0.303351,0.69332,0.141436,4.15932,0.291634,,-0.190703,34.9813,-2.49916,93.2603,-0.190703,-0.86,-2.710440143942833,-2.5476149320602417,0.579058,999,,,,,,,312.3,3.808536585,312.3,3.808536585,,,,,,,,,,,,,,,,,,,"Matt Vierling","21558",663837
"Jake Rogers","DET",54.679,195.185,174.92,36.0954,22.068,7.51088,0.294744,6.22176,19.6298,21.3732,16.1037,0.135413,57.134,2.01773,1.42965,0.626078,2.81565,0.73301,0.268066,0.206354,0.0825046,0.292717,0.281858,0.278791,0.35937,0.280537,0.638161,0.153016,2.8825,0.264382,,-0.227599,17.9095,-5.15315,77.5447,-0.227599,0,-5.393409460783005,4.219058513641357,0.56718,999,,,,,,,162.1,2.947272727,162.1,2.947272727,,,,,,,,,,,,,,,,,,,"Jake Rogers","19452",668670
"Giancarlo Stanton","NYY",95.958,391.955,350.306,76.1726,40.9116,11.513,0,23.7479,47.8667,58.8011,36.8283,1.70715,124.402,2.06276,2.28557,0.410515,6.46143,0.0381613,0.0200301,0.217446,0.0939606,0.317388,0.296043,0.293917,0.453687,0.31986,0.747604,0.236241,1.31878,0.256428,,-0.516132,48.4782,2.16568,106.012,-0.516132,0,2.261175215244293,-10.265438079833984,0.561306,255.0800018310547,,,,,,,453,4.71875,453,4.71875,,,,,,,,,,,,,,,,,,,"Giancarlo Stanton","4949",519317
"Victor Robles","SEA",81.755,322.028,286.7,67.0186,47.0011,11.7093,2.26544,6.04274,39.9202,24.6972,20.5389,0.308145,73.1046,7.79768,1.93033,5.06122,5.15752,16.8458,4.37818,0.233759,0.0637799,0.227013,0.280952,0.300837,0.353635,0.289446,0.654471,0.119876,7.16854,0.291078,,1.08089,31.8774,-6.17267,90.464,1.08089,0.43,-2.5384879112243652,-3.114639103412628,0.555614,718.4199829101562,,,,,,,298.9,3.645121951,298.9,3.645121951,,,,,,,,,,,,,,,,,,,"Victor Robles","18363",645302
"Coby Mayo","BAL",55.192,210.104,189.11,41.9484,25.0062,8.27024,0.941852,7.73015,24.3231,24.3098,17.2536,0.579416,60.3841,2.37806,1.14667,0.215286,2.75398,1.57711,0.522383,0.22182,0.0821195,0.287401,0.285732,0.293394,0.398142,0.300554,0.691536,0.176322,4.0729,0.28015,,-0.189363,22.6928,-2.13257,93.0283,-0.189363,-0.4,-1.9157897233963013,0.07318240404129028,0.551345,493.0799865722656,,,,,,,208.3,3.787272727,208.3,3.787272727,,,,,,,,,,,,,,,,,,,"Coby Mayo","28312",691723
"Blaze Alexander","BAL",76.892,299.849,267.513,58.7927,39.9423,9.89406,1.71022,7.24615,34.9188,26.1956,23.696,0.0583116,96.894,5.37344,1.69536,1.57087,5.08095,6.36928,1.86723,0.219775,0.0790264,0.323143,0.244556,0.294565,0.350808,0.286136,0.645372,0.131033,5.56114,0.312274,,0.0539828,28.876,-6.55348,83.0964,0.0539828,-0.17,-5.919862672686577,0.9506823569536209,0.547488,747.9199829101562,,,,,,,261.4,3.394805194,261.4,3.394805194,,,,,,,,,,,,,,,,,,,"Blaze Alexander","23789",677942
"Mitch Garver","SEA",30.299,114.738,99.9388,20.0683,12.0687,3.70373,0.0848777,4.211,12.0355,13.642,12.3069,0.0925982,32.9065,1.27668,0.781158,0.133928,1.58146,0.483336,0.18487,0.200806,0.107261,0.286797,0.373995,0.294408,0.365972,0.292165,0.66038,0.165166,2.58627,0.24932,,-0.147777,11.6112,-1.94602,92.337,-0.147777,0.16,-1.1840671300888062,2.4978858530521393,0.538462,999,,,,,,,100.2,3.34,100.2,3.34,,,,,,,,,,,,,,,,,,,"Mitch Garver","15161",641598
"Amed Rosario","NYY",65.82,249.363,233.615,60.9158,44.426,11.0027,0.942234,4.5449,27.7526,23.729,11.0495,0.0345767,44.5603,1.79141,1.79721,0.353075,5.11799,5.62272,1.66618,0.260753,0.0443108,0.178696,0.247967,0.297102,0.37428,0.292643,0.671383,0.113528,4.939,0.302569,,0.0643861,25.3315,-4.13267,87.2627,0.0643861,0,-3.679158754646778,0.3174189329147339,0.534166,999,,,,,,,237,3.59090909,237,3.59090909,,,,,,,,,,,,,,,,,,,"Amed Rosario","15518",642708
"Adolis García","PHI",134.859,562.256,513.378,119.813,72.0603,23.1053,0.985638,23.6615,66.9246,74.8005,37.8268,0.84556,144.356,5.28811,5.17354,0.589548,7.99433,10.0841,3.64948,0.233381,0.0672767,0.256745,0.262037,0.290079,0.420496,0.306111,0.710575,0.187115,4.33305,0.274299,,-0.232468,63.2649,-3.16999,93.6705,-0.232468,-2.88,-4.4503777623176575,-9.123472213745117,0.525123,215.6199951171875,,,,,,,593.8,4.398518518,593.8,4.398518518,,,,,,,,,,,,,,,,,,,"Adolis Garcia","19287",666969
"Jacob Young","WSN",85.096,320.4,288.145,69.5603,56.3876,10.047,2.19639,0.929346,33.8116,16.779,20.0527,0.504588,59.7266,4.10786,1.90011,6.19466,6.68607,16.9393,3.77007,0.241408,0.0625864,0.186413,0.335741,0.298279,0.301196,0.268385,0.599475,0.0597887,6.59341,0.299191,,1.31554,26.2376,-11.6201,69.4578,1.31554,3.44,-10.282562375068665,4.753209829330444,0.524907,999,,,,,,,246.9,2.904705882,246.9,2.904705882,,,,,,,,,,,,,,,,,,,"Jacob Young","29931",696285
"Spencer Steer","CIN",106.362,438.306,387.909,89.8051,56.5175,18.1919,1.724,13.3717,50.6523,47.0491,41.1157,0.358517,94.3318,5.49822,3.11911,0.664175,6.13392,7.97169,2.59197,0.231511,0.0938058,0.215219,0.435862,0.311714,0.390711,0.308212,0.702425,0.1592,4.77334,0.269773,,-0.145594,50.0656,-1.72365,91.8399,-0.145594,0.58,-4.384653985500336,-5.087437093257904,0.522864,328.32000732421875,,,,,,,446.6,4.213207547,446.6,4.213207547,,,,,,,,,,,,,,,,,,,"Spencer Steer","26323",668715
