Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
ARI,Diamondbacks,10.8984,0,33,33,0,0,,198,887.033,218.008,126.15,115.499,34.1153,150.493,72.7827,2.69612,9.77326,5.24994,1.46864,6.8406,3.30831,2.0677,1.5507,0.169659,0.0820518,0.08760709315538406,,0.270994,0.296665,0.677455,5.10574,531.2,2.6828282828282832,599,3.025252525252525,0.640318,-0.167288,0,999,15,NL,Tommy Henry,674072,26285,26285
WSN,Nationals,10.7135,0,33,33,0,0,,198,873.011,228.747,126.349,115.681,31.3306,104.811,54.3978,2.6535,9.05054,5.25822,1.43003,4.76414,2.47263,1.92675,1.42412,0.120057,0.0623105,0.05774642899632454,,0.282557,0.293155,0.655279,5.09484,509.5000000000001,2.573232323232324,608,3.0707070707070705,0.638845,-0.167288,0,999,24,NL,Josh Randall,695620,sa3025585,sa3025585
CHW,White Sox,9.85307,0,33,33,0,0,,198,809.316,196.791,127.689,116.909,29.3403,122.591,73.6339,2.4599,9.15528,5.31403,1.36578,5.57233,3.347,1.66488,1.33365,0.151475,0.090983,0.06049235165119171,,0.270866,0.291424,0.622352,5.07761,593.3,2.9964646464646463,610,3.080808080808081,0.638801,-0.347938,0,999,4,AL,Grant Umberger,802359,sa3067156,sa3067156
CHC,Cubs,11.6626,0,33,33,0,0,,198,926.94,219.281,122.125,111.814,30.6574,159.429,90.9865,2.81742,10.7052,5.08244,1.56701,7.24679,4.13575,1.75223,1.39352,0.171995,0.0981579,0.07383754104375839,,0.265716,0.29697,0.70374,5.07838,526.5000000000001,2.6590909090909096,599,3.025252525252525,0.636534,0.198802,0,999,17,NL,Kyle Wright,657140,19665,19665
MIL,Brewers,4.3094,0,0,70,0,0,,70,295.147,60.2808,31.3809,28.7314,7.29941,73.9004,29.3438,0.897093,3.42092,3.69404,1.28035,9.50148,3.77277,2.51844,0.938496,0.250385,0.0994209,0.15096428245306015,,0.229744,0.29242,0.733497,3.7835,327.9,4.684285714285714,311,4.442857142857143,0.635452,0.778979,0,999,23,NL,Craig Yoho,684974,33248,33248
,,11.4073,0,33,33,0,0,,198,920.081,230.852,124.619,114.097,34.4645,146.189,68.3263,2.79657,9.90105,5.18624,1.511,6.64495,3.10574,2.13957,1.56657,0.158887,0.0742612,0.0846257284283638,,0.274219,0.297017,0.695655,5.10656,504.4,2.5474747474747472,606,3.0606060606060606,0.634273,-0.076368,0,999,-1,,Julio Teheran,527054,6797,6797
LAA,Angels,4.43591,0,0,70,0,0,,70,298.552,59.8345,30.7847,28.1856,8.79239,77.1714,26.6855,0.907442,3.36158,3.62386,1.236,9.92203,3.43099,2.89189,1.13045,0.258486,0.0893831,0.1691027656197548,,0.222843,0.27962,0.751041,3.85084,315.3,4.5042857142857144,297,4.242857142857143,0.632381,0.798413,0,738.1500244140625,1,AL,Drew Pomeranz,519141,11426,11426
STL,Cardinals,10.5511,0,33,33,0,0,,198,860.754,206.377,126.54,115.856,30.9838,146.573,82.2594,2.61624,9.86725,5.26618,1.45776,6.66243,3.73906,1.78184,1.40836,0.170285,0.0955667,0.07471820712089539,,0.268501,0.296739,0.660921,5.08475,566.3000000000001,2.8601010101010105,605,3.0555555555555554,0.631861,-0.25781,0,999,28,NL,Nate Dohm,702296,sa3030418,sa3030418
,,10.3238,0,33,33,0,0,,198,853.512,213.383,128.782,117.909,32.8997,137.673,69.0448,2.59423,9.37137,5.35949,1.4264,6.25787,3.1384,1.99397,1.49544,0.161302,0.080895,0.08040695637464523,,0.275298,0.298554,0.650027,5.0927,547.5000000000002,2.7651515151515165,603,3.0454545454545454,0.630047,-0.437674,0,999,-1,,Kenta Maeda,628317,18498,18498
PIT,Pirates,9.27874,0,33,33,0,0,,198,778.298,200.23,131.205,120.127,30.494,99.0987,55.3676,2.36562,8.2952,5.46033,1.2909,4.50449,2.51671,1.78983,1.38609,0.127327,0.0711393,0.05618811398744583,,0.280185,0.290125,0.58426,5.10086,585.2,2.9555555555555557,609,3.0757575757575757,0.628913,-0.61598,0,999,27,NL,Connor Wietgrefe,809733,sa3025401,sa3025401
HOU,Astros,11.4416,0,33,33,0,0,,198,903.402,202.112,121.004,110.788,31.9309,174.697,97.7996,2.74587,10.7341,5.03581,1.51471,7.94077,4.44544,1.78627,1.45141,0.193377,0.108257,0.08511966466903687,,0.254271,0.289306,0.701025,5.11145,569.3999999999999,2.875757575757575,597,3.015151515151515,0.626759,0.291337,0,999,21,AL,Glenn Otto Jr.,657248,21366,21366
LAA,Angels,4.14315,0,0,70,0,0,,70,279.369,55.143,30.8487,28.2441,8.63838,73.415,25.2286,0.849137,3.15409,3.63139,1.14817,9.43907,3.24367,2.91,1.11065,0.262789,0.0903055,0.1724831759929657,,0.219705,0.275284,0.725314,3.85823,326.3,4.661428571428572,295,4.214285714285714,0.622796,0.796329,0,631.1099853515625,1,AL,Robert Stephenson,596112,13594,13594
SFG,Giants,10.3887,0,33,33,0,0,,198,843.194,202.632,125.679,115.068,30.3397,136.078,77.9163,2.56287,9.57809,5.23037,1.41691,6.18537,3.54165,1.74647,1.37908,0.161384,0.0924061,0.06897807866334915,,0.268138,0.292377,0.650512,5.07828,576.4000000000001,2.9111111111111114,608,3.0707070707070705,0.620821,-0.167288,0,999,30,NL,Greg Farone,805661,sa3031164,sa3031164
HOU,Astros,10.3659,0,33,33,0,0,,198,838.964,198.805,125.201,114.63,31.6452,138.908,77.1677,2.55002,9.51825,5.21045,1.3938,6.31401,3.50762,1.80008,1.43842,0.165571,0.0919797,0.07359126210212708,,0.264271,0.287352,0.650807,5.12316,571.1999999999999,2.8848484848484843,591,2.984848484848485,0.611484,-0.076368,0,999,21,AL,Jackson Nezuh,694545,sa3023411,sa3023411
MIN,Twins,4.42108,0,0,70,0,0,,70,305.457,65.4107,31.6779,29.0033,6.74314,68.9216,28.314,0.92843,3.47268,3.729,1.33892,8.86135,3.64038,2.43418,0.866976,0.225634,0.0926941,0.13294028490781784,,0.239013,0.296292,0.736161,3.78053,307.9,4.398571428571429,304,4.3428571428571425,0.610276,0.635275,0,747.9000244140625,8,AL,Kody Funderburk,681892,24993,24993
NYM,Mets,4.22456,0,0,70,0,0,,70,286.782,54.0162,31.0788,28.4548,8.54438,81.441,30.7273,0.871667,3.397,3.65847,1.21062,10.471,3.95066,2.65044,1.09856,0.283983,0.107145,0.17683734744787216,,0.213792,0.279531,0.737341,3.85753,326.9,4.67,293,4.185714285714286,0.609975,0.788828,0,999,25,NL,Ryan Lambert,822038,sa3025613,sa3025613
,,10.9032,0,33,33,0,0,,198,880.927,220.815,124.909,114.363,30.3378,122.067,69.6972,2.67756,9.62077,5.19832,1.46723,5.5485,3.16806,1.75139,1.37899,0.138566,0.079118,0.0594484880566597,,0.275465,0.293401,0.667649,5.0958,525.6,2.6545454545454548,604,3.0505050505050506,0.609813,-0.076368,0,999,-1,,Spenser Watkins,657093,17489,17489
,,10.2704,0,33,33,0,0,,198,855.342,224.028,130.011,119.034,26.3173,100.704,69.1309,2.59979,9.38942,5.41063,1.4806,4.57746,3.14231,1.45672,1.19624,0.117735,0.0808225,0.0369129553437233,,0.288391,0.304264,0.636515,5.03553,531.0000000000001,2.6818181818181825,620,3.1313131313131315,0.608458,-0.52702,0,999,-1,,Brandon Komar,688162,sa3010630,sa3010630
CHC,Cubs,4.19791,0,0,70,0,0,,70,286.519,57.7354,31.2633,28.6237,8.64674,73.9973,25.5069,0.870868,3.2227,3.68019,1.18918,9.51393,3.27946,2.90107,1.11172,0.258263,0.0890235,0.16923977434635162,,0.223964,0.280274,0.73069,3.85802,317.5,4.535714285714286,294,4.2,0.607786,0.782814,0,999,17,NL,Shelby Miller,571946,10197,10197
KCR,Royals,9.56025,0,33,33,0,0,,198,797.131,202.188,130.206,119.212,27.9896,102.522,65.9734,2.42287,8.80143,5.41875,1.35435,4.66009,2.99879,1.55399,1.27226,0.128614,0.0827636,0.04585004597902298,,0.2799,0.29433,0.602489,5.07022,576.6000000000001,2.912121212121213,607,3.0656565656565657,0.607305,-0.52702,0,999,7,AL,Felix Arronde,702373,sa3016526,sa3016526
SDP,Padres,11.5434,0,33,33,0,0,,198,925.101,225.893,123.532,113.103,33.8125,152.641,76.68,2.81183,10.2182,5.14102,1.52814,6.93823,3.48545,1.99063,1.53693,0.164999,0.0828882,0.08211120218038559,,0.269496,0.294715,0.701472,5.12996,504.4,2.5474747474747472,593,2.994949494949495,0.607001,0.0149518,0,747.8599853515625,29,NL,Germán Márquez,608566,15038,15038
,,4.5075,0,0,70,0,0,,70,305.881,62.309,31.0667,28.4438,8.54119,76.6728,27.5587,0.92972,3.4513,3.65705,1.28382,9.85793,3.54326,2.78216,1.09815,0.250662,0.0900961,0.16056589037179947,,0.226685,0.2835,0.754729,3.85971,307.1,4.387142857142858,294,4.2,0.605515,0.789221,0,999,-1,,Justin Wilson,458677,4301,4301
,,10.6804,0,33,33,0,0,,198,883.151,223.063,128.812,117.936,29.5302,130.022,77.6289,2.68432,9.90077,5.36074,1.51865,5.9101,3.52859,1.67492,1.34228,0.147225,0.0878999,0.05932532250881195,,0.280363,0.304264,0.662734,5.08684,512.4000000000001,2.5878787878787883,596,3.01010101010101,0.605439,-0.437674,0,999,-1,,Brandon Bielak,656232,19866,19866
COL,Rockies,10.2336,0,33,33,0,0,,198,842.188,206.46,128.012,117.204,29.3083,130.301,78.2964,2.55981,9.58226,5.32745,1.43816,5.92276,3.55893,1.6642,1.3322,0.154717,0.0929678,0.06174909323453903,,0.273707,0.297883,0.643119,5.07475,568.9,2.873232323232323,609,3.0757575757575757,0.605067,-0.347938,0,999,19,NL,Angel Jimenez,691439,sa3018287,sa3018287
TBR,Rays,10.003,0,33,33,0,0,,198,817.455,197.448,126.832,116.123,29.4271,121.267,74.7636,2.48464,9.26019,5.27833,1.37481,5.51216,3.39835,1.62201,1.33759,0.148348,0.091459,0.05688861757516861,,0.269212,0.288331,0.629313,5.11538,586.3,2.961111111111111,603,3.0454545454545454,0.604724,-0.25781,0,999,12,AL,Trevor Harrison,807314,sa3023629,sa3023629
MIL,Brewers,4.8251,0,0,70,0,0,,70,317.993,62.5928,30.0612,27.5231,5.66031,75.5804,37.5404,0.966533,3.88108,3.53869,1.43047,9.71748,4.82662,2.01331,0.727754,0.23768,0.118054,0.11962529271841049,,0.226317,0.291467,0.759928,3.8021,306.4,4.377142857142857,298,4.257142857142857,0.604148,0.964604,0,999,23,NL,Aaron Ashby,676879,23550,23550
HOU,Astros,10.8884,0,33,33,0,0,,198,883.553,202.923,125.641,115.033,33.0308,175.238,92.6649,2.68554,10.3998,5.22879,1.49287,7.96537,4.21204,1.89109,1.5014,0.198334,0.104878,0.09345584362745285,,0.259995,0.296901,0.681572,5.09533,572.5000000000002,2.8914141414141428,602,3.04040404040404,0.604115,-0.167288,0,999,21,AL,Roddery Muñoz,682610,25311,25311
MIA,Marlins,4.30144,0,0,70,0,0,,70,290.753,59.2883,30.9324,28.3208,7.06661,68.3674,28.1184,0.883738,3.344,3.64124,1.24867,8.7901,3.61522,2.43141,0.908564,0.235139,0.0967089,0.13843034207820892,,0.228656,0.284035,0.728575,3.84254,321.5,4.5928571428571425,302,4.314285714285714,0.598162,0.7936,0,999,20,NL,Anthony Bender,669622,19742,19742
DET,Tigers,10.593,0,33,33,0,0,,198,851.536,198.842,124.05,113.576,34.7364,152.148,75.1437,2.58823,9.55602,5.16255,1.38377,6.91582,3.41562,2.02476,1.57893,0.178675,0.0882448,0.09042999893426895,,0.259302,0.282965,0.665333,5.16229,566.3000000000001,2.8601010101010105,584,2.9494949494949494,0.597527,0.0149518,0,999,6,AL,Bryan Sammons,676614,20462,20462
CHW,White Sox,10.3939,0,33,33,0,0,,198,849.232,205.489,126.798,116.092,28.9293,130.451,81.551,2.58122,9.74812,5.27692,1.4497,5.92961,3.70687,1.59963,1.31497,0.153611,0.0960292,0.05758184939622879,,0.271118,0.294978,0.649967,5.10017,559.5,2.8257575757575757,597,3.015151515151515,0.595409,-0.25781,0,999,4,AL,Ky Bush,681066,29823,29823
,,10.7798,0,33,33,0,0,,198,872.01,203.829,125.113,114.549,30.7303,152.57,89.2517,2.65046,10.1914,5.20679,1.48021,6.93501,4.05689,1.70944,1.39683,0.174964,0.102352,0.07261225581169128,,0.263833,0.293753,0.671716,5.11838,562.5000000000001,2.8409090909090913,596,3.01010101010101,0.593664,-0.076368,0,999,-1,,Matt Manning,666159,20369,20369
CLE,Guardians,10.3747,0,33,33,0,0,,198,851.314,210.169,127.522,116.755,26.5448,119.831,82.1666,2.58755,9.78572,5.30706,1.47644,5.44687,3.73484,1.45839,1.20658,0.14076,0.0965173,0.04424283653497696,,0.276771,0.299557,0.64589,5.06078,551.0999999999999,2.7833333333333328,603,3.0454545454545454,0.591948,-0.347938,0,999,5,AL,Rafe Schlesinger,701178,sa3025587,sa3025587
SDP,Padres,10.4018,0,33,33,0,0,,198,854.232,219.285,127.658,116.88,28.5187,104.049,65.7949,2.59642,9.27021,5.31273,1.4398,4.72952,2.99068,1.58142,1.29631,0.121805,0.0770222,0.04478240758180618,,0.281435,0.29503,0.642135,5.09392,522.1,2.636868686868687,596,3.01010101010101,0.590717,-0.347938,0,999,29,NL,Luis Gutierrez,692294,sa3016469,sa3016469
TOR,Blue Jays,4.49914,0,0,70,0,0,,70,306.963,60.6222,31.2505,28.612,8.15853,81.3181,31.8284,0.933008,3.60106,3.67868,1.32072,10.4552,4.09222,2.55489,1.04895,0.264912,0.103688,0.16122367233037949,,0.223258,0.288172,0.75529,3.84532,315,4.5,300,4.285714285714286,0.590451,0.783231,0,999,14,AL,T.J. Brock,697813,sa3020079,sa3020079
PIT,Pirates,10.63,0,33,33,0,0,,198,855.321,203.855,124.211,113.724,30.676,134.348,78.4657,2.59973,9.69701,5.16925,1.42586,6.10672,3.56662,1.71218,1.39436,0.157073,0.0917384,0.06533465534448624,,0.265728,0.287609,0.660514,5.12797,557.5000000000001,2.815656565656566,591,2.984848484848485,0.590233,0.0149518,0,999,27,NL,Wilber Dotel,696062,sa3015163,sa3015163
TOR,Blue Jays,4.29581,0,0,70,0,0,,70,301.233,62.3358,32.178,29.4612,8.71279,77.5673,27.2756,0.915592,3.40333,3.78786,1.28016,9.97293,3.50687,2.84383,1.12022,0.257499,0.0905465,0.16695252805948257,,0.2304,0.290996,0.741905,3.85183,312.1,4.458571428571429,299,4.271428571428571,0.589566,0.621531,0,999,14,AL,Ryan Burr,621114,17536,17536
,,10.7012,0,33,33,0,0,,198,864.012,212.89,124.793,114.256,30.3641,123.943,71.7592,2.62615,9.54814,5.19346,1.43762,5.6338,3.26178,1.72721,1.38019,0.143451,0.0830535,0.06039772927761078,,0.271993,0.290463,0.660185,5.10871,544.4000000000001,2.74949494949495,602,3.04040404040404,0.58655,-0.076368,0,999,-1,,Grant Gambrell,669183,sa3011129,sa3011129
TBR,Rays,9.76638,0,33,33,0,0,,198,803.276,195.437,127.916,117.116,31.9563,121.119,66.781,2.44154,8.87914,5.32345,1.32433,5.50541,3.0355,1.81368,1.45256,0.150781,0.0831358,0.0676456093788147,,0.268599,0.284542,0.61754,5.15622,578.5999999999999,2.9222222222222216,588,2.9696969696969697,0.586402,-0.347938,0,999,12,AL,Jose Urbina,808250,sa3022218,sa3022218
,,4.55338,0,0,70,0,0,,70,308.606,60.8654,31.0238,28.4044,7.65424,79.9153,32.9975,0.938003,3.65327,3.652,1.3409,10.2748,4.24254,2.42186,0.984117,0.258956,0.106924,0.15203134715557098,,0.223806,0.288586,0.75576,3.84409,310,4.428571428571429,295,4.214285714285714,0.585515,0.790621,0,999,-1,,Jake Cousins,664776,21620,21620
PIT,Pirates,10.1969,0,33,33,0,0,,198,846.861,210.991,129.543,118.606,32.7909,134.388,69.9721,2.57402,9.34665,5.39118,1.419,6.10857,3.18055,1.9206,1.49049,0.15869,0.0826252,0.07606488466262817,,0.274891,0.29682,0.644185,5.13241,541.7000000000002,2.735858585858587,592,2.98989898989899,0.585344,-0.52702,0,999,27,NL,José Urquidy,664353,18413,18413
DET,Tigers,4.20112,0,0,70,0,0,,70,290.584,60.634,31.7157,29.0379,7.36505,68.9361,27.0171,0.883224,3.30628,3.73344,1.25216,8.86321,3.47363,2.55157,0.946935,0.237233,0.0929752,0.14425785094499588,,0.232974,0.289569,0.723241,3.8329,321.29999999999995,4.589999999999999,307,4.385714285714286,0.578831,0.634236,0,641.3800048828125,6,AL,Kyle Finnegan,640448,15009,15009
DET,Tigers,4.2047,0,0,70,0,0,,70,301.623,70.8648,32.9382,30.1572,6.85184,56.4755,20.179,0.916776,3.17259,3.87735,1.30063,7.26113,2.59444,2.79872,0.880951,0.187239,0.0669015,0.12033741921186447,,0.254661,0.297813,0.713379,3.79482,290.29999999999995,4.147142857142857,302,4.314285714285714,0.578379,0.47334,0,999,6,AL,Brenan Hanifee,669724,22304,22304
ATH,Athletics,4.45634,0,0,70,0,0,,70,311.293,65.6113,32.0488,29.3429,8.24051,76.0568,28.044,0.946169,3.51228,3.77266,1.33793,9.77874,3.60566,2.71205,1.05949,0.244326,0.0900888,0.15423690527677536,,0.234547,0.293548,0.750214,3.84488,304,4.3428571428571425,302,4.314285714285714,0.577454,0.625081,0,722.3300170898438,10,AL,Mark Leiter Jr.,643410,15551,15551
WSN,Nationals,11.0881,0,33,33,0,0,,198,897.242,211.835,125.168,114.6,33.1453,160.533,86.1689,2.72715,10.2995,5.2091,1.50507,7.29695,3.91677,1.863,1.50661,0.178918,0.0960374,0.08288072049617767,,0.264538,0.294335,0.686945,5.15144,542.1000000000001,2.7378787878787887,595,3.005050505050505,0.57569,-0.076368,0,999,24,NL,Josiah Gray,680686,24580,24580
CLE,Guardians,10.0242,0,33,33,0,0,,198,825.54,211.722,128.131,117.313,31.828,105.992,55.9012,2.50921,8.7055,5.33242,1.35163,4.8178,2.54096,1.89605,1.44673,0.128391,0.0677148,0.06067594885826111,,0.27824,0.288702,0.625344,5.13312,537.3999999999999,2.7141414141414133,591,2.984848484848485,0.57512,-0.347938,0,999,5,AL,Trenton Denholm,671143,sa3018139,sa3018139
BAL,Orioles,10.0556,0,33,33,0,0,,198,830.65,200.791,128.642,117.781,31.3335,137.615,76.9795,2.52475,9.44293,5.35367,1.40288,6.25521,3.49907,1.78768,1.42425,0.165671,0.0926737,0.07299712300300598,,0.269798,0.294566,0.637564,5.11177,579.3000000000001,2.9257575757575762,605,3.0555555555555554,0.574776,-0.437674,0,999,2,AL,Daniel Federman,679946,sa3017460,sa3017460
TOR,Blue Jays,10.282,0,33,33,0,0,,198,844.262,218.499,127.632,116.856,29.0163,96.7139,59.906,2.56612,8.99317,5.31165,1.40609,4.39609,2.723,1.61443,1.31892,0.114554,0.0709566,0.04359779506921768,,0.281802,0.291677,0.634079,5.10727,528.7,2.6702020202020202,600,3.0303030303030303,0.571801,-0.347938,0,999,14,AL,Grant Rogers,814804,sa3023522,sa3023522
BAL,Orioles,4.42354,0,0,70,0,0,,70,306.69,63.3656,31.7954,29.1109,7.46706,74.9847,30.471,0.93218,3.55404,3.74283,1.34052,9.64089,3.9177,2.46085,0.96005,0.244496,0.0993543,0.14514195173978806,,0.232393,0.293873,0.744054,3.83767,316.09999999999997,4.515714285714285,307,4.385714285714286,0.569765,0.632046,0,999,2,AL,Colin Selby,681882,24986,24986
SEA,Mariners,10.4642,0,33,33,0,0,,198,859.447,218.684,127.677,116.897,27.5883,109.764,71.9092,2.61227,9.51515,5.31349,1.46764,4.98929,3.2686,1.52643,1.25401,0.127715,0.0836691,0.044045865535736084,,0.281077,0.298275,0.646572,5.07146,525.4000000000002,2.6535353535353545,600,3.0303030303030303,0.567826,-0.347938,0,999,11,AL,Reid VanScoter,804577,sa3020839,sa3020839
CIN,Reds,4.38206,0,0,70,0,0,,70,303.614,65.0873,31.7731,29.0905,6.92861,67.1017,27.476,0.922829,3.42973,3.74021,1.32233,8.62736,3.53263,2.44219,0.890821,0.22101,0.0904965,0.13051321357488632,,0.23867,0.292728,0.733621,3.82922,306.9,4.384285714285714,303,4.328571428571428,0.567615,0.632658,0,999,18,NL,Caleb Ferguson,657571,19349,19349
,,1.41451,0,0,70,0,0,,70,394.357,94.1043,62.2727,57.015,15.26,28.5568,64.8843,1.19864,5.41739,7.33049,2.27127,3.67159,8.34226,0.44012,1.962,0.0724137,0.164532,-0.09211821109056473,,0.290396,0.281347,0.702752,8.16615,-62.900000000000006,-0.8985714285714287,3,0.04285714285714286,0.567117,0.445861,0,999,-1,,Tommy Ventimiglia,702269,sa3019366,sa3019366
PIT,Pirates,11.1013,0,33,33,0,0,,198,902.559,226.322,125.965,115.33,33.7073,137.574,68.9784,2.74331,9.77689,5.24226,1.49142,6.25335,3.13538,1.99445,1.53215,0.152426,0.0764254,0.07600094377994537,,0.274728,0.295184,0.6825,5.15187,498.4,2.517171717171717,587,2.9646464646464645,0.56697,-0.167288,0,999,27,NL,Daulton Jefferies,641726,19345,19345
MIN,Twins,4.11498,0,0,70,0,0,,70,290.43,63.6349,32.3958,29.6606,8.495,65.8829,21.2049,0.882757,3.11338,3.8135,1.212,8.47066,2.72635,3.10696,1.09221,0.226846,0.0730122,0.15383391827344894,,0.239129,0.287586,0.718936,3.87262,313.20000000000005,4.474285714285715,306,4.371428571428571,0.566541,0.615546,0,732.219970703125,8,AL,Cole Sands,663485,21461,21461
SEA,Mariners,4.1385,0,0,70,0,0,,70,286.356,59.1103,31.7279,29.0491,8.08364,69.7738,25.5624,0.870373,3.22317,3.73488,1.20961,8.97092,3.28659,2.72955,1.03933,0.243661,0.0892679,0.15439331531524658,,0.229492,0.283935,0.721756,3.87651,319.20000000000005,4.5600000000000005,299,4.271428571428571,0.565566,0.633901,0,999,11,AL,Eduard Bazardo,660825,20997,20997
MIL,Brewers,10.0376,0,33,33,0,0,,198,834.218,214.343,129.662,118.715,32.064,114.502,59.8447,2.53559,8.90765,5.39612,1.38479,5.20466,2.72022,1.91332,1.45746,0.137257,0.0717376,0.06551969051361084,,0.280016,0.294521,0.630295,5.12546,538.1999999999999,2.718181818181818,597,3.015151515151515,0.563796,-0.52702,0,999,23,NL,Garrett Stallings,668831,sa3014457,sa3014457
SEA,Mariners,10.1874,0,33,33,0,0,,198,836.555,211.912,127.645,116.868,30.254,108.864,63.6339,2.54269,9.05202,5.31219,1.39165,4.94836,2.89245,1.71079,1.37518,0.130134,0.0760666,0.05406703054904938,,0.27742,0.290769,0.634249,5.12318,544,2.7474747474747474,599,3.025252525252525,0.563722,-0.347938,0,999,11,AL,Michael Morales,691786,sa3017783,sa3017783
LAA,Angels,11.0888,0,33,33,0,0,,198,894.077,218.403,124.559,114.043,30.2945,134.768,79.6287,2.71753,10.0575,5.18377,1.50521,6.12582,3.61949,1.69245,1.37702,0.150734,0.0890625,0.06167174130678177,,0.271513,0.294228,0.678635,5.12176,529.4000000000001,2.6737373737373744,600,3.0303030303030303,0.562853,-0.076368,0,999,1,AL,Victor Mederos,682989,31533,31533
TBR,Rays,10.1818,0,33,33,0,0,,198,834.994,201.878,127.423,116.665,33.1093,137.417,71.7214,2.53795,9.30568,5.30295,1.38181,6.24622,3.26006,1.91598,1.50497,0.164572,0.0858945,0.07867767661809921,,0.267754,0.289264,0.643248,5.14861,565.1000000000001,2.8540404040404046,592,2.98989898989899,0.562432,-0.25781,0,999,12,AL,Trevor Martin,694680,sa3020608,sa3020608
TBR,Rays,4.56704,0,0,70,0,0,,70,311.992,59.7267,31.2937,28.6516,7.88023,85.1684,36.1087,0.948294,3.78399,3.68378,1.36908,10.9502,4.64255,2.35867,1.01317,0.272982,0.115736,0.15724647045135498,,0.219503,0.289563,0.761077,3.87491,313.6,4.48,296,4.228571428571429,0.56054,0.781821,0,999,12,AL,Evan Reifert,682126,sa3014860,sa3014860
,,4.29088,0,0,70,0,0,,70,300.237,61.9598,32.1052,29.3945,8.17146,75.6774,28.4631,0.912564,3.4342,3.77929,1.29176,9.72995,3.65954,2.65879,1.05062,0.252059,0.0948021,0.1572568342089653,,0.2309,0.29155,0.738359,3.85751,317.40000000000003,4.534285714285715,305,4.357142857142857,0.560125,0.623532,0,999,-1,,David Robertson,502085,8241,8241
,,1.17941,0,0,70,0,0,,70,350,93.2455,62.9871,57.669,15.6748,12.6428,40.8202,1.06382,4.25527,7.41459,1.91522,1.62551,5.24831,0.30972,2.01533,0.0361224,0.116629,-0.08050663024187088,,0.305798,0.280436,0.633946,7.61675,-29.600000000000023,-0.4228571428571432,33,0.4714285714285714,0.558254,0.556638,0,999,-1,,Noslen Marquez,821069,sa3024245,sa3024245
ATH,Athletics,9.60066,0,33,33,0,0,,198,810.526,210.646,132.284,121.115,28.9728,100.189,62.619,2.46358,8.80218,5.50522,1.38012,4.55404,2.84632,1.59998,1.31695,0.12361,0.0772572,0.046352557837963104,,0.285001,0.297852,0.605842,5.10752,543.9,2.746969696969697,597,3.015151515151515,0.558123,-0.704554,0,999,10,AL,Cole Miller,800612,sa3067552,sa3067552
