Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
COL,Rockies,4,4,0,58,0,11,,58,257,56,31,28,6,53,28,,6,4.40426,1.44681,8.23404,4.40426,1.86957,0.957447,0.206731,0.110577,0.0961538627743721,,0.25,0.30303,0.704918,4.47556,257.80000000000007,4.444827586206897,260,4.482758620689655,0.0535622,0.261367,999,19,NL,Brennan Bernardino,657514,16835,16835
HOU,Astros,2,1,0,30,0,1,,30,125,26,12,12,4,33,11,,1,3.54486,1.22538,10.0438,3.34792,3,1.18162,0.268421,0.0894737,0.1789473369717598,,0.226744,0.286956,0.777311,3.79159,139.20000000000002,4.640000000000001,132,4.4,0.0535411,0.0801793,999,21,AL,Bennett Sousa,656986,21345,21345
SDP,Padres,2,2,3,19,0,1,,33,138,31,18,17,6,28,10,,2,4.67775,1.25433,7.79626,2.61954,2.97619,1.68399,0.205255,0.0689655,0.13628900796175003,,0.249104,0.275862,0.698324,4.89536,113.80000000000004,3.4484848484848496,111,3.3636363636363638,0.0531205,0.0926579,999,29,NL,JP Sears,676664,23429,23429
STL,Cardinals,0,0,2,2,0,0,,6,28,6,3,3,1,6,3,,0,4.32314,1.36827,8.25328,3.93013,2.1,1.17904,0.211409,0.100671,0.11073825508356094,,0.240602,0.283505,0.712531,4.40151,19.500000000000007,3.2500000000000013,20,3.3333333333333335,0.0522752,0.070463,999,28,NL,Tink Hence,693311,sa3014709,sa3014709
SDP,Padres,0,1,2,2,0,0,,8,35,8,5,4,1,7,3,,0,4.95726,1.32953,7.35043,2.82051,2.60606,1.36752,0.188596,0.0723684,0.11622805148363113,,0.255981,0.287975,0.654762,4.55964,31.100000000000005,3.8875000000000006,32,4,0.0520355,-0.0137804,999,29,NL,Matt Waldron,663362,25550,25550
CHW,White Sox,2,2,0,45,0,4,,45,192,47,24,22,7,34,10,,2,4.44444,1.2716,6.88889,2,3.44444,1.33333,0.179191,0.0520231,0.12716761976480484,,0.261538,0.290837,0.696056,4.30798,172.7,3.8377777777777777,182,4.044444444444444,0.0513749,-0.0658327,999,4,AL,Jedixson Paez,699151,sa3016264,sa3016264
LAD,Dodgers,1,1,2,16,0,1,,23,99,23,14,13,4,20,9,,1,5.16393,1.39344,7.7459,3.54098,2.1875,1.54918,0.198113,0.090566,0.10754716396331787,,0.254697,0.286119,0.668563,4.90563,75.2,3.2695652173913046,77,3.347826086956522,0.0511074,0.00154454,999,22,NL,Landon Knack,689017,27487,27487
MIL,Brewers,3,4,0,56,0,10,,56,240,50,27,26,8,59,22,,4,4.12322,1.27962,9.52607,3.5545,2.68,1.27962,0.247232,0.0922509,0.1549815610051155,,0.231405,0.283133,0.730994,4.24098,266.0000000000001,4.750000000000002,256,4.571428571428571,0.0499386,0.148581,999,23,NL,Grant Anderson,681982,20546,20546
COL,Rockies,0,1,2,2,0,0,,8,36,9,5,5,1,6,2,,0,5.3271,1.37072,6.54206,2.61682,2.5,1.58879,0.167464,0.0669856,0.10047847777605057,,0.27013,0.291946,0.64695,5.0043,29.500000000000007,3.687500000000001,33,4.125,0.0491155,0.063128,999,19,NL,Sean Sullivan,807743,sa3023162,sa3023162
MIA,Marlins,4,3,0,47,0,1,,47,200,42,22,21,6,47,18,,2,3.98637,1.27768,9.046,3.52641,2.56522,1.07325,0.236,0.092,0.14400000125169754,,0.232143,0.28481,0.720859,4.00396,202.8,4.314893617021277,195,4.148936170212766,0.0490493,0.0554201,999,20,NL,Josh White,687985,sa3019953,sa3019953
KCR,Royals,1,1,2,10,0,1,,16,70,16,9,8,2,12,7,,1,4.84546,1.45563,6.90927,4.03789,1.71111,1.07677,0.171492,0.100223,0.07126948982477188,,0.253133,0.287097,0.681115,4.65059,56.20000000000001,3.5125000000000006,58,3.625,0.0489754,0.0754808,999,7,AL,Ben Kudrna,695667,sa3018253,sa3018253
CIN,Reds,0,1,2,2,0,0,,8,34,8,5,5,1,6,3,,0,5.29412,1.46341,6.84362,3.74462,1.82759,1.42037,0.172638,0.0944625,0.07817589491605759,,0.264493,0.292453,0.669746,5.00027,29.100000000000005,3.6375000000000006,30,3.75,0.0485496,0.0269737,999,18,NL,Jared Lyons,805723,sa3020483,sa3020483
TBR,Rays,3,3,2,48,0,4,,53,228,48,28,26,8,52,22,,3,4.4373,1.31833,8.8746,3.76206,2.35897,1.35048,0.229426,0.0972569,0.13216957449913025,,0.235955,0.28,0.705996,4.56065,214.00000000000006,4.037735849056605,206,3.8867924528301887,0.0485007,-0.049292,999,12,AL,Yoendrys Gómez,672782,22872,22872
PHI,Phillies,2,1,0,31,0,1,,31,135,32,15,14,3,27,10,,1,4.10188,1.34048,7.72118,2.89544,2.66667,0.965147,0.197531,0.0740741,0.12345678359270096,,0.255034,0.300885,0.720721,3.859,134.29999999999995,4.332258064516128,141,4.548387096774194,0.0476278,0.022956,999,26,NL,Tim Mayza,641835,15042,15042
KCR,Royals,2,3,0,45,0,1,,45,193,40,22,21,4,41,20,,3,4.13002,1.31931,8.26004,3.95793,2.08696,0.860421,0.214286,0.102679,0.1116071417927742,,0.232323,0.282759,0.693548,4.0338,196.8,4.373333333333334,190,4.222222222222222,0.0473959,0.0185488,999,7,AL,Steven Cruz,674444,23165,23165
,,2,1,0,28,0,0,,28,122,25,14,13,4,31,14,,1,4.23983,1.39186,9.82869,4.62527,2.125,1.15632,0.251232,0.118227,0.13300492614507675,,0.231638,0.291667,0.724382,4.29145,110.00000000000006,3.9285714285714306,105,3.75,0.0468135,0.0743378,999,-1,,José Leclerc,600917,14524,14524
PHI,Phillies,1,1,2,12,0,1,,20,85,21,12,11,3,14,6,,1,4.91081,1.35362,6.23295,2.64428,2.35714,1.41658,0.160976,0.0682927,0.09268292039632797,,0.267196,0.289562,0.675926,4.80355,67.5,3.375,72,3.6,0.0466602,0.0120435,999,26,NL,Bryse Wilson,669060,19990,19990
ATH,Athletics,2,1,0,26,0,1,,26,110,22,12,11,3,28,11,,2,3.88889,1.24691,9.77778,3.77778,2.58824,1,0.25731,0.0994152,0.15789474546909332,,0.221854,0.282927,0.71267,3.88822,119.3,4.588461538461538,112,4.3076923076923075,0.04656,0.0315261,999,10,AL,Jack Perkins,678022,31468,31468
BAL,Orioles,1,1,2,19,0,1,,24,105,25,13,12,4,21,7,,1,4.53782,1.32053,7.67107,2.70108,2.84,1.40456,0.198324,0.0698324,0.1284916177392006,,0.256798,0.291498,0.708061,4.43165,85.40000000000003,3.558333333333335,90,3.75,0.0462205,-0.0011324,999,2,AL,Brandon Young,687064,27819,27819
BAL,Orioles,1,1,0,38,0,1,,38,159,36,20,18,6,39,13,,0,4.36742,1.2825,9.20277,3.11958,2.95,1.40381,0.244813,0.0829876,0.1618257239460945,,0.244344,0.294118,0.716612,4.15767,156.79999999999998,4.126315789473684,155,4.078947368421052,0.045375,-0.0541712,999,2,AL,Yaramil Hiraldo,682274,25215,25215
MIA,Marlins,2,2,2,20,0,1,,26,117,26,15,13,3,21,12,,2,4.69806,1.48414,7.3695,4.32958,1.70213,1.01331,0.181406,0.106576,0.07482992857694626,,0.252577,0.292929,0.694444,4.58857,91.9,3.534615384615385,95,3.6538461538461537,0.0452791,0.0822341,999,20,NL,Dax Fulton,690978,sa3014535,sa3014535
TBR,Rays,0,0,2,2,0,0,,7,31,7,4,4,1,6,3,,1,4.72779,1.40401,7.90831,4.12607,1.91667,1.20344,0.197849,0.103226,0.09462364763021469,,0.244444,0.284281,0.690738,4.83523,21.3,3.042857142857143,22,3.142857142857143,0.0443621,0.0339888,999,12,AL,Brody Hopkins,811315,sa3023515,sa3023515
BAL,Orioles,1,1,0,11,0,1,,11,45,8,4,4,1,15,5,,0,3.37802,1.15281,12.0643,4.10188,2.94118,0.965147,0.331126,0.112583,0.21854307502508163,,0.195489,0.278481,0.748663,3.29599,67.30000000000001,6.118181818181819,61,5.545454545454546,0.0440474,0.0409651,999,2,AL,Félix Bautista,642585,20666,20666
SEA,Mariners,4,4,0,50,0,4,,50,216,46,25,23,6,49,20,,3,4.1681,1.32075,8.79931,3.5506,2.47826,1.08062,0.22619,0.0912698,0.1349206417798996,,0.238938,0.290123,0.714286,4.07853,221.6,4.4319999999999995,217,4.34,0.0427857,-0.0804785,999,11,AL,Casey Legumina,668984,25921,25921
HOU,Astros,3,3,2,39,0,1,,46,200,44,25,23,7,42,20,,2,4.44926,1.37034,8.19601,3.8248,2.14286,1.32697,0.21,0.098,0.1120000034570694,,0.243848,0.283077,0.71535,4.60955,161.90000000000006,3.519565217391306,161,3.5,0.0425215,-0.0128659,747.9400024414062,21,AL,AJ Blubaugh,805123,31764,31764
COL,Rockies,1,2,2,24,0,1,,29,128,32,17,16,4,19,11,,1,5.01608,1.46838,6.07717,3.27974,1.85294,1.25402,0.152542,0.0823245,0.07021791487932205,,0.273936,0.3,0.681818,4.78573,88.20000000000003,3.0413793103448286,99,3.413793103448276,0.0423485,0.075531,999,19,NL,Gabriel Hughes,687312,sa3020661,sa3020661
DET,Tigers,1,1,2,19,0,1,,25,110,25,14,13,4,22,11,,1,4.71429,1.44048,7.82143,3.85714,2.02778,1.28571,0.196237,0.0967742,0.09946237504482269,,0.255255,0.294355,0.700576,4.64704,82.80000000000001,3.3120000000000003,85,3.4,0.042283,0.0419085,999,6,AL,Ty Madden,680744,30140,30140
STL,Cardinals,3,3,0,40,0,1,,40,173,36,20,18,5,43,18,,1,4.11864,1.33898,9.61017,3.9661,2.42308,1.0678,0.247059,0.101961,0.1450980231165886,,0.232456,0.291139,0.722543,3.9148,173.9,4.3475,168,4.2,0.041229,-0.0130313,999,28,NL,Ryan Fernandez,681676,24862,24862
CLE,Guardians,0,1,2,2,0,0,,8,37,8,5,4,1,7,4,,1,4.54369,1.4466,7.68932,4.1068,1.87234,1.2233,0.191721,0.102397,0.08932462334632874,,0.252475,0.291391,0.718702,4.79533,25.100000000000005,3.1375000000000006,26,3.25,0.0410082,-0.012187,999,5,AL,Ryan Webb,669067,sa3018280,sa3018280
STL,Cardinals,0,0,2,2,0,0,,8,37,9,5,4,1,6,3,,0,4.68908,1.38655,6.27731,2.72269,2.30556,1.36134,0.159309,0.0690979,0.09021112322807312,,0.26875,0.292876,0.701001,4.74018,26.500000000000007,3.312500000000001,30,3.75,0.0394412,-0.00581692,999,28,NL,Pete Hansen,677337,sa3020798,sa3020798
PHI,Phillies,4,4,0,68,2,16,,68,294,64,36,33,9,62,28,,3,4.42804,1.35301,8.19188,3.65314,2.24242,1.21771,0.210826,0.0940171,0.11680912226438522,,0.245223,0.28821,0.708245,4.43895,331.1,4.8691176470588236,328,4.823529411764706,0.0381512,0.0766263,744.6500244140625,26,NL,Brad Keller,641745,15734,15734
PIT,Pirates,1,2,0,40,0,1,,40,176,36,19,18,4,39,18,,3,4.02235,1.3594,8.88268,4.02235,2.20833,0.837989,0.224576,0.101695,0.12288136780261993,,0.235577,0.293333,0.712121,3.93588,172.20000000000002,4.305000000000001,167,4.175,0.0368636,0.0418728,999,27,NL,Evan Sisk,681895,24995,24995
MIN,Twins,2,3,2,30,0,1,,37,163,37,21,19,5,31,13,,4,4.67656,1.36797,7.53977,3.24496,2.32353,1.24072,0.189904,0.0817308,0.10817307233810425,,0.255376,0.292857,0.685921,4.65157,131.10000000000002,3.5432432432432437,135,3.6486486486486487,0.0366766,-0.0109754,999,8,AL,John Klein,804619,sa3020405,sa3020405
MIA,Marlins,3,2,0,52,0,7,,52,229,58,25,23,5,31,14,,1,3.90566,1.37736,5.43396,2.37736,2.28571,0.849057,0.137339,0.0600858,0.07725321874022484,,0.270642,0.298343,0.727273,4.00306,217.5,4.1826923076923075,240,4.615384615384615,0.0366408,0.0413529,999,20,NL,John King,667463,22051,22051
WSN,Nationals,1,2,2,23,0,1,,29,128,33,17,16,4,22,9,,1,4.93151,1.44597,6.9863,2.87671,2.42857,1.36986,0.175258,0.0721649,0.10309278219938278,,0.276119,0.309179,0.691358,4.61154,97.60000000000004,3.3655172413793117,111,3.8275862068965516,0.0366214,-0.0408677,999,24,NL,Trevor Williams,592866,16977,16977
NYM,Mets,3,3,0,52,0,7,,52,227,48,26,25,5,49,25,,3,4.25775,1.38662,8.5155,4.25775,2,0.880914,0.216418,0.108209,0.10820896178483963,,0.238298,0.292398,0.704961,4.13024,240.5,4.625,237,4.5576923076923075,0.0361851,-0.0266585,999,25,NL,Huascar Brazobán,623211,6107,6107
CIN,Reds,2,2,0,42,0,1,,42,186,39,21,19,5,41,21,,3,4.13514,1.41892,8.75676,4.5,1.94595,0.972973,0.220183,0.11315,0.1070336401462555,,0.238596,0.292683,0.724947,4.2973,161.9,3.854761904761905,159,3.7857142857142856,0.0349355,0.030539,999,18,NL,Kyle Nicolas,693312,27775,27775
LAA,Angels,3,4,0,50,0,4,,50,209,43,27,24,7,52,22,,3,4.40426,1.29787,9.38298,4.02128,2.33333,1.34043,0.25,0.107143,0.1428571417927742,,0.232558,0.284483,0.703125,4.51812,217.09999999999997,4.342,204,4.08,0.0348145,-0.0776705,999,1,AL,Nick Sandlin,680704,20517,20517
MIL,Brewers,2,2,0,42,0,1,,42,177,39,20,19,5,35,12,,3,4.06452,1.20968,7.40323,2.46774,3,1.01613,0.195402,0.0651341,0.1302681788802147,,0.241667,0.28022,0.690184,3.97385,176.9,4.211904761904762,174,4.142857142857143,0.0346278,0.0263642,999,23,NL,Easton McGee,668834,22176,22176
COL,Rockies,2,3,0,40,0,1,,40,176,38,21,20,5,41,15,,6,4.43532,1.31417,9.24025,3.32649,2.77778,1.10883,0.233645,0.0841122,0.14953270554542542,,0.243386,0.300752,0.683453,4.22343,158.7,3.9675,158,3.95,0.0345976,0.0475116,999,19,NL,Jaden Hill,677955,30250,30250
TBR,Rays,1,1,0,16,0,1,,16,68,15,8,7,1,14,6,,1,4.00468,1.26464,8.00937,3.16159,2.53333,0.843091,0.209945,0.0828729,0.127071812748909,,0.240741,0.291667,0.681818,3.90797,78.10000000000001,4.8812500000000005,78,4.875,0.034391,-0.00384563,999,12,AL,Manuel Rodríguez,655889,20794,20794
TOR,Blue Jays,1,1,2,10,0,1,,14,65,13,8,8,2,14,8,,2,4.68085,1.41844,8.93617,4.89362,1.82609,1.06383,0.221053,0.121053,0.09999999403953552,,0.229814,0.280702,0.679245,4.7427,47.20000000000003,3.3714285714285737,46,3.2857142857142856,0.0339623,-0.066636,999,14,AL,Ricky Tiedemann,694357,sa3018096,sa3018096
PHI,Phillies,3,3,0,56,0,10,,56,243,55,30,28,8,54,20,,2,4.48319,1.3325,8.63014,3.13823,2.75,1.34496,0.221264,0.0804598,0.14080459624528885,,0.249211,0.29386,0.709534,4.3182,255.0000000000001,4.553571428571431,258,4.607142857142857,0.0332349,-0.0161324,999,26,NL,Jonathan Bowlan,680742,24607,24607
PHI,Phillies,0,1,2,2,0,0,,8,37,9,5,5,1,6,3,,1,5.20184,1.45872,6.93578,3.63303,1.90909,1.40367,0.172839,0.090535,0.08230451494455338,,0.264368,0.293413,0.673077,5.02504,23.500000000000007,2.937500000000001,27,3.375,0.0324763,0.0121836,999,26,NL,Jean Cabrera,691893,sa3015433,sa3015433
STL,Cardinals,2,2,0,28,0,1,,28,120,26,14,12,4,28,9,,2,4.01786,1.25,9,2.89286,3.11111,1.125,0.232365,0.0746888,0.1576763466000557,,0.236364,0.286624,0.714286,3.88514,117.40000000000006,4.192857142857145,115,4.107142857142857,0.0318303,-0.00912193,999,28,NL,Luis Gastelum,703725,sa3020964,sa3020964
NYM,Mets,2,2,0,46,0,1,,46,200,44,24,22,5,43,15,,5,4.27646,1.2743,8.35853,2.91577,2.86667,0.971922,0.21393,0.0746269,0.13930347561836243,,0.243094,0.293233,0.673077,3.97747,194.50000000000003,4.228260869565218,195,4.239130434782608,0.0318208,-0.0550211,999,25,NL,Richard Lovelady,663992,19337,19337
COL,Rockies,2,3,0,30,0,1,,30,132,29,15,15,4,30,12,,2,4.35484,1.35484,9.14516,3.62903,2.52,1.16129,0.230769,0.0915751,0.13919415324926376,,0.242798,0.296512,0.714286,4.23191,119.4,3.98,120,4,0.0312246,0.0559147,999,19,NL,Welinton Herrera,700327,sa3016061,sa3016061
TOR,Blue Jays,3,2,0,42,0,1,,42,179,36,20,18,5,45,17,,3,3.96411,1.25612,9.69005,3.67047,2.64,1.17455,0.252874,0.0957854,0.15708813816308975,,0.224138,0.278481,0.729483,4.09762,189.70000000000002,4.5166666666666675,179,4.261904761904762,0.031062,0.0114928,999,14,AL,Mason Fluharty,689254,31553,31553
COL,Rockies,5,8,8,60,0,6,,95,439,119,63,58,15,55,34,,5,5.53846,1.61538,5.19231,3.20192,1.62162,1.38462,0.124224,0.0766046,0.0476190522313118,,0.297052,0.315069,0.679945,5.19283,226.10000000000002,2.3800000000000003,297,3.126315789473684,0.030365,0.126297,999,19,NL,Antonio Senzatela,622608,15488,15488
CLE,Guardians,2,3,2,32,0,1,,37,167,36,20,19,5,34,20,,1,4.5,1.48889,8.1,4.7,1.7234,1.2,0.201995,0.117207,0.084788016974926,,0.247863,0.290698,0.725256,4.73514,127.70000000000002,3.451351351351352,129,3.4864864864864864,0.0294338,-0.0222362,999,5,AL,Doug Nikhazy,680951,30142,30142
SEA,Mariners,0,1,2,2,0,0,,9,39,11,5,5,1,5,2,,0,4.98058,1.39806,4.63107,1.92233,2.40909,1.48544,0.117778,0.0488889,0.06888889148831367,,0.287736,0.29661,0.682196,5.00892,29.70000000000001,3.300000000000001,36,4,0.0292448,0.0196816,999,11,AL,Casey Lawrence,596271,11121,11121
CHC,Cubs,1,1,0,18,0,1,,18,78,14,9,8,2,21,10,,2,3.94737,1.31579,10.2632,5.05263,2.03125,0.789474,0.263158,0.129555,0.1336032599210739,,0.205742,0.273381,0.705882,3.99479,82.20000000000002,4.566666666666667,74,4.111111111111111,0.0272531,-0.00484177,999,17,NL,Luke Little,681432,28036,28036
TEX,Rangers,3,3,0,34,0,1,,34,147,32,17,16,5,34,12,,1,4.28571,1.28571,9,3.14286,2.86364,1.28571,0.231618,0.0808823,0.1507352963089943,,0.237903,0.284091,0.716374,4.13514,139.90000000000003,4.1147058823529425,138,4.0588235294117645,0.0268955,-0.020239,999,13,AL,Peyton Gray,682608,sa3008046,sa3008046
SDP,Padres,4,3,0,52,0,7,,52,225,46,26,24,6,47,23,,5,4.09091,1.32727,8.18182,3.92727,2.08333,0.981818,0.210084,0.10084,0.10924370586872101,,0.23445,0.281046,0.712074,4.31695,229.4,4.411538461538462,220,4.230769230769231,0.0268699,-0.0304053,999,29,NL,Bradgley Rodriguez,699134,29107,29107
TOR,Blue Jays,1,1,0,23,0,1,,23,97,21,11,10,3,23,7,,2,3.8806,1.21061,8.95522,2.68657,3.33333,1.19403,0.235294,0.0705882,0.16470587998628616,,0.236052,0.284849,0.728155,3.96432,101.70000000000002,4.4217391304347835,99,4.304347826086956,0.0267622,0.00480567,999,14,AL,Chase Lee,695445,29574,29574
BAL,Orioles,2,2,0,25,0,1,,25,106,21,12,11,3,28,10,,2,4.08284,1.2426,9.94083,3.72781,2.66667,1.06509,0.260465,0.0976744,0.1627907007932663,,0.222222,0.283465,0.695971,4.00299,117.5,4.7,110,4.4,0.0259623,0.000679045,999,2,AL,Anthony Nunez,689296,sa3010171,sa3010171
MIN,Twins,1,1,0,24,0,1,,24,103,24,12,11,3,19,7,,1,4.14,1.3,7.2,2.52,2.85714,1.08,0.186916,0.0654206,0.1214953288435936,,0.256927,0.295082,0.706714,4.02514,96.30000000000001,4.0125,99,4.125,0.025322,-0.00622171,999,8,AL,Andrew Morris,702193,sa3020569,sa3020569
LAD,Dodgers,4,4,0,55,0,13,,55,240,53,31,29,8,52,22,,3,4.79554,1.36307,8.58736,3.56877,2.40625,1.33829,0.21875,0.0909091,0.12784091383218765,,0.246835,0.290749,0.686695,4.49821,251.8,4.578181818181818,252,4.581818181818182,0.0252477,-0.183597,999,22,NL,Ben Casparius,676508,30085,30085
ATH,Athletics,3,4,6,28,0,1,,55,238,59,33,30,10,39,16,,3,5,1.36111,6.375,2.625,2.42857,1.625,0.163462,0.0673077,0.09615384787321091,,0.268293,0.286996,0.689223,5.10736,155.6,2.829090909090909,170,3.090909090909091,0.0242745,0.0306606,999,10,AL,Gunnar Hoglund,680684,31318,31318
PHI,Phillies,4,5,0,52,0,7,,52,228,48,28,26,6,53,21,,5,4.5,1.32,9.18,3.6,2.55,1.08,0.232877,0.0913242,0.14155251532793045,,0.237113,0.291971,0.677083,4.15514,242.2,4.657692307692307,238,4.576923076923077,0.024005,-0.0467263,999,26,NL,Kyle Backhus,679775,29615,29615
ATH,Athletics,1,1,0,11,0,1,,11,47,12,5,5,1,8,2,,1,4.07547,1.28302,6.45283,2.03774,3.16667,0.849057,0.166667,0.0526316,0.11403509229421616,,0.262911,0.3,0.688525,3.77665,48.900000000000006,4.445454545454546,53,4.818181818181818,0.0234863,0.0156744,999,10,AL,Joel Kuhnel,669270,19995,19995
LAD,Dodgers,2,3,0,46,0,5,,46,205,41,26,24,6,50,23,,4,4.66523,1.38229,9.71922,4.47084,2.17391,1.16631,0.242718,0.11165,0.13106794655323029,,0.22905,0.284553,0.683453,4.40943,199.00000000000003,4.32608695652174,191,4.1521739130434785,0.0233979,-0.120571,999,22,NL,Edgardo Henriquez,683618,26944,26944
ATL,Braves,0,0,0,12,0,1,,12,51,11,5,5,1,13,5,,0,3.61377,1.31931,9.46463,3.95794,2.3913,0.860421,0.246637,0.103139,0.1434977576136589,,0.232323,0.297101,0.741935,3.70875,62.90000000000001,5.241666666666668,62,5.166666666666667,0.0233761,0.0315852,999,16,NL,Ian Hamilton,641656,19261,19261
WSN,Nationals,2,3,0,38,0,1,,38,167,38,20,19,5,34,15,,1,4.44156,1.4026,8.06493,3.50649,2.3,1.16883,0.204142,0.0887574,0.11538462340831757,,0.254902,0.29956,0.712766,4.27799,144.89999999999998,3.8131578947368414,149,3.9210526315789473,0.0229105,-0.0301615,999,24,NL,Paxton Schultz,687606,25501,25501
CHC,Cubs,3,3,3,53,0,5,,67,288,64,33,30,8,53,26,,3,4.05561,1.34228,7.07574,3.53787,2,1.12176,0.183036,0.0915179,0.0915178582072258,,0.246269,0.28013,0.730706,4.50618,270,4.029850746268656,270,4.029850746268656,0.0223241,0.325035,999,17,NL,Javier Assad,665871,21741,21741
ATL,Braves,1,1,0,18,0,1,,18,77,16,9,8,2,21,7,,1,4.22976,1.27937,10.3394,3.5248,2.93333,1.17493,0.268293,0.0914634,0.1768292784690857,,0.231293,0.295918,0.714286,3.86621,89.00000000000003,4.944444444444446,86,4.777777777777778,0.0219866,0.00149827,999,16,NL,Joe Jiménez,641729,15761,15761
BOS,Red Sox,2,1,0,28,0,1,,28,120,28,14,13,3,23,9,,1,4.15157,1.33443,7.41351,2.9654,2.5,1.03789,0.191571,0.0766284,0.1149425357580185,,0.256303,0.298343,0.716292,4.1236,117.50000000000001,4.196428571428572,121,4.321428571428571,0.0216623,0.00692265,999,3,AL,Ryan Watson,670245,sa3015070,sa3015070
DET,Tigers,1,1,0,14,0,1,,14,60,15,7,6,2,10,4,,1,4.1087,1.32609,6.45652,2.54348,2.53846,0.978261,0.166667,0.0656566,0.10101010650396347,,0.262295,0.296552,0.703704,4.09166,49,3.5,53,3.7857142857142856,0.0211515,-0.00471475,999,6,AL,Sean Guenther,674944,20045,20045
CLE,Guardians,2,2,0,23,0,1,,23,100,20,11,10,3,26,10,,2,3.95122,1.31707,10.0976,3.95122,2.55556,1.09756,0.256983,0.100559,0.15642458945512772,,0.227848,0.28972,0.744681,4.01319,101.30000000000001,4.404347826086957,96,4.173913043478261,0.0209182,0.00279211,999,5,AL,Franco Aleman,680916,sa3018178,sa3018178
MIL,Brewers,2,2,0,52,0,6,,52,227,46,26,24,6,52,25,,2,4.16268,1.37161,9.04306,4.30622,2.1,1.00478,0.229927,0.109489,0.12043794989585876,,0.232365,0.28655,0.721785,4.15587,238.4,4.584615384615384,229,4.403846153846154,0.0207053,-0.00548938,999,23,NL,DL Hall,669084,22207,22207
KCR,Royals,1,1,0,20,0,1,,20,88,19,10,10,2,18,7,,1,4.27646,1.33909,8.16415,3.30454,2.47059,0.971922,0.206897,0.0837438,0.1231527179479599,,0.245902,0.294118,0.690909,4.02067,90,4.5,90,4.5,0.0205102,0.00154317,999,7,AL,James McArthur,663704,21527,21527
SDP,Padres,3,3,0,30,0,1,,30,129,27,15,14,4,32,12,,1,4.17857,1.30357,9.64286,3.53571,2.72727,1.28571,0.248963,0.0912863,0.1576763391494751,,0.233945,0.286667,0.728155,4.08156,131.60000000000002,4.386666666666668,127,4.233333333333333,0.0191612,-0.0175415,999,29,NL,Garrett Hawkins,678184,sa3017383,sa3017383
PHI,Phillies,3,3,0,48,0,4,,48,212,45,27,25,6,48,21,,4,4.66071,1.375,9,4.01786,2.24,1.125,0.226721,0.101215,0.12550608068704605,,0.239631,0.292208,0.684524,4.36728,201.40000000000003,4.195833333333334,199,4.145833333333333,0.0190912,-0.0904828,999,26,NL,Zach McCambley,685112,sa3014478,sa3014478
LAA,Angels,3,4,0,40,0,1,,40,169,35,21,19,6,41,18,,1,4.36742,1.31716,9.20277,4.05546,2.26923,1.24783,0.241803,0.106557,0.1352458894252777,,0.231481,0.281879,0.709877,4.34831,160.2,4.005,151,3.775,0.0190642,-0.0383964,999,1,AL,José Fermin,820862,33908,33908
WSN,Nationals,2,3,0,46,0,1,,46,198,43,24,22,6,45,21,,1,4.39791,1.37871,8.79581,4.08377,2.15385,1.25654,0.226721,0.105263,0.12145750224590302,,0.240909,0.288462,0.722714,4.40913,182.8,3.973913043478261,180,3.9130434782608696,0.0180723,-0.030107,999,24,NL,Andre Granillo,701552,29542,29542
MIL,Brewers,1,1,0,10,0,1,,10,42,9,5,5,1,9,3,,1,4.05184,1.21419,7.9809,2.57844,3.09524,1.10505,0.211039,0.0681818,0.1428571566939354,,0.240283,0.282297,0.693717,3.98098,48.300000000000004,4.83,47,4.7,0.0180026,-0.00105565,999,23,NL,Sammy Peralta,671111,25589,25589
TOR,Blue Jays,1,1,0,16,0,0,,16,71,15,9,7,2,16,6,,0,4.2,1.33333,9,3.6,2.5,1.2,0.223881,0.0895522,0.13432835042476654,,0.229508,0.272727,0.697674,4.06847,68.80000000000001,4.300000000000001,68,4.25,0.0179733,-0.0384917,999,14,AL,Spencer Miles,693686,sa3020475,sa3020475
TEX,Rangers,1,3,0,50,0,4,,50,219,46,28,26,5,43,24,,1,4.62162,1.40541,7.78378,4.37838,1.77778,0.972973,0.197531,0.111111,0.08641975373029709,,0.237762,0.280374,0.668103,4.35135,215.9,4.3180000000000005,212,4.24,0.0178256,-0.165296,999,13,AL,Carter Baumler,691945,sa3014480,sa3014480
CHC,Cubs,3,2,0,42,0,1,,42,184,38,22,20,6,44,17,,4,4.26637,1.30926,9.34537,3.65688,2.55556,1.21896,0.237113,0.0927835,0.14432991296052933,,0.232558,0.283333,0.705645,4.30895,167.2,3.9809523809523806,161,3.8333333333333335,0.0176576,-0.0422834,999,17,NL,Ethan Roberts,681799,24930,24930
