Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,InterSD,InterSK,IntraSD,Vol,Skew,Dim,ADP,Pos,minpos,UPURL,teamid,League,PlayerName,xMLBAMID,playerids,playerid
SFG,Giants,13.6523,47.623,52.1826,12.4874,9.86512,2.01035,0.0909618,0.520914,6.01806,4.78182,4.16402,0.195331,8.40339,0.196215,0.148172,0.0511405,0.977624,1.27991,0.256874,0.262213,0.323175,0.341061,0.664237,0.294849,0.0797972,0.161038,0.495517,0.0788488,4.77769,0.308041,-0.0789642,,5.39443,-0.771341,0.871336,0.0581662,-0.0207979,0.277819,-0.8068989887833595,1.756207823753357,87.2542,48.3,3.45,48.3,3.45,2.00101,-0.447752,1.97304,2.00101,0.447752,2.36928,999,0,C/3B,/players/jesus-rodriguez/sa3008916/stats/batting,30,NL,Jesus Rodriguez,683679,sa3008916,sa3008916
TOR,Blue Jays,36.428,109.011,124.119,25.0859,17.1725,4.89244,0.140796,2.88019,13.5793,11.7776,9.16952,0.0730962,28.4084,3.7696,1.23628,0.93269,2.61936,1.01949,0.238615,0.230123,0.308679,0.35685,0.665529,0.295517,0.0738768,0.22888,0.322775,0.126727,3.56707,0.281232,-0.141924,,12.8982,-1.76737,-0.933726,-0.0921241,-0.234048,0.269,-1.8844729512929916,0.24169951677322388,88.718,114.6,3.183333333,114.6,3.183333333,3.16268,-0.332975,1.60716,3.16268,0.332975,2.85712,999,0,2B/SS,/players/leo-jimenez/23782/stats/batting,14,AL,Leo Jiménez,677870,23782,23782
NYY,Yankees,83.9958,313.067,344.536,77.3635,50.8793,15.7762,0.317368,10.3907,41.7898,37.8511,27.7184,1.4761,79.0149,1.80344,1.75448,0.192727,5.72628,3.86672,1.01667,0.247114,0.310403,0.399104,0.709507,0.308481,0.0804512,0.229337,0.350799,0.15199,3.72675,0.297107,-0.542183,,39.4303,-1.27938,0.323068,-0.164035,-0.706218,0.26787,-2.0830530524253845,-6.95939177274704,96.6189,353.4,4.207142857,353.4,4.207142857,3.22689,0.0712601,0.76178,3.22689,-0.0712601,3.98429,747.8900146484375,0.02097902,1B,/players/paul-goldschmidt/9218/stats/batting,9,AL,Paul Goldschmidt,502671,9218,9218
COL,Rockies,131.143,492.232,540.937,121.662,78.1512,25.0201,3.22253,15.2684,63.2429,58.3767,42.1094,0.365762,155.332,3.24167,2.88115,0.472533,7.01733,16.1749,4.75366,0.247164,0.309018,0.404144,0.713162,0.310507,0.0778453,0.287154,0.271092,0.15698,5.59944,0.327857,-0.0286664,,62.797,-1.11888,0.0734889,0.475369,0.446702,0.265819,-9.401036083698273,-5.997964210808277,84.6398,573.2,4.375572519,573.2,4.375572519,4.3275,-0.804084,0.492497,4.3275,0.804084,4.34334,231.5800018310547,0.04109589,OF,/players/jordan-beck/31431/stats/batting,19,NL,Jordan Beck,687597,31431,31431
TEX,Rangers,73.2435,247.632,266.74,58.067,38.9429,13.1259,0.951798,5.04645,28.191,24.4552,13.4994,0.191523,64.3002,2.99127,1.67494,0.941875,3.52397,7.8857,2.18656,0.234489,0.280505,0.356318,0.636824,0.278414,0.050609,0.24106,0.209944,0.121829,5.36115,0.294623,-0.275406,,24.0152,-7.50215,-1.0998,0.317017,0.0416114,0.263662,-6.957165479660034,0.3534446954727173,77.7381,224.8,3.079452054,224.8,3.079452054,2.16466,-0.545473,1.23915,2.16466,0.545473,3.3478,999,0.02970297,3B,/players/ezequiel-duran/23733/stats/batting,13,AL,Ezequiel Duran,677649,23733,23733
SEA,Mariners,30.2993,100.162,114.738,20.3582,12.7437,3.29219,0.111037,4.21137,12.3939,13.0615,12.3021,0.119,32.3926,1.78683,0.429156,0.0578408,1.6644,0.419661,0.145493,0.203253,0.300376,0.364475,0.664851,0.29537,0.107219,0.282318,0.379781,0.161222,2.56804,0.252344,-0.1712,,11.9097,-1.64752,-2.67234,-0.152004,-0.323204,0.261274,-1.0609896183013916,-0.3344244956970215,94.5443,100.3,3.343333333,100.3,3.343333333,4.11981,0.703723,1.51608,4.11981,-0.703723,2.97856,999,0.47560976,C/DH,/players/mitch-garver/15161/stats/batting,11,AL,Mitch Garver,641598,15161,15161
WSN,Nationals,56.1356,196.642,214.604,47.5493,33.1058,9.85648,0.911813,3.67519,21.8372,20.0585,15.0564,0.144802,54.6324,1.13363,1.09658,0.67591,3.34587,6.14855,2.10322,0.241807,0.297947,0.357274,0.655221,0.288211,0.0701588,0.254573,0.275594,0.115467,5.13666,0.314666,-0.0312192,,21.0284,-4.32871,-1.3148,0.0439262,0.012707,0.255982,-4.3012363370507956,-0.33673226833343506,83.0394,197.9,3.533928571,197.9,3.533928571,1.13877,-0.187688,1.45365,1.13877,0.187688,3.06179,999,0,3B,/players/jose-tena/23691/stats/batting,24,NL,José Tena,677588,23691,23691
LAD,Dodgers,47.4798,153.758,165.697,38.1774,27.9046,6.5813,1.08863,2.6028,19.0803,15.7975,9.0907,0.188122,41.0436,1.08836,0.885415,0.874491,2.12401,8.00383,1.3777,0.248295,0.293385,0.356042,0.649427,0.284463,0.0548634,0.247703,0.221489,0.107747,6.63221,0.3205,-0.106728,,15.7319,-3.84647,-0.627189,0.786402,0.679674,0.255757,-3.2136641144752502,0.10552406311035156,80.1197,155.4,3.306382978,155.4,3.306382978,3.91707,1.47703,1.67321,3.91707,-1.47703,2.76905,735.0800170898438,0,2B,/players/hyeseong-kim/35322/stats/batting,22,NL,Hyeseong Kim,808975,35322,35322
MIN,Twins,25.7151,78.5224,90.2727,15.0757,10.1502,3.38261,0.0809766,1.46185,8.81663,6.83814,8.62993,0.00204778,29.0208,1.18455,0.640252,1.29561,0.971456,2.75465,0.837832,0.191992,0.279737,0.292984,0.572721,0.259845,0.0955984,0.321479,0.297371,0.100992,4.7041,0.27966,-0.0277674,,6.76653,-3.89989,2.4253,0.0760368,0.0482694,0.255163,-3.911433584988117,3.298349440097809,62.7837,56,2.153846153,56,2.153846153,1.4869,-0.470602,1.73268,1.4869,0.470602,2.68977,999,0,3B/SS,/players/ryan-kreidler/25867/stats/batting,8,AL,Ryan Kreidler,668952,25867,25867
CLE,Guardians,98.6838,339.179,381.224,75.2724,48.1862,14.2209,1.00688,11.8585,42.9388,40.1443,36.8495,0.31376,105.385,2.31917,2.30803,0.568724,6.47561,2.53389,0.823469,0.221925,0.300642,0.374677,0.675319,0.297149,0.0966609,0.276437,0.349667,0.152752,3.61641,0.28279,-0.130916,,40.1214,-4.92319,0.282918,-0.405064,-0.53598,0.253067,-4.8389809131622314,-5.8086754977703094,90.4233,360,3.636363636,360,3.636363636,3.74518,0.32882,0.442729,3.74518,-0.32882,4.40969,747.6500244140625,0.66666667,DH/OF,/players/george-valera/22541/stats/batting,5,AL,George Valera,671655,22541,22541
ARI,Diamondbacks,43.2662,146.131,161.662,32.3573,20.6048,6.66579,0.721791,4.36496,17.7376,16.6021,12.5179,0.0193819,41.954,1.24247,1.2583,0.512093,2.6943,3.82984,1.02039,0.221427,0.286179,0.366531,0.65271,0.286126,0.0774324,0.259518,0.298371,0.145104,5.24749,0.276959,-0.166451,,15.5671,-3.53452,1.38492,0.121363,-0.0450885,0.252546,-3.760920971632004,0.8507735133171082,80.6066,143.6,3.339534883,143.6,3.339534883,2.77172,0.938088,1.44415,2.77172,-0.938088,3.07446,999,0,2B/OF,/players/tim-tawa/29571/stats/batting,15,NL,Tim Tawa,694374,29571,29571
MIL,Brewers,36.0806,130.411,147.157,29.0969,18.1017,6.73657,0.97398,3.28467,17.5436,14.2947,13.9944,0.07742,38.6008,1.58522,1.01564,0.150778,1.54164,5.28268,1.23514,0.223117,0.303909,0.365271,0.66918,0.295452,0.0950982,0.26231,0.362541,0.142155,6.37755,0.288272,-0.206871,,15.2846,-2.10313,-1.39308,0.328885,0.122015,0.246911,-1.8428824692964554,-0.6397624611854553,88.7341,141.3,3.925,141.3,3.925,2.20943,-0.327502,1.54384,2.20943,0.327502,2.94155,999,0,SS,/players/jett-williams/sa3020134/stats/batting,23,NL,Jett Williams,702518,sa3020134,sa3020134
TEX,Rangers,27.7655,90.7152,99.2424,19.166,12.2823,4.39305,0.150408,2.3403,10.9917,9.6332,5.86308,0.0695944,23.2452,1.07024,0.83249,0.761351,0.82153,2.50314,0.477674,0.211277,0.265019,0.340415,0.605434,0.26545,0.0590784,0.234227,0.252228,0.129138,5.32928,0.255081,-0.0639571,,7.89042,-3.83583,2.00774,0.178617,0.11466,0.244477,-3.5338879451155663,2.5076381266117096,68.8075,72.5,2.589285714,72.5,2.589285714,1.99629,0.26487,1.67602,1.99629,-0.26487,2.76531,999,0,OF,/players/michael-helman/24605/stats/batting,13,AL,Michael Helman,680737,24605,24605
,,44.3068,141.714,154.113,36.0584,27.2276,6.85664,0.217145,1.757,15.5282,14.3277,8.05818,0.102298,26.2192,2.34191,0.964596,1.03509,3.31382,1.9576,0.543205,0.254445,0.303494,0.343088,0.646583,0.285838,0.0522873,0.170129,0.307339,0.0886431,3.78086,0.299047,-0.155929,,14.8042,-3.40553,-0.558414,-0.0786624,-0.234592,0.244201,-3.683712676167488,0.8546628952026367,81.0642,129.7,2.947727272,129.7,2.947727272,2.53969,0.00241162,1.65657,2.53969,-0.00241162,2.79125,999,0.11818182,SS,/players/jose-iglesias/10231/stats/batting,-1,,Jose Iglesias,578428,10231,10231
ATH,Athletics,48.4037,167.718,186.277,36.3866,22.617,7.59982,0.169636,6.00011,22.5896,19.471,14.9876,0.0908357,62.4485,1.1514,1.31278,1.10697,1.81005,5.76495,1.61553,0.216951,0.283662,0.371612,0.655274,0.286892,0.0804587,0.335246,0.239999,0.154661,4.99688,0.302106,0.149916,,18.0532,-3.95681,-0.364301,0.236147,0.386063,0.240663,-3.623435616493225,-0.32873065397143364,81.7885,167,3.479166666,167,3.479166666,3.29095,1.22346,1.31704,3.29095,-1.22346,3.24395,999,0,2B,/players/zack-gelof/29766/stats/batting,10,AL,Zack Gelof,680869,29766,29766
PHI,Phillies,59.2154,204.003,228.42,47.7961,29.624,10.447,0.927359,6.7978,27.5812,26.7234,15.7012,0.625973,65.029,6.73234,1.85144,0.132027,3.15362,3.90956,1.45981,0.234291,0.307635,0.394558,0.702193,0.306705,0.068738,0.28469,0.241448,0.160267,5.03901,0.305894,-0.0763464,,25.8121,-1.17758,-0.635323,-0.155442,-0.231788,0.238629,-1.8350921124219894,-3.432161033153534,94.0778,239.1,4.052542372,239.1,4.052542372,2.06834,0.572094,1.12717,2.06834,-0.572094,3.49711,999,0,1B/3B,/players/otto-kemp/31792/stats/batting,26,NL,Otto Kemp,805249,31792,31792
SFG,Giants,22.8961,81.7899,88.5202,18.5797,12.9422,3.39332,0.122254,2.12186,8.24251,9.18348,4.73057,0.041405,25.6323,0.994062,0.92128,0.0843649,1.40197,1.01109,0.227805,0.227163,0.274824,0.349469,0.624294,0.273159,0.0534405,0.289565,0.184555,0.122306,3.57569,0.299467,-0.0558193,,7.59202,-2.86732,0.479415,-0.0140314,-0.0698507,0.23325,-2.962212786078453,2.246092349290848,72.3544,71.8,3.12173913,71.8,3.12173913,1.48766,-0.2372,1.76443,1.48766,0.2372,2.64743,999,0,C,/players/daniel-susac/sa3019997/stats/batting,30,NL,Daniel Susac,691740,sa3019997,sa3019997
PIT,Pirates,18.7903,51.2313,56.2894,11.4093,7.82554,2.14451,0.105762,1.33352,6.11113,4.93501,4.3595,0.063993,15.2015,0.20365,0.135506,0.35945,0.604262,1.61681,0.309983,0.222702,0.28558,0.346779,0.632359,0.279095,0.0774479,0.27006,0.28678,0.124076,5.03754,0.289271,-0.0657298,,5.09901,-1.55202,1.95409,0.115056,0.0493263,0.231128,-1.6258151233196259,2.0120892077684402,74.8909,41.6,2.189473684,41.6,2.189473684,2.29362,-0.226326,1.9012,2.29362,0.226326,2.46506,999,0,2B/OF,/players/tyler-callihan/27497/stats/batting,27,NL,Tyler Callihan,682997,27497,27497
,,57.7108,194.866,228.258,45.545,30.3557,8.44103,0.870746,5.87747,25.9329,24.1076,28.3059,1.06796,51.0484,2.82104,1.62273,0.642492,3.47486,3.34745,1.08463,0.233725,0.336849,0.376464,0.713313,0.315962,0.124009,0.223644,0.554492,0.142739,4.364,0.284228,-0.60421,,27.5092,0.538808,-0.429906,-0.173522,-0.777733,0.230361,-0.30348941683769226,-5.170189082622528,101.758,243.8,4.203448275,243.8,4.203448275,2.7429,-0.198359,1.18699,2.7429,0.198359,3.41735,999,0.91666667,OF,/players/jesse-winker/13590/stats/batting,-1,,Jesse Winker,608385,13590,13590
SFG,Giants,31.3765,103.686,112.584,24.5876,17.5257,4.85084,0.254879,1.95626,12.895,10.9703,5.70039,0.0874207,26.469,1.74231,0.40207,1.05351,1.8598,2.22499,0.542596,0.237135,0.287188,0.345437,0.632625,0.278768,0.0506322,0.235104,0.215361,0.108302,4.93658,0.299108,-0.0293669,,10.1686,-3.13411,1.18629,0.0585399,0.029173,0.225671,-3.13678590208292,1.5321458280086517,76.2074,94.3,3.041935483,94.3,3.041935483,4.71477,0.331366,1.68889,4.71477,-0.331366,2.74815,999,0.04054054,2B,/players/christian-koss/27653/stats/batting,30,NL,Christian Koss,683766,27653,27653
STL,Cardinals,25.2059,78.4042,86.7157,18.3839,10.8415,4.21144,0.120358,3.21055,9.85232,9.86311,7.28082,0.180312,23.604,0.68799,0.261594,0.0811415,0.739862,4.36229,0.587401,0.234476,0.304182,0.414107,0.718289,0.312046,0.083962,0.2722,0.308457,0.179631,5.61263,0.292632,-0.22781,,10.1751,-0.0710163,0.226956,0.508917,0.281107,0.223083,0.18556253612041473,-0.939983606338501,99.0678,91.4,3.656,91.4,3.656,5.86365,0.586055,1.82052,5.86365,-0.586055,2.57263,999,0,OF,/players/joshua-bez/sa3017022/stats/batting,28,NL,Joshua Báez,695491,sa3017022,sa3017022
TEX,Rangers,43.891,157.531,170.462,37.4281,25.6282,7.59882,0.262276,3.93882,18.1513,17.9469,9.50251,0.250479,27.2907,0.994735,1.56618,0.867727,3.16784,2.1672,0.737116,0.237592,0.282588,0.36417,0.646758,0.281582,0.0557456,0.160098,0.348197,0.126577,3.80356,0.261906,-0.0397249,,15.7856,-4.35581,-0.185224,-0.105257,-0.144981,0.223044,-4.179105818271637,0.49210600554943085,79.9207,144,3.272727272,144,3.272727272,2.50534,0.138868,1.45308,2.50534,-0.138868,3.06257,999,0.09302326,2B,/players/cody-freeman/25629/stats/batting,13,AL,Cody Freeman,683227,25629,25629
KCR,Royals,32.9131,86.955,99.051,18.5535,12.8312,3.71135,0.146577,1.86435,9.70419,9.05568,8.60357,0.033853,27.7563,1.30681,0.519653,1.66596,2.00994,1.37775,0.328579,0.213369,0.292282,0.323743,0.616025,0.276002,0.08686,0.280222,0.309968,0.110374,4.09221,0.28847,-0.118677,,8.72382,-2.97982,0.139623,-0.00891897,-0.127596,0.222655,-3.135430097579956,1.959343209862709,74.3073,81.7,2.475757575,81.7,2.475757575,2.15573,0.650261,1.69577,2.15573,-0.650261,2.73898,999,0,C,/players/luke-maile/13355/stats/batting,7,AL,Luke Maile,571912,13355,13355
BOS,Red Sox,31.2465,108.44,122.32,26.3523,18.4996,4.93936,0.150879,2.76241,13.9441,12.4056,11.4246,0.108081,31.504,2.04927,0.327629,0.078482,2.07583,1.60072,0.405499,0.243012,0.325798,0.367766,0.693564,0.308518,0.0933991,0.257553,0.36264,0.124754,3.76751,0.316636,-0.0517748,,14.0025,-0.450562,0.175377,-0.0562803,-0.108055,0.222471,-1.1353421360254288,-0.9002988338470459,92.8744,123.1,3.970967741,123.1,3.970967741,4.25929,1.34007,1.65537,4.25929,-1.34007,2.79284,744.9400024414062,0.01449275,2B,/players/kristian-campbell/33644/stats/batting,3,AL,Kristian Campbell,692225,33644,33644
ATH,Athletics,33.0961,106.376,119.91,24.2523,16.7742,4.63472,0.125859,2.71749,13.1248,11.6668,9.78668,0.0397269,25.7552,1.96011,1.25633,0.531101,2.13893,1.53058,0.425295,0.227987,0.301554,0.350562,0.652116,0.289056,0.081617,0.214788,0.379989,0.122574,3.84559,0.272044,-0.0795185,,11.8319,-2.3364,0.933358,-0.0560739,-0.135592,0.221066,-2.505912646651268,0.6083401739597321,83.275,110.9,3.36060606,110.9,3.36060606,2.49969,-0.348893,1.62187,2.49969,0.348893,2.83751,999,0,3B,/players/brett-harris/29788/stats/batting,10,AL,Brett Harris,695391,29788,29788
NYY,Yankees,40.4246,144.366,156.9,34.5847,20.6454,7.35244,0.667944,5.91891,18.3299,18.6917,9.84403,0.225682,32.8609,1.36722,1.24181,0.0808398,2.53124,0.357509,0.144986,0.239563,0.292031,0.422743,0.714774,0.307665,0.0627408,0.209439,0.299567,0.183181,3.29526,0.268336,0.0335378,,17.8523,-0.68664,-0.274756,-0.19669,-0.163152,0.219456,-0.8941727131605148,-2.2710340321063995,96.058,167.4,4.185,167.4,4.185,3.839,0.519482,1.42916,3.839,-0.519482,3.09446,999,0.4245283,OF,/players/randal-grichuk/10243/stats/batting,9,AL,Randal Grichuk,545341,10243,10243
DET,Tigers,17.2035,58.1781,63.8172,12.4593,8.15287,2.90142,0.175781,1.22926,7.61738,5.90142,5.11895,0.0684493,17.2343,0.23492,0.24612,0.0391016,0.841262,0.847732,0.217611,0.214158,0.2793,0.33346,0.61276,0.271098,0.0802126,0.270057,0.297021,0.119302,4.80242,0.281028,-0.0144255,,5.36653,-2.17396,1.34733,-0.00828426,-0.0227098,0.218894,-2.200811794027686,2.143788456916809,71.0421,44.2,2.6,44.2,2.6,3.75438,-0.185494,1.81495,3.75438,0.185494,2.58007,999,0,SS,/players/trey-sweeney/29575/stats/batting,6,AL,Trey Sweeney,700242,29575,29575
MIN,Twins,12.4748,38.7221,42.2738,7.74454,4.36877,1.96539,0.024983,1.3854,4.74334,4.82028,2.84502,0.0325531,13.6532,0.529713,0.114396,0.0626109,0.577034,0.0855805,0.04607,0.200003,0.26342,0.359383,0.622803,0.272771,0.0672997,0.322969,0.208378,0.15938,2.76384,0.267214,0.00642428,,3.61233,-1.38265,1.17291,-0.0526555,-0.0462312,0.218292,-1.4568916223943233,2.1354705095291138,71.6875,33,2.75,33,2.75,1.98843,0.0212353,1.88056,1.98843,-0.0212353,2.49258,999,0.02702703,C,/players/alex-jackson/17276/stats/batting,8,AL,Alex Jackson,656577,17276,17276
MIA,Marlins,33.3185,93.5532,105.451,21.8258,14.6706,4.36738,0.759141,2.0287,13.6583,9.56564,8.16749,0.0591374,25.224,2.11538,0.794284,0.820757,1.18022,9.04284,1.97897,0.233299,0.306878,0.361266,0.668144,0.295338,0.0774529,0.239201,0.323798,0.127967,7.86073,0.295063,-0.155752,,10.943,-1.51684,-0.451097,0.833801,0.678049,0.217833,-1.00164794921875,-0.3776439279317856,86.5604,106.8,3.236363636,106.8,3.236363636,3.23952,1.96061,1.86325,3.23952,-1.96061,2.51566,744.8800048828125,0,OF,/players/esteury-ruiz/21780/stats/batting,20,NL,Esteury Ruiz,665923,21780,21780
TBR,Rays,72.4046,255.297,279.473,58.1882,38.533,11.1178,2.32177,6.21558,30.2542,27.7139,18.7214,0.637954,59.312,3.2144,1.46233,0.778162,2.42156,10.4901,2.01239,0.227923,0.287497,0.3627,0.650197,0.284434,0.0669881,0.212228,0.315642,0.134777,6.43984,0.271778,-0.43653,,26.5276,-6.49427,0.120043,0.878926,0.442396,0.216648,-6.130924582481384,-1.2101402506232262,80.0997,248.9,3.456944444,248.9,3.456944444,2.59307,3.57164,1.19143,2.59307,-3.57164,3.41142,999,0.05,OF,/players/jonny-deluca/26365/stats/batting,12,AL,Jonny DeLuca,676356,26365,26365
HOU,Astros,15.5649,44.8495,50.6989,9.27606,5.49344,2.15054,0.0768867,1.55519,6.01288,5.33273,5.44016,0.0387834,15.8777,0.207651,0.158878,0.0427349,0.522743,1.24919,0.273235,0.206826,0.294611,0.362232,0.656843,0.290712,0.107303,0.313177,0.342628,0.155406,4.87886,0.279991,-0.0872397,,5.07077,-0.919697,1.77748,0.0646488,-0.0225909,0.214632,-0.8962125740945339,1.2490469217300415,85.3798,46.9,2.93125,46.9,2.93125,2.37498,0.382673,1.87094,2.37498,-0.382673,2.50541,999,0.01666667,OF,/players/taylor-trammell/19960/stats/batting,21,AL,Taylor Trammell,666211,19960,19960
,,34.1175,120.543,134.904,28.201,17.773,5.63929,0.160973,4.62778,15.47,15.5689,11.9724,0.396853,27.3955,1.1889,1.05673,0.142892,2.04453,0.776834,0.134525,0.233951,0.306932,0.398578,0.705509,0.307298,0.088748,0.203075,0.437021,0.164627,3.07648,0.263165,-0.170364,,15.3093,-0.630591,0.0433134,-0.101322,-0.271685,0.213739,-0.9404346346855164,-1.5362020432949066,95.8057,141.1,4.15,141.1,4.15,2.81111,0.583444,1.52074,2.81111,-0.583444,2.97235,999,0,OF,/players/max-kepler/12144/stats/batting,-1,,Max Kepler,596146,12144,12144
SEA,Mariners,30.2051,96.409,107.973,20.613,14.7829,3.81972,0.124904,1.88542,11.0454,9.82818,7.61445,0.0361872,22.9454,2.38309,1.13184,0.434183,1.77105,0.412803,0.131962,0.213807,0.284647,0.314688,0.599335,0.268156,0.0705221,0.212511,0.331852,0.10088,2.99509,0.257565,0.00238863,,8.82176,-3.93603,-0.778494,-0.134834,-0.132445,0.210355,-3.212381064891815,1.5521478056907654,75.7978,82,2.733333333,82,2.733333333,2.20907,-0.256635,1.62482,2.20907,0.256635,2.83358,999,0.03030303,C,/players/andrew-knizner/19514/stats/batting,11,AL,Andrew Knizner,668800,19514,19514
MIN,Twins,56.6571,181.369,205.16,36.8512,21.8435,7.49903,0.946354,6.5624,24.6492,21.3337,19.1628,0.531465,71.2592,3.06831,1.4553,0.105047,1.54019,4.20713,1.04987,0.203184,0.288129,0.363514,0.651643,0.286677,0.093404,0.347334,0.268917,0.16033,5.60964,0.288458,0.0193616,,19.8474,-4.39386,0.843324,0.124028,0.14339,0.207016,-4.386409223079681,-0.6515113115310669,81.2668,188.8,3.312280701,188.8,3.312280701,1.15214,0.469019,1.1254,1.15214,-0.469019,3.49947,999,0.01538462,OF,/players/james-outman/24770/stats/batting,8,AL,James Outman,681546,24770,24770
CLE,Guardians,67.2052,231.088,259.694,53.6387,32.8198,11.661,2.09793,7.06,29.8414,29.5973,22.4815,0.16191,71.2626,3.27277,1.82202,1.02909,3.068,3.35877,0.774332,0.232114,0.306934,0.392385,0.699319,0.305857,0.0865693,0.27441,0.315474,0.160271,5.41406,0.301309,-0.0835983,,29.167,-1.51777,-1.36346,-0.0309671,-0.114565,0.204561,-1.2098564207553864,-5.728998184204102,96.4215,261.3,3.9,261.3,3.9,3.3847,-0.969735,0.992231,3.3847,0.969735,3.67703,999,0.04166667,1B/OF,/players/cj-kayfus/33704/stats/batting,5,AL,CJ Kayfus,692216,33704,33704
KCR,Royals,13.6299,44.9149,50.4824,9.20349,5.84508,1.92361,0.119169,1.31563,5.79034,4.57612,5.14295,0.0401967,16.4513,0.1643,0.161571,0.0986821,0.445252,1.6079,0.25413,0.204909,0.288004,0.340918,0.628923,0.279726,0.101876,0.325882,0.312616,0.136009,5.53643,0.288832,-0.0959246,,4.59883,-1.36606,1.90874,0.144151,0.0482262,0.203673,-1.3321146555244923,1.614268958568573,76.8655,39.4,2.814285714,39.4,2.814285714,2.54628,0.96008,1.89068,2.54628,-0.96008,2.47909,999,0.01388889,OF,/players/kameron-misner/26374/stats/batting,7,AL,Kameron Misner,670224,26374,26374
CLE,Guardians,42.1625,125.568,141.675,23.4462,16.2155,3.9112,0.0370525,3.28246,12.436,11.5745,11.0479,0.113202,37.0218,1.39276,1.13527,2.53144,2.08523,1.26312,0.739888,0.186722,0.257913,0.296883,0.554796,0.248283,0.0779808,0.261315,0.298416,0.110161,2.87232,0.233381,0.0261048,,9.28943,-7.45056,1.29129,-0.238805,-0.212701,0.2034,-7.432773366570473,4.5445743799209595,56.761,77.7,1.85,77.7,1.85,1.77224,-0.161977,1.44438,1.77224,0.161977,3.07416,999,0,C,/players/austin-hedges/12976/stats/batting,5,AL,Austin Hedges,595978,12976,12976
CLE,Guardians,92.6895,326.893,376.675,71.7027,42.4217,14.084,0.76157,14.4354,41.3123,46.9003,40.6872,0.944651,102.152,4.95438,3.9744,0.165433,5.25294,2.3063,0.859747,0.219346,0.311663,0.399567,0.711231,0.310845,0.108017,0.271195,0.398299,0.180222,3.05769,0.267254,-0.631341,,43.8312,-0.675785,-1.48089,-0.46595,-1.09729,0.201234,-1.1602848544716835,-9.837393641471863,99.8581,393.1,4.22688172,393.1,4.22688172,1.99888,0.0556543,0.501,1.99888,-0.0556543,4.332,741.260009765625,0.02380952,1B,/players/rhys-hoskins/16472/stats/batting,5,AL,Rhys Hoskins,656555,16472,16472
CHW,White Sox,38.797,130.231,142.771,30.2659,20.1089,5.49033,1.00595,3.66076,15.935,13.3668,8.40869,0.0360817,40.8483,1.50067,1.02299,1.60848,1.97893,4.28561,1.08678,0.232402,0.284602,0.374339,0.658941,0.287284,0.0588962,0.28611,0.205852,0.141937,6.16783,0.306707,-0.010192,,13.8822,-2.98736,-0.0184934,0.214135,0.203943,0.199488,-2.8238030076026917,-0.058408014476299286,82.0571,130.6,3.348717948,130.6,3.348717948,3.59476,1.38281,1.60386,3.59476,-1.38281,2.86152,999,0.03571429,OF,/players/derek-hill/16947/stats/batting,4,AL,Derek Hill,656537,16947,16947
