Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Mitch Bratt","ARI",0.747473,0.972194,0.563474,4.42676,3.103,2.458,0,0,,12.8898,54.422,12.9063,6.8,6.34,1.87869,3.18332,0.0838173,0.377968,11.476,8.01282,2.22268,3.60502,1.31175,0.21087,0.0584934,0.15237656980752945,0.253757,1.24824,0.294021,0.690192,,,4.07813,0.18975,0.0975568,999,,,,,,,50.8,3.9076923076923076,52,4,,,,,,,,,,,,,,,,,,,"Mitch Bratt","sa3017719",683352
"George Soriano","STL",1.45144,1.2142,0,4.33105,33.327,0,0,12.0227,,39.0667,169.197,36.1348,20.03,18.8,4.20123,16.426,0.975345,2.70062,35.7652,8.23942,3.78415,2.17735,0.967859,0.211382,0.0970825,0.11429998278617859,0.240786,1.34541,0.290032,0.696903,,,4.17094,0.188812,0.038717,999,,,,,,,208.80000000000004,5.353846153846155,206,5.282051282051282,,,,,,,,,,,,,,,,,,,"George Soriano","21863",666277
"Jaden Hill","COL",1.6122,1.57698,0,4.49089,37.632,0,0,0.6093,,39.3196,171.746,37.573,21,19.62,4.31229,16.6603,1.00802,2.65344,38.5539,8.82473,3.81342,2.31412,0.987056,0.224482,0.097005,0.12747661024332047,0.246489,1.37929,0.303567,0.689543,,,4.07342,0.187598,-0.0632168,999,,,,,,,162.60000000000002,4.1692307692307695,165,4.230769230769231,,,,,,,,,,,,,,,,,,,"Jaden Hill","30250",677955
"José Suarez","ATL",0.966794,0.904239,0,4.59655,25.068,0.541,0,3.9651,,31.9348,138.05,30.6134,17.49,16.31,4.37156,12.2718,0.941856,1.31818,31.4987,8.87709,3.45849,2.56675,1.23201,0.228168,0.0888937,0.13927416503429413,0.245969,1.3429,0.296216,0.690744,,,4.21868,0.187285,0.026845,999,,,,,,,146.00000000000003,4.562500000000001,147,4.59375,,,,,,,,,,,,,,,,,,,"Jose Suarez","19911",660761
"Rico Garcia","BAL",2.32534,1.67966,0,4.21092,48.475,0.039,0,10.1815,,52.0219,220.753,44.3596,26.01,24.34,8.06802,21.9687,1.58763,1.08059,54.3731,9.40677,3.80067,2.47503,1.3958,0.246308,0.0995172,0.14679080992937088,0.224375,1.27501,0.268305,0.732619,,,4.3901,0.186456,0.119773,999,,,,,,,250.99999999999997,4.826923076923077,235,4.519230769230769,,,,,,,,,,,,,,,,,,,"Rico Garcia","20023",670329
"Tony Gonsolin",,1.10026,1.41693,0.825493,4.42327,3.903,3.266,0,0,,17.7222,75.6441,15.9681,9.31,8.71,2.61712,7.08243,0.126517,0.697253,16.0034,8.12713,3.59672,2.25959,1.32907,0.211562,0.0936283,0.11793338507413864,0.235294,1.30066,0.271119,0.708766,,,4.56582,0.185058,0.210211,999,,,,,,,62.70000000000001,3.483333333333334,59,3.2777777777777777,,,,,,,,,,,,,,,,,,,"Tony Gonsolin","19388",664062
"Hunter Bigge","TBR",1.88238,1.37729,0,4.17009,41.19,0,0,6.8608,,43.5098,187.092,37.2285,21.59,20.16,5.47878,20.0904,1.1059,2.30088,44.9276,9.29328,4.15569,2.23628,1.13329,0.240137,0.107382,0.13275419175624847,0.226037,1.31738,0.277789,0.719635,,,4.25081,0.183836,0.101346,999,,,,,,,219.90000000000003,4.997727272727274,207,4.704545454545454,,,,,,,,,,,,,,,,,,,"Hunter Bigge","26259",685801
"Wade Miley",,1.70982,2.57698,1.43294,5.03027,6.758,5.546,0,0,,30.2906,132.815,31.8161,18.17,16.93,4.7444,11.534,0.209303,1.22937,21.687,6.44368,3.42701,1.88026,1.40967,0.163287,0.0868427,0.07644439488649368,0.26502,1.43114,0.289164,0.685958,,,5.00349,0.182368,0.0619198,999,,,,,,,82.3,2.743333333333333,90,3,,,,,,,,,,,,,,,,,,,"Wade Miley","8779",489119
"Lake Bachar","MIA",1.70489,1.52084,0,4.26001,45.989,0.099,1,4.0878,,50.3238,216.858,43.1563,25.58,23.82,6.92881,23.1612,1.68078,2.44268,52.3844,9.36852,4.14219,2.26173,1.23916,0.241561,0.106803,0.13475745916366577,0.225649,1.31782,0.274574,0.719525,,,4.36949,0.180112,0.0129949,999,,,,,,,222.09999999999997,4.441999999999999,209,4.18,,,,,,,,,,,,,,,,,,,"Lake Bachar","19222",669199
"Austin Warren","NYM",1.6166,1.09025,0,4.26977,32.216,0,0,4.5906,,36.297,155.842,33.7177,18.4,17.22,4.28802,14.316,0.993727,1.50608,33.4311,8.28939,3.54971,2.33523,1.06323,0.214519,0.0918623,0.12265714257955551,0.240806,1.32335,0.287678,0.705052,,,4.13655,0.179285,0.0829197,999,,,,,,,166.80000000000004,4.633333333333335,166,4.611111111111111,,,,,,,,,,,,,,,,,,,"Austin Warren","24937",681810
"Julian Fernández","WSN",1.26484,1.36036,0,4.56019,36.918,0,0,0.6452,,39.1957,170.961,37.0314,21.27,19.86,4.72574,17.4086,1.08848,1.57671,36.985,8.49238,3.9973,2.12453,1.08511,0.216336,0.101828,0.11450806260108948,0.243666,1.38893,0.292982,0.693585,,,4.26844,0.176567,-0.0632054,999,,,,,,,151.90000000000003,3.8948717948717957,151,3.871794871794872,,,,,,,,,,,,,,,,,,,"Julian Fernandez","18341",642759
"Bryan Hudson","NYM",1.5407,1.00842,0,4.21932,30.544,0,0,0.7173,,33.5101,143.912,30.0289,16.83,15.71,3.99129,12.6504,0.84306,2.96645,32.9423,8.84751,3.39759,2.60405,1.07196,0.228907,0.0879041,0.14100270718336105,0.234062,1.27363,0.284997,0.696907,,,4.11552,0.175723,0.078313,999,,,,,,,146.40000000000003,4.305882352941177,140,4.117647058823529,,,,,,,,,,,,,,,,,,,"Bryan Hudson","19924",663542
"Ryan Watson","BOS",1.16197,0.835125,0,4.2315,24.562,0,0,0,,25.8419,110.524,24.2225,13.08,12.15,3.19954,9.12576,0.95483,1.14717,24.4961,8.53128,3.17824,2.68428,1.11431,0.221636,0.0825683,0.13906797021627426,0.241619,1.29047,0.289751,0.702079,,,4.04144,0.172524,0.0598864,999,,,,,,,111.1,4.273076923076923,109,4.1923076923076925,,,,,,,,,,,,,,,,,,,"Ryan Watson","sa3015070",670245
"Gavin Hollowell","CHC",0.824061,0.604761,0,3.89159,18.567,0,0,0.7226,,20.3747,86.563,16.7448,9.41,8.81,2.3152,8.8877,0.839874,1.10896,21.5939,9.53854,3.92592,2.42964,1.02268,0.249459,0.102673,0.1467854231595993,0.218696,1.25805,0.274028,0.724502,,,3.96458,0.172012,0.148822,999,,,,,,,97.2,4.86,92,4.6,,,,,,,,,,,,,,,,,,,"Gavin Hollowell","25427",668970
"Danny Young","ATL",0.585536,0.382958,0,3.74988,15.288,0,0,0.6465,,15.1685,65.2947,13.2734,6.77,6.32,1.12381,6.28134,0.376364,1.70472,17.4044,10.3266,3.72694,2.77081,0.666796,0.266551,0.0961999,0.17035149037837982,0.231613,1.28917,0.313293,0.710999,,,3.38295,0.171571,0.0858507,999,,,,,,,78.9,5.260000000000001,76,5.066666666666666,,,,,,,,,,,,,,,,,,,"Danny Young","18439",664849
"Justin Hagenman","NYM",0.939669,0.63892,0,4.10224,18.289,0.091,0,0.7173,,21.654,91.073,19.8659,10.59,9.87,2.96702,6.32365,0.515898,0.949271,20.412,8.48377,2.62828,3.22788,1.23318,0.224127,0.069435,0.15469245612621307,0.237063,1.20946,0.279685,0.707921,,,4.03872,0.17102,0.0506732,999,,,,,,,96.9,4.404545454545455,94,4.2727272727272725,,,,,,,,,,,,,,,,,,,"Justin Hagenman","21546",663795
"Huascar Brazobán","NYM",2.34387,1.64958,0,4.2803,46.5,0.172,0,7.4597,,50.6109,219.966,47.1867,25.79,24.07,4.81076,22.443,0.916111,3.49329,41.4436,7.3698,3.99097,1.84662,0.855484,0.188409,0.102029,0.08637983351945877,0.243194,1.37578,0.28676,0.697034,,,4.27049,0.170767,0.066341,999,,,,,,,228.70000000000005,4.484313725490197,225,4.411764705882353,,,,,,,,,,,,,,,,,,,"Huascar Brazoban","6107",623211
"Wikelman González","CHW",1.64368,1.46246,0,4.2895,39.004,0,0,0.5969,,43.6205,191.196,36.4776,22.17,20.79,4.60988,24.5312,1.26811,2.62661,43.0438,8.88101,5.0614,1.75466,0.951133,0.225129,0.128304,0.09682536125183105,0.222373,1.39863,0.273815,0.711921,,,4.40321,0.168296,0.101346,999,,,,,,,176.50000000000003,4.011363636363637,161,3.659090909090909,,,,,,,,,,,,,,,,,,,"Wikelman Gonzalez","26641",682790
"Tony Santillan","CIN",2.43139,2.18854,0,4.7395,64.545,0,5,13.2961,,65.5133,287.156,61.3301,36.8,34.5,9.6559,29.433,1.58,3.74626,69.4053,9.53467,4.04341,2.35808,1.3265,0.241699,0.102498,0.1392005905508995,0.241479,1.38542,0.295424,0.698598,,,4.45172,0.167805,-0.255415,700.3099975585938,,,,,,,322.80000000000007,4.8909090909090915,316,4.787878787878788,,,,,,,,,,,,,,,,,,,"Tony Santillan","19926",663574
"JT Brubaker","SFG",1.65549,1.61914,0,4.7766,46.642,0.298,0,12.6667,,55.1313,242.867,58.752,31.57,29.26,6.61528,20.9763,1.47676,2.68791,47.4445,7.74516,3.42431,2.26182,1.07992,0.195352,0.0863696,0.10898255556821823,0.268027,1.44615,0.315708,0.683417,,,4.26158,0.167409,-0.330506,999,,,,,,,241.49999999999997,4.390909090909091,258,4.6909090909090905,,,,,,,,,,,,,,,,,,,"JT Brubaker","17578",664141
"Taylor Clarke","ARI",1.93311,1.64882,0,4.43035,54.613,0.069,1,12.27,,58.2617,248.42,57.4096,30.75,28.68,8.11941,17.9697,1.17085,1.59262,46.5124,7.18502,2.77588,2.58837,1.25425,0.187233,0.0723361,0.11489670723676682,0.250853,1.29381,0.282909,0.697201,,,4.35746,0.165607,-0.0705192,999,,,,,,,269.6000000000001,4.648275862068967,273,4.706896551724138,,,,,,,,,,,,,,,,,,,"Taylor Clarke","17611",664199
"Richard Lovelady","NYM",1.06862,0.659655,0,3.91022,20.752,0,0,0.7173,,21.7507,91.8478,19.3852,10.14,9.45,2.402,6.84793,0.529722,1.95003,20.2538,8.3806,2.83353,2.95765,0.993901,0.220514,0.0745573,0.1459570676088333,0.233417,1.20608,0.281207,0.703669,,,3.92189,0.16525,0.153389,999,,,,,,,105.80000000000001,4.8090909090909095,101,4.590909090909091,,,,,,,,,,,,,,,,,,,"Richard Lovelady","19337",663992
"Germán Márquez","SDP",5.00819,7.83792,5.40927,5.66466,20.635,17.559,0,0.6518,,96.4877,427.21,108.781,64.98,60.73,17.4014,33.53,0.69122,3.13604,61.7449,5.75933,3.12755,1.84148,1.62314,0.144531,0.0784862,0.06604454666376114,0.278538,1.47491,0.293451,0.655631,,,5.33984,0.1651,-0.489402,747.8599853515625,,,,,,,234.9000000000001,2.446875000000001,276,2.875,,,,,,,,,,,,,,,,,,,"German Marquez","15038",608566
"Jason Foley","SFG",0.844163,0.672652,0,4.1104,22.834,0,0,0.656,,23.297,99.7675,24.2008,11.48,10.64,2.02066,6.86158,0.532169,1.06238,17.1275,6.61661,2.65074,2.49614,0.780613,0.171674,0.0687757,0.10289806872606277,0.2635,1.33332,0.30511,0.693588,,,3.81271,0.165056,0.104232,999,,,,,,,97.20000000000002,4.22608695652174,103,4.478260869565218,,,,,,,,,,,,,,,,,,,"Jason Foley","19531",671345
"Seth Halvorsen","COL",1.91126,2.06378,0,4.92001,46.769,0,5,0.6093,,48.8414,217.227,51.2291,28.67,26.7,5.35417,22.1039,1.56237,1.81328,45.543,8.3922,4.07309,2.0604,0.986612,0.209656,0.101755,0.1079014241695404,0.265011,1.50145,0.322127,0.678386,,,4.16438,0.164414,-0.34431,693.489990234375,,,,,,,217.50000000000003,4.438775510204082,229,4.673469387755102,,,,,,,,,,,,,,,,,,,"Seth Halvorsen","33294",678020
"Reiver Sanmartin","SFG",0.911977,0.725996,0,4.12167,24.775,0,0,0.656,,26.9454,116.591,27.7591,13.28,12.34,2.28486,9.5716,0.707636,1.01325,21.0323,7.02496,3.197,2.19736,0.763162,0.180393,0.0820953,0.09829767048358917,0.261862,1.38542,0.308071,0.70464,,,3.85486,0.164058,0.113439,999,,,,,,,115.40000000000002,4.274074074074075,122,4.518518518518518,,,,,,,,,,,,,,,,,,,"Reiver Sanmartin","19754",665665
"Kyle Wright","CHC",0.675862,0.83198,0.101274,4.33268,6.375,1.856,0,0,,16.971,72.9703,16.1175,8.74,8.17,2.01484,6.53328,0.296556,0.971653,14.7846,7.84051,3.4647,2.26297,1.0685,0.202611,0.0895334,0.11307767033576965,0.246199,1.33468,0.289785,0.701502,,,4.26286,0.16382,0.109716,999,,,,,,,65.60000000000002,3.858823529411766,65,3.823529411764706,,,,,,,,,,,,,,,,,,,"Kyle Wright","19665",657140
"Josh Simpson","SEA",0.932138,0.729797,0,3.70151,22.83,0,0,0.65,,23.585,100.375,19.2975,10.4,9.7,2.33489,10.332,0.932156,1.87925,24.6888,9.42121,3.94268,2.38955,0.89099,0.245966,0.102934,0.14303162693977356,0.218883,1.25629,0.277439,0.729477,,,3.88179,0.163339,0.261336,999,,,,,,,121.60000000000002,5.066666666666667,112,4.666666666666667,,,,,,,,,,,,,,,,,,,"Josh Simpson","25957",681006
"Prelander Berroa","CHW",1.06475,0.912669,0,4.08976,25.009,0,0,0.5969,,26.2314,113.861,21.026,12.75,11.92,2.84468,14.7496,0.757095,1.37883,28.4889,9.77455,5.06061,1.9315,0.976011,0.250207,0.12954,0.12066633999347687,0.215138,1.36385,0.273818,0.724235,,,4.21737,0.162766,0.0598864,999,,,,,,,112.9,4.342307692307693,103,3.9615384615384617,,,,,,,,,,,,,,,,,,,"Prelander Berroa","22932",672860
"Roddery Muñoz","HOU",2.0296,1.77919,0,4.49716,43.152,0.755,0,9.7392,,51.9328,226.194,47.55,27.79,25.95,6.89375,24.6449,1.54225,2.00859,52.7139,9.13536,4.27098,2.13894,1.19469,0.233047,0.108955,0.12409257143735886,0.238298,1.39016,0.290542,0.709983,,,4.37041,0.162353,-0.0288701,999,,,,,,,238.90000000000003,4.59423076923077,234,4.5,,,,,,,,,,,,,,,,,,,"Roddery Munoz","25311",682610
"Griff McGarry","WSN",1.35032,1.28147,0,4.09088,37.797,0,0,0,,43.2083,190.401,33.1089,20.96,19.64,4.55179,28.4676,1.4458,2.76679,52.0482,10.8413,5.9296,1.82834,0.948108,0.273362,0.149514,0.12384775280952454,0.208014,1.42511,0.278426,0.735753,,,4.26408,0.155516,0.150266,999,,,,,,,181.89999999999998,4.230232558139535,161,3.744186046511628,,,,,,,,,,,,,,,,,,,"Griff McGarry","sa3017130",676046
"Luis Curvelo","TEX",1.28968,0.893682,0,4.1112,26.827,0,0,0.6445,,28.3713,120.02,24.8244,13.88,12.96,3.70204,10.4747,0.738975,1.16333,26.9337,8.54395,3.3228,2.57131,1.17437,0.224409,0.0872744,0.13713478296995163,0.229044,1.24418,0.271682,0.711214,,,4.16341,0.154766,0.064493,999,,,,,,,118.00000000000006,4.214285714285716,113,4.035714285714286,,,,,,,,,,,,,,,,,,,"Luis Curvelo","24710",681168
"Cole Winn","TEX",2.59922,1.8243,0,4.16929,54.294,0,4,11.013,,61.7371,268.049,53.3111,30.58,28.6,6.29613,30.8764,1.97021,3.72834,54.6545,7.96751,4.50115,1.77011,0.917847,0.203898,0.11519,0.08870814740657806,0.228368,1.36365,0.272561,0.71123,,,4.37191,0.154091,0.142806,999,,,,,,,316.19999999999993,5.099999999999999,301,4.854838709677419,,,,,,,,,,,,,,,,,,,"Cole Winn","22113",668390
"Juan Burgos","ARI",0.813817,0.645016,0,4.09113,22.84,0,0,0.6469,,24.1767,104.633,22.2745,11.78,10.99,2.05106,10.542,0.699541,1.40671,21.0523,7.83691,3.92437,1.99699,0.763528,0.201202,0.100753,0.10044925659894943,0.240328,1.35736,0.290648,0.702505,,,3.97915,0.153064,0.0552797,999,,,,,,,105.80000000000003,4.408333333333334,104,4.333333333333333,,,,,,,,,,,,,,,,,,,"Juan Burgos","27271",686228
"Thomas Harrington","PIT",0.785445,1.13709,0.151119,4.89698,8.375,2.22,0,0.6566,,17.8457,77.4107,18.5008,10.38,9.71,2.74962,5.62135,0.305721,0.715749,14.4228,7.27376,2.83498,2.56572,1.3867,0.186316,0.0726172,0.11369837075471878,0.260305,1.35171,0.292224,0.677866,,,4.58707,0.15263,0.0525589,999,,,,,,,57.90000000000001,3.2166666666666672,62,3.4444444444444446,,,,,,,,,,,,,,,,,,,"Thomas Harrington","31989",802419
"Jose Quintana","COL",5.35979,9.9875,10.6521,6.1097,22.116,22.116,0,0,,127.553,581.705,156.881,92.43,86.59,20.2596,52.3795,0.385724,4.3801,75.856,5.35232,3.69584,1.4482,1.42949,0.130403,0.0900448,0.04035807400941849,0.298852,1.64057,0.318591,0.645839,,,5.34552,0.150519,-1.03897,999,,,,,,,277.00000000000006,2.1640625000000004,364,2.84375,,,,,,,,,,,,,,,,,,,"Jose Quintana","11423",500779
"Bailey Horn","DET",1.15639,0.935936,0,4.10874,29.086,0,0,0.6028,,30.9511,133.182,27.5174,15.2,14.13,3.6371,13.4287,1.14173,1.18249,29.2735,8.51218,3.90481,2.17992,1.0576,0.2198,0.100829,0.11897092312574387,0.232075,1.32293,0.278778,0.718078,,,4.1874,0.147469,0.122641,999,,,,,,,127.39999999999999,4.109677419354838,123,3.967741935483871,,,,,,,,,,,,,,,,,,,"Bailey Horn","27753",690544
"Adam Macko","TOR",0.485866,0.450871,0,3.88833,9.525,0.635,0,0,,12.6378,54.061,10.7685,5.85,5.46,1.32066,5.52269,0.422493,0.654812,13.5604,9.65703,3.93298,2.4554,0.940508,0.250835,0.102157,0.14867868274450302,0.224889,1.28908,0.286276,0.72296,,,3.81407,0.145789,0.127743,999,,,,,,,62.300000000000004,4.792307692307693,59,4.538461538461538,,,,,,,,,,,,,,,,,,,"Adam Macko","sa3011555",671936
"Ben Joyce","LAA",1.45642,1.32024,0,4.38986,40.628,0,9,0.3773,,43.0333,188.256,40.9294,22.44,20.99,4.38825,19.6865,1.00295,2.54693,39.932,8.3514,4.11725,2.02839,0.917761,0.212116,0.104573,0.10754253715276718,0.246529,1.40858,0.300251,0.700831,,,4.15489,0.145531,0.0479204,735.6099853515625,,,,,,,218.4,5.079069767441861,219,5.093023255813954,,,,,,,,,,,,,,,,,,,"Ben Joyce","31461",690829
"Jayden Murray","HOU",1.21141,0.879999,0,4.11782,25.04,0.106,0,0.6558,,26.905,114.304,24.0434,13.2,12.31,3.36653,9.76516,0.684444,1.37125,23.998,8.02759,3.26655,2.45751,1.12614,0.209949,0.0854315,0.124517522752285,0.233052,1.25659,0.272771,0.70831,,,4.21962,0.145096,0.113439,999,,,,,,,119.5,4.425925925925926,115,4.2592592592592595,,,,,,,,,,,,,,,,,,,"Jayden Murray","26482",681151
"Chris Roycroft","STL",1.52378,1.33882,0,4.50989,35.751,0,0,6.9293,,39.0741,172.303,38.7699,20.86,19.58,3.27778,18.4761,1.11838,1.75882,30.3307,6.98611,4.25562,1.64162,0.754976,0.17603,0.10723,0.06880071759223938,0.25495,1.46506,0.299612,0.690998,,,4.22677,0.144808,-0.0631935,999,,,,,,,178.30000000000004,4.571794871794872,184,4.717948717948718,,,,,,,,,,,,,,,,,,,"Chris Roycroft","31261",688297
"Steven Cruz","KCR",1.61686,1.35766,0,4.42093,38.944,0.096,0,0.663,,40.2879,174.959,37.05,21.14,19.79,4.69334,18.0866,0.81533,1.77572,36.6571,8.18891,4.04041,2.02675,1.04846,0.209518,0.103376,0.10614170879125595,0.238883,1.36857,0.284463,0.70001,,,4.30885,0.144482,-0.0100061,999,,,,,,,156.3,3.9075,153,3.825,,,,,,,,,,,,,,,,,,,"Steven Cruz","23165",674444
"Sam Bachman","LAA",1.60978,1.38539,0,4.1505,43.599,0,1,8.9537,,45.8186,198.845,41.3195,22.57,21.13,4.62547,22.0382,1.41536,2.38061,41.6876,8.18856,4.3289,1.8916,0.908565,0.209649,0.110831,0.09881740808486938,0.236888,1.38279,0.286419,0.717058,,,4.22667,0.144308,0.105953,999,,,,,,,225.30000000000004,4.897826086956522,218,4.739130434782608,,,,,,,,,,,,,,,,,,,"Sam Bachman","29754",696147
"Wandy Peralta","SDP",2.4533,1.7645,0,3.95126,55.902,0.082,0,10.2177,,56.1239,240.723,52.4555,26.47,24.64,5.45116,21.4626,1.23879,3.93211,42.6378,6.83737,3.44173,1.98661,0.874146,0.177124,0.0891588,0.0879649892449379,0.243607,1.31705,0.28106,0.715804,,,4.2358,0.143979,0.334227,999,,,,,,,268.70000000000005,4.798214285714287,266,4.75,,,,,,,,,,,,,,,,,,,"Wandy Peralta","14295",593974
"Steven Wilson","TBR",2.02108,1.49414,0,4.28919,43.555,0,0,0.6597,,44.0643,188.042,37.499,22.45,21,6.48056,18.7759,1.14878,1.38638,41.7794,8.53331,3.83492,2.22516,1.32363,0.222181,0.0998495,0.12233174592256546,0.223369,1.27711,0.259309,0.716597,,,4.52346,0.142516,0.101346,999,,,,,,,183.60000000000002,4.172727272727273,170,3.8636363636363638,,,,,,,,,,,,,,,,,,,"Steven Wilson","20353",621051
"Ron Marinaccio","SDP",1.54766,1.22516,0,4.44942,36.264,0,0,0.6518,,39.9288,174.052,34.9165,21.15,19.74,4.78924,19.5806,0.890926,2.6286,39.8852,8.99016,4.41349,2.03697,1.0795,0.229157,0.112499,0.11665812879800797,0.229952,1.36486,0.281121,0.697752,,,4.36526,0.141839,-0.0099917,999,,,,,,,158.5,3.9625,150,3.75,,,,,,,,,,,,,,,,,,,"Ron Marinaccio","23488",676760
"Brock Burke","CIN",2.20265,1.9929,0,4.73111,58.415,0.098,0,12.8437,,59.485,255.568,61.5389,33.52,31.27,9.28792,17.012,1.67836,2.08656,51.0648,7.72604,2.5739,3.00169,1.40525,0.199809,0.0665656,0.13324368745088577,0.260241,1.32052,0.296684,0.686993,,,4.41124,0.13969,-0.321907,999,,,,,,,261.70000000000005,4.435593220338983,275,4.661016949152542,,,,,,,,,,,,,,,,,,,"Brock Burke","17968",656271
"DL Hall","MIL",2.26526,1.61415,0,4.30094,45.701,0.212,0,6.4581,,54.7624,237.369,49.803,28,26.17,6.626,24.1919,1.30554,2.78175,50.8015,8.34905,3.97585,2.09994,1.08896,0.214019,0.101917,0.11210238933563232,0.236711,1.3512,0.282262,0.710691,,,4.33041,0.139611,0.0755532,999,,,,,,,235.89999999999998,4.289090909090909,229,4.163636363636364,,,,,,,,,,,,,,,,,,,"DL Hall","22207",669084
"Paxton Schultz","WSN",1.22436,1.32857,0,4.53052,35.06,0.086,0,0.6452,,41.4588,180.595,37.7276,22.41,20.87,5.52085,19.6457,1.27227,1.04758,39.6523,8.60785,4.26474,2.01838,1.19848,0.219565,0.108783,0.11078187078237534,0.235942,1.38386,0.28072,0.704278,,,4.4508,0.139384,-0.0585765,999,,,,,,,151.8,3.702439024390244,148,3.6097560975609757,,,,,,,,,,,,,,,,,,,"Paxton Schultz","25501",687606
"Marco Raya","MIN",0.965365,0.686225,0,4.10829,18.93,0,0,0,,19.6067,84.3177,17.4424,9.58,8.95,2.18818,8.26644,0.565423,1.07694,19.2004,8.81349,3.79452,2.32269,1.00443,0.227715,0.0980392,0.12967532128095627,0.232645,1.31123,0.284669,0.712235,,,4.05705,0.138642,0.0460665,999,,,,,,,90.2,4.51,85,4.25,,,,,,,,,,,,,,,,,,,"Marco Raya","sa3014550",694397
"Carlos Estévez","KCR",2.49225,2.13901,0,4.64,60.506,0,29,3.3201,,62.1272,267.941,60.1022,34.22,32.03,9.29452,22.1714,1.949,1.96945,52.4024,7.59122,3.21183,2.36352,1.34644,0.195574,0.0827471,0.11282703280448914,0.246522,1.32428,0.279004,0.693802,,,4.55877,0.135147,-0.163059,114.31999969482422,,,,,,,381.0999999999999,6.146774193548386,382,6.161290322580645,,,,,,,,,,,,,,,,,,,"Carlos Estevez","14542",608032
"Tyler Gilbert","CHW",1.39332,1.35596,0,4.41684,33.447,0.313,0,0.5969,,35.8831,154.562,33.9981,18.88,17.61,4.46498,13.1294,0.991015,2.04997,32.0667,8.04279,3.29305,2.44235,1.11988,0.207469,0.0849462,0.12252247333526611,0.24392,1.31336,0.287146,0.691045,,,4.23453,0.135085,-0.0191847,999,,,,,,,151.80000000000004,4.216666666666668,151,4.194444444444445,,,,,,,,,,,,,,,,,,,"Tyler Gilbert","17964",656457
"Zak Kent","MIN",1.05879,0.795641,0,4.34954,21.377,0,0,6.9186,,24.4164,106.126,23.4071,12.66,11.8,2.5666,10.4314,0.824256,0.985234,22.3323,8.2318,3.84507,2.14087,0.946062,0.210433,0.0982929,0.11213985830545425,0.247147,1.38589,0.298531,0.700225,,,4.07512,0.133314,-0.0466908,999,,,,,,,119.90000000000002,4.9958333333333345,120,5,,,,,,,,,,,,,,,,,,,"Zak Kent","25703",687849
"Pedro Avila",,0.928997,1.34074,0,4.78482,25.283,1.081,0,0,,35.5687,158.208,35.4691,20.19,18.91,3.98902,16.7278,0.766523,2.32449,33.0089,8.35229,4.23265,1.9733,1.00935,0.208643,0.105733,0.10290997475385666,0.254889,1.4675,0.308153,0.686662,,,4.34396,0.13308,-0.0584651,999,,,,,,,135.20000000000005,3.755555555555557,137,3.8055555555555554,,,,,,,,,,,,,,,,,,,"Pedro Avila","18864",658648
"Mitch Spence","KCR",0.833799,0.850717,0,4.39583,19.82,0.498,0,0.663,,24.3026,104.519,24.3467,12.71,11.87,2.78708,8.0708,0.621722,0.983581,20.0574,7.42789,2.98886,2.48519,1.03214,0.191903,0.0772188,0.11468445509672165,0.255035,1.33391,0.296884,0.691113,,,4.09307,0.132881,-0.0466738,999,,,,,,,95.30000000000001,3.9708333333333337,98,4.083333333333333,,,,,,,,,,,,,,,,,,,"Mitch Spence","27707",687765
"Didier Fuentes","ATL",0.578739,0.787927,0.287617,4.56487,3.076,1.975,0,0.6465,,10.4888,44.7874,10.3099,5.69,5.32,1.64101,3.20513,0.0970046,0.392573,10.2103,8.76102,2.75019,3.18561,1.40808,0.227972,0.0715631,0.15640898793935776,0.250303,1.28852,0.29548,0.697567,,,4.25115,0.131553,0.0140933,691.5999755859375,,,,,,,38.400000000000006,3.8400000000000007,39,3.9,,,,,,,,,,,,,,,,,,,"Didier Fuentes","30661",800311
"Brandon Eisert","CHW",1.82191,1.6198,0,4.42025,43.69,0.05,0,9.1921,,45.6694,194.213,42.0501,24.1,22.43,6.96953,14.9156,1.37359,2.60717,43.5783,8.58792,2.93939,2.92166,1.37348,0.224384,0.0768001,0.1475839987397194,0.237987,1.24735,0.278102,0.696184,,,4.36168,0.130852,0.0037905,999,,,,,,,215.10000000000008,4.676086956521741,209,4.543478260869565,,,,,,,,,,,,,,,,,,,"Brandon Eisert","27668",685126
"Alex Lange","KCR",1.82989,1.5581,0,4.54918,45.354,0,0,6.8952,,45.7005,202.396,41.2244,24.68,23.1,4.76056,25.1758,0.765368,3.1922,47.4917,9.35275,4.95797,1.88641,0.937519,0.234648,0.124389,0.11025891453027725,0.236884,1.45294,0.299435,0.698416,,,4.27315,0.130744,-0.0980312,999,,,,,,,210.30000000000004,4.571739130434784,203,4.413043478260869,,,,,,,,,,,,,,,,,,,"Alex Lange","19883",656638
