name,mlbam_id,espn_id,pitcher_type,IP,pos_adj_werth,werth_mean_sim,werth_std_sim,werth_q10_sim,werth_q90_sim,werth_skew_sim,risk_adj_werth_mc,waiver_floor,draft_value_mc
Marco Gonzales,594835,33158.0,SP,6.388,-3.2095387116588796,-3.2095387116588796,10.750612349896727,-18.934391512144828,5.0931763966279,-1.535687549436539,1.6450408997034351,-1.736263707780635,3.3813046074840702
Joel Hurtado,805871,,RP,6.05847,-3.23915131990661,-3.23915131990661,10.009136866254023,-17.289748837049206,4.207608548267596,-1.7225220669907666,1.6426582273560904,-0.6812617159613445,2.323919943317435
Bryan Abreu,650556,41208.0,RP,66.8659,1.5860451534706055,1.5860451534706055,1.547186755854128,-0.33793260484210197,3.6045346914974736,0.3359920556929607,1.6137416798741986,-0.6812617159613445,2.2950033958355434
Casey Lawrence,596271,35949.0,SP,7.58212,-3.298204393977957,-3.298204393977957,11.574652880676016,-19.074390093886997,4.9975031076547145,-2.1101847128745845,1.5819497614627012,-1.736263707780635,3.3182134692433363
Devin Williams,642207,33224.0,RP,62.9081,1.5407651994854348,1.5407651994854348,1.2699381254489144,-0.14236106164366732,3.1836894289360607,0.20646661990717677,1.5504674027345986,-0.6812617159613445,2.2317291186959434
David Bednar,670280,38303.0,RP,62.3473,1.5128153497212113,1.5128153497212113,1.3405248951791435,-0.22679428435712287,3.2800358346082974,0.18384930186905205,1.5266671596672692,-0.6812617159613445,2.207928875628614
Cole Irvin,608344,39869.0,SP,9.13638,-3.4026770469120784,-3.4026770469120784,11.3633987183064,-18.998005584910462,4.3901002728325595,-1.9885019273246862,1.4685170280030588,-1.736263707780635,3.204780735783694
Dylan Cease,656302,34943.0,SP,168.955,1.4170767082624007,1.4170767082624007,1.4180261296141572,-0.38168043238333016,3.2553928762867117,0.11898040739518649,1.419798143794573,-1.736263707780635,3.156061851575208
Framber Valdez,664285,36581.0,SP,187.51,1.4098548812790246,1.4098548812790246,1.5473933491864404,-0.6290020694072946,3.4456872327984494,0.09993629894985404,1.415909999659965,-1.736263707780635,3.1521737074405998
Aroldis Chapman,547973,30442.0,RP,55.6825,1.3231881151295501,1.3231881151295501,1.5507315993990907,-0.6602969500373469,3.346032450242306,0.293989081924791,1.3730184706083048,-0.6812617159613445,2.0542801865696494
Kyle Bradish,680694,4311625.0,SP,135.519,1.3596521596130278,1.3596521596130278,1.2881169492901574,-0.269510288714278,3.0338370269697443,0.1238845658221926,1.3608365595927108,-1.736263707780635,3.097100267373346
Sean Sullivan,807743,,SP,7.7334,-3.2214307859544666,-3.2214307859544666,10.532389920335222,-18.203060400979133,4.159443004308363,-1.8962505503439562,1.329264673098634,-1.736263707780635,3.065528380879269
Freddy Peralta,642547,39825.0,SP,164.756,1.2687923976193867,1.2687923976193867,1.3153541044148598,-0.39928065904163035,2.9660003474806405,0.14567770754670054,1.2725136666805557,-1.736263707780635,3.0087773744611908
Nick Lodolo,666157,42433.0,SP,152.656,1.2428295304111632,1.2428295304111632,1.354210077851576,-0.5404564552387514,2.994453116722526,0.059099944975770306,1.248528745953885,-1.736263707780635,2.98479245373452
Kevin Gausman,592332,32667.0,SP,178.413,1.208324622335486,1.208324622335486,1.5865672009936795,-0.9194801150956532,3.2466583344097044,-0.03751781587780576,1.2261811763051824,-1.736263707780635,2.9624448840858175
Riley Cornelio,683000,,RP,12.3333,-3.5125890136184195,-3.5125890136184195,8.719821200795158,-16.20678122680294,3.6663808922833416,-1.4599915121422733,1.1911944054033763,-0.6812617159613445,1.8724561213647208
Brody Hopkins,811315,,SP,6.52976,-3.148290126417259,-3.148290126417259,9.635629127404517,-17.244649175304776,4.007212392624636,-1.6130895190402605,1.1683758435164062,-1.736263707780635,2.9046395512970413
Tyler Glasnow,607192,33190.0,SP,129.214,1.1639180137026406,1.1639180137026406,1.320537303562679,-0.5044545386914712,2.9362093031596013,0.24982453000405136,1.166697184780834,-1.736263707780635,2.9029608925614694
Blake Snell,605483,33748.0,SP,124.58,1.1071721539592452,1.1071721539592452,1.2376360502861221,-0.45146218476558525,2.7435492336088534,0.20496820145280836,1.1091631581455845,-1.736263707780635,2.8454268659262194
Luis Castillo,622491,35124.0,SP,173.668,0.9928839779146601,0.9928839779146601,1.4784187326742637,-0.8964541689376498,2.8737520091106816,0.05151861578360251,1.0081835275684758,-1.736263707780635,2.744447235349111
Josh Hader,623352,32760.0,RP,48.2985,0.952152933587233,0.952152933587233,1.2312332561364343,-0.6543820982147958,2.5438219629603136,0.24204083756085476,0.9895394290975681,-0.6812617159613445,1.6708011450589126
Emmet Sheehan,686218,4417806.0,SP,133.517,0.9762149696047018,0.9762149696047018,1.5103449701490002,-0.8906335539197093,3.0004012568009206,0.3331789870854464,0.9875486622298445,-1.736263707780635,2.7238123700104797
Gabe Speier,642100,,RP,56.916,0.9378795219051086,0.9378795219051086,0.6767022634039529,0.05833302551010619,1.7821493574444818,0.12673872436000064,0.9386079887601234,-0.6812617159613445,1.6198697047214679
Raisel Iglesias,628452,33618.0,RP,62.8145,0.8948486338340071,0.8948486338340071,1.249886305825218,-0.6816810970060525,2.5990668781093036,0.3308229224778348,0.9355622694009272,-0.6812617159613445,1.616823985362272
Jhancarlos Lara,702910,,RP,12.6496,-3.1963212873292717,-3.1963212873292717,8.985316447024045,-15.638529221706534,2.332198525290288,-2.2761500516330573,0.9007072019397485,-0.6812617159613445,1.5819689179010932
Garrett Whitlock,676477,39674.0,RP,63.9766,0.8957087499301228,0.8957087499301228,0.7871559357462127,-0.09742358785943359,1.9166898285241394,0.1441847558217014,0.8991792667993784,-0.6812617159613445,1.5804409827607229
Sam Benschoter,680397,,RP,7.62259,-3.199916096859588,-3.199916096859588,7.805430089740588,-13.993259956317843,2.623866042999444,-1.7879365606203022,0.8601458158818142,-0.6812617159613445,1.5414075318431588
Eury Pérez,691587,4917854.0,SP,143.6,0.8464661099552018,0.8464661099552018,1.3283114935590037,-0.8280823457446518,2.5687941112746784,0.08997513196795054,0.857958263688399,-1.736263707780635,2.594221971469034
Tate Kuehner,804249,,RP,8.8299,-3.13700449530334,-3.13700449530334,8.277536251755505,-14.881740688663132,2.2243271246152676,-2.0898870500067335,0.8318133967561093,-0.6812617159613445,1.5130751127174538
Jeremiah Estrada,669093,41014.0,RP,66.1567,0.7766311220134956,0.7766311220134956,0.7246513732606968,-0.16311046769214113,1.7166456471019604,0.08563032413049122,0.7804930293808362,-0.6812617159613445,1.4617547453421809
Shane McClanahan,663556,41199.0,SP,110.003,0.6556694667616738,0.6556694667616738,2.1410943654025516,-1.885661653996436,3.365726153974786,0.18059048156913188,0.7786737961977734,-1.736263707780635,2.5149375039784085
Garrett Cleavinger,664076,36429.0,RP,61.8036,0.7255206714349338,0.7255206714349338,0.9580614066679185,-0.4698391606059486,1.9357013719395697,0.06332022087202749,0.7545253985192244,-0.6812617159613445,1.435787114480569
Abner Uribe,682842,4917865.0,RP,66.3501,0.6906136062596482,0.6906136062596482,0.9809148222868379,-0.5611030577358599,2.0185262973772873,0.2056755684090775,0.7181734512863254,-0.6812617159613445,1.39943516724767
Trevor Megill,656730,40080.0,RP,62.2158,0.6122409300594058,0.6122409300594058,1.0862269760658068,-0.7421888962252662,2.052971685266639,0.11638976575419585,0.6684479870964771,-0.6812617159613445,1.3497097030578216
Chris Martin,455119,32903.0,RP,50.9997,0.5572044533487635,0.5572044533487635,1.2086937101815296,-0.9590638452095973,2.1518193615248027,0.311819518665161,0.6336370957090979,-0.6812617159613445,1.3148988116704423
Jeff Hoffman,656546,33841.0,RP,61.7516,0.5564077464501354,0.5564077464501354,1.1545098938578624,-0.9701281588473252,2.073065134126421,0.1863682754040944,0.6321262831670497,-0.6812617159613445,1.3133879991283943
Yoniel Curet,692414,,SP,7.28842,-3.2903834282982887,-3.2903834282982887,8.433564600115272,-15.186104982324178,3.3158211262481534,-1.6008204901497922,0.6132806009432797,-1.736263707780635,2.3495443087239147
Jean Cabrera,691893,,SP,10.2232,-3.381121667718527,-3.381121667718527,7.992221447837456,-14.600771393333568,3.097306198056999,-1.532288942051496,0.4751808159511602,-1.736263707780635,2.2114445237317955
Ranger Suarez,624133,39817.0,SP,164.706,0.42513319744135725,0.42513319744135725,1.3534619324885528,-1.3054546843197066,2.1511924917711442,0.05871804528646228,0.4518878795029574,-1.736263707780635,2.1881515872835924
Pete Hansen,677337,,SP,7.88462,-3.205088754708881,-3.205088754708881,7.665834450213172,-13.92980171973534,2.92749728430333,-1.5283871753451006,0.42514255146902,-1.736263707780635,2.161406259249655
Walbert Urena,700712,,RP,16.1854,-3.7299503307823487,-3.7299503307823487,6.553042051201991,-12.624514861215713,2.330733701829137,-1.2424495935298587,0.4201317663013665,-0.6812617159613445,1.101393482262711
Spencer Strider,675911,4307825.0,SP,155.816,0.38731610893265644,0.38731610893265644,1.3140464205978282,-1.3046719374507496,2.0592967862634066,0.05778320029913402,0.4123626173382011,-1.736263707780635,2.148626325118836
Matt Strahm,621381,34862.0,RP,62.126,0.3253518375486746,0.3253518375486746,0.7937974687102802,-0.6659284828119303,1.3773937745440958,0.09179178769598392,0.3589700180547282,-0.6812617159613445,1.0402317340160727
Spencer Schwellenbach,680885,4424862.0,SP,62.7767,0.1318013994984386,0.1318013994984386,2.309708061666007,-2.689297848453983,3.1320323151740617,0.6398126221245825,0.34389144784410014,-1.736263707780635,2.0801551556247353
Matthew Boyd,571510,34401.0,SP,159.413,0.3080802475781881,0.3080802475781881,1.3180181937211635,-1.378047891306103,2.010811642831048,-0.013459240734873512,0.3402287629376582,-1.736263707780635,2.0764924707182932
Grant Taylor,691799,,RP,79.5668,0.14080654746818988,0.14080654746818988,1.378458124292098,-1.4957881845025551,1.9491475149132864,0.6638359865949852,0.3363315093597471,-0.6812617159613445,1.0175932253210918
Ryan Helsley,664854,39909.0,RP,62.4899,0.1821105510519172,0.1821105510519172,1.1164360092910661,-1.27322448754243,1.6429448252453358,0.09459182260232962,0.32082263171581593,-0.6812617159613445,1.0020843476771604
Carson Spiers,686730,,RP,6.38533,-3.3079884305524114,-3.3079884305524114,6.033887214248384,-12.063483499520792,1.6849113822255868,-1.3255495669976465,0.3147358286537357,-0.6812617159613445,0.9959975446150803
Robert Suarez,663158,4148749.0,RP,65.3433,0.2439560764239419,0.2439560764239419,0.8780492295375772,-0.9136965749263373,1.3613233949120935,0.07668206234101439,0.30918915450470585,-0.6812617159613445,0.9904508704660504
Ryan Walker,676254,5000950.0,RP,61.0839,0.09036569740060774,0.09036569740060774,1.2640564255594071,-1.5051004038738287,1.736207994053501,0.26943193555200806,0.2898581054876363,-0.6812617159613445,0.9711198214489809
Ryan Webb,669067,,SP,6.94088,-3.1583031946538647,-3.1583031946538647,6.900180014685617,-12.999363168375558,2.705719534735919,-1.2932210413593859,0.26595653944252023,-1.736263707780635,2.002220247223155
Ky Bush,681066,,RP,16.1024,-3.9142674794886405,-3.9142674794886405,6.172702740944505,-12.335945370055972,2.0733534078856657,-1.169436416585186,0.24897704004804969,-0.6812617159613445,0.9302387560093942
Valente Bellozo,678368,,RP,14.896,-3.5493135829948983,-3.5493135829948983,6.427259035790654,-12.425953328227743,1.550516972194585,-1.6440278200909115,0.2407220428822094,-0.6812617159613445,0.921983758843554
Dylan Lee,669276,41455.0,RP,63.3242,0.15579425772995137,0.15579425772995137,0.9150027091305912,-1.0192606895021157,1.3850691068453789,0.1966142755586893,0.23749346202838223,-0.6812617159613445,0.9187551779897267
Blake Walston,686796,,RP,9.45174,-3.3577029159266933,-3.3577029159266933,5.960404355615708,-11.71050621785075,1.4897713552613714,-1.5346839481488554,0.23456449258300383,-0.6812617159613445,0.9158262085443484
Emilio Pagán,641941,33403.0,RP,64.6577,-0.21543442406600022,-0.21543442406600022,1.5975030068619398,-2.215452952313968,1.9363742775076433,0.27589543146416257,0.21408416734118807,-0.6812617159613445,0.8953458833025326
Michael King,650633,40429.0,SP,156.377,0.17274665558833124,0.17274665558833124,1.2773285211357515,-1.44884555802477,1.8144433499914454,0.041416973348251396,0.20800110084394283,-1.736263707780635,1.944264808624578
Matt Brash,666374,4894467.0,RP,59.6743,0.14088095234407616,0.14088095234407616,0.7668795227272179,-0.8290354643950621,1.1410697776307817,0.055240655045173614,0.1935853405690974,-0.6812617159613445,0.8748470565304419
Hunter Harvey,640451,33191.0,RP,51.6856,0.08346777682158812,0.08346777682158812,0.9163678518706582,-1.0691634454053298,1.264902051046098,0.11446831423448939,0.1825596567325313,-0.6812617159613445,0.8638213726938758
Alex Vesia,681911,42622.0,RP,60.8057,0.06788148221315993,0.06788148221315993,0.7753738814435639,-0.9301729812957829,1.0820686340301187,0.08941255175926045,0.1342128250566483,-0.6812617159613445,0.8154745410179929
Pete Fairbanks,664126,42180.0,RP,59.4914,-0.14461091320114416,-0.14461091320114416,1.2180194373907847,-1.751856893216717,1.4564651850367296,0.21350023544691196,0.12537645401372877,-0.6812617159613445,0.8066381699750733
Jake Bloss,814005,5137945.0,RP,12.0371,-3.229098017224823,-3.229098017224823,6.058166268033061,-11.64996544465205,1.1769872141325841,-1.9210447989590824,0.12430166264628857,-0.6812617159613445,0.8055633786076332
Tucker Davidson,656353,41069.0,RP,5.85555,-3.0758182196271084,-3.0758182196271084,5.749465809210587,-10.842322871325052,1.1342615865259131,-1.9522679160832004,0.09311076511698949,-0.6812617159613445,0.774372481078334
Shane Murphy,690294,,RP,15.6692,-3.1626971515493087,-3.1626971515493087,6.654973750465339,-11.123646170222516,0.7624998043318506,-2.5401977448907753,0.09222282906067036,-0.6812617159613445,0.7734845450220149
Edwin Uceta,670955,41308.0,RP,60.422,-0.005919896839374772,-0.005919896839374772,0.8210136601291177,-1.0460537049287661,1.0692423462908782,0.15372114445022192,0.08544949339548003,-0.6812617159613445,0.7667112093568246
Daniel Palencia,694037,4875225.0,RP,63.4769,-0.25244889637663226,-0.25244889637663226,1.3005112998380504,-1.9679789643097518,1.5029078478318116,0.09699884601761084,0.0832364338858158,-0.6812617159613445,0.7644981498471604
Jose A. Ferrer,678606,5119607.0,RP,64.0446,0.0,0.0,0.7265324370078075,-0.9450015972845535,0.9163717768992509,-0.04812378363239639,0.07037393036333367,-0.6812617159613445,0.7516356463246783
Shane Bieber,669456,40912.0,SP,94.5884,0.0312951676057418,0.0312951676057418,1.3041929127742278,-1.5935105911636793,1.6857656736687048,0.366554161454391,0.06699362130118122,-1.736263707780635,1.8032573290818164
Hunter Greene,668881,39635.0,SP,66.7808,-0.17378905865353156,-0.17378905865353156,2.0852492822467372,-2.6890718424882434,2.556253264748211,0.6967485763444832,0.03998825851708483,-1.736263707780635,1.7762519662977199
Joe Musgrove,605397,34848.0,SP,121.021,-0.003903829983554541,-0.003903829983554541,1.2690019513244595,-1.601283589989214,1.7195641055469757,0.16888547987340097,0.03948838219707356,-1.736263707780635,1.7757520899777086
Will Vest,676684,41606.0,RP,63.8755,-0.09375810237841353,-0.09375810237841353,0.7913620478096347,-1.0986532616424989,0.9156071453639149,0.15294245525383732,0.007161044920162525,-0.6812617159613445,0.6884227608815071
Triston McKenzie,663474,34954.0,RP,8.97548,-3.2349068088961674,-3.2349068088961674,5.769859207751052,-10.891113348766707,0.9304775415381353,-2.03261575397518,-0.003264601957032411,-0.6812617159613445,0.6779971140043122
Jackson Jobe,695549,4872647.0,RP,8.68286,-3.2160334574407132,-3.2160334574407132,5.388112292769075,-10.988209670524682,1.005800019217241,-1.7635454894276332,-0.013887884577725444,-0.6812617159613445,0.667373831383619
Aaron Nola,605400,33709.0,SP,164.475,-0.18184201858377813,-0.18184201858377813,1.5173519499903214,-2.1356918547250996,1.762893596208087,0.047506472861724776,-0.06338387511016846,-1.736263707780635,1.6728798326704666
Wilber Dotel,696062,,RP,11.7455,-3.243027298154023,-3.243027298154023,5.295471857316204,-10.380531508433188,0.828814538821391,-1.7872636545691276,-0.06361527611252303,-0.6812617159613445,0.6176464398488215
Ryan Pepiot,686752,4208281.0,SP,167.87,-0.18832886594684517,-0.18832886594684517,1.5489491686129608,-2.161080813528269,1.8007051871394062,0.10276230529507838,-0.06583568364442757,-1.736263707780635,1.6704280241362075
Jhonathan Díaz,646242,,RP,5.94597,-2.977753184090478,-2.977753184090478,5.966936270948846,-9.509192213005415,0.8807286135859432,-2.0921255312890334,-0.06806428358501213,-0.6812617159613445,0.6131974323763324
Austin Peterson,804926,,RP,25.8468,-3.251558747211459,-3.251558747211459,5.6657894326336224,-10.856475809076993,0.6620990937368072,-1.9957315004540945,-0.111122869937783,-0.6812617159613445,0.5701388460235616
Jaden Woods,692243,,RP,9.887,-3.395550026769108,-3.395550026769108,5.509419557109863,-10.903573029668607,0.5987761486332218,-1.8514343617266305,-0.131066242605214,-0.6812617159613445,0.5501954733561305
Louis Varland,686973,4917888.0,RP,64.1768,-0.7282774620154742,-0.7282774620154742,1.4842055244080434,-2.3001867506752753,1.2000305181817068,1.0271095894910363,-0.1471313363677208,-0.6812617159613445,0.5341303795936237
Hunter Gaddis,683769,4187661.0,RP,64.3495,-0.3037262420722353,-0.3037262420722353,0.7679609613306461,-1.2907781004400363,0.6920265548899014,0.14061478226089982,-0.14946571081346197,-0.6812617159613445,0.5317960051478826
Shaun Anderson,641312,39681.0,RP,10.8877,-3.3156755970871528,-3.3156755970871528,4.937395725695027,-10.077074201370634,0.7192627208628708,-1.6263446817419644,-0.1566558859006789,-0.6812617159613445,0.5246058300606656
Elmer Rodríguez,695684,,RP,6.93212,-2.918241070839212,-2.918241070839212,5.649485694771818,-10.26617060148294,0.6430251994145704,-2.2213072966949476,-0.15804094153602477,-0.6812617159613445,0.5232207744253198
Bryan King,687911,5201821.0,RP,62.6647,-0.3103458947627997,-0.3103458947627997,0.7408555915944997,-1.2677653265791504,0.6603495123897821,0.11220098434098014,-0.1650828314779163,-0.6812617159613445,0.5161788844834283
Andrew Kittredge,552640,35872.0,RP,56.3809,-0.30034507510754027,-0.30034507510754027,0.7326379983139926,-1.207674434838284,0.6307623762716035,0.19405493663854734,-0.16582567072627188,-0.6812617159613445,0.5154360452350727
Gabriel Hughes,687312,,RP,21.4326,-3.8503073189532886,-3.8503073189532886,5.102484654339118,-10.939757477426694,0.8951477743319677,-1.2037462744787721,-0.170108565063369,-0.6812617159613445,0.5111531508979755
Jason Adam,592094,32145.0,RP,51.7148,-0.31285320306784925,-0.31285320306784925,0.6831242805370615,-1.1882131730493581,0.588145221516461,0.10056376503542562,-0.18681302082455722,-0.6812617159613445,0.49444869513678735
Robert Garcia,676395,5125167.0,RP,60.1344,-0.46298334287876663,-0.46298334287876663,0.9221618023002376,-1.6616278743430408,0.726640178835349,0.027839436001822686,-0.1884822882690544,-0.6812617159613445,0.49277942769229016
Jairo Iriarte,683568,,RP,12.3041,-3.4044698517428973,-3.4044698517428973,4.7190458755191935,-10.17453564179077,0.6763117559067988,-1.3854394513455262,-0.19315859826766618,-0.6812617159613445,0.48810311769367837
Dale Stanavich,689359,,RP,5.92088,-3.222857711730307,-3.222857711730307,4.912788916712892,-10.164009611833066,0.45134020788984813,-1.8628900985075365,-0.2109261070234009,-0.6812617159613445,0.4703356089379437
Tanner Bibee,676440,4345278.0,SP,174.513,-0.33750877335617036,-0.33750877335617036,1.438500300863967,-2.142744095986369,1.529785207311279,0.028221645673445768,-0.21412834859234978,-1.736263707780635,1.5221353591882854
Tyler Rogers,643511,34026.0,RP,66.3017,-0.5006973097342748,-0.5006973097342748,0.8961097085843386,-1.6740547201802165,0.7075208287167206,-0.0030325406339311725,-0.2198144312044528,-0.6812617159613445,0.4614472847568918
Luke Weaver,596133,33770.0,RP,65.624,-0.4395609419164046,-0.4395609419164046,0.7930989123419208,-1.448025815327865,0.5790400165112275,0.11293007528300812,-0.22824309969660214,-0.6812617159613445,0.4530186162647424
Tyler Uberstine,700413,,SP,8.42847,-3.1281724260827826,-3.1281724260827826,6.137444890260526,-11.259964768461492,1.4327356192246024,-1.9010711962111273,-0.22956689070958583,-1.736263707780635,1.5066968170710493
Victor Mederos,682989,,RP,22.8935,-3.901051035063902,-3.901051035063902,5.054486629079043,-11.04713120676318,0.5816343346725227,-1.2342840005341795,-0.22973436076480339,-0.6812617159613445,0.4515273551965412
Jack Flaherty,656427,33837.0,SP,157.323,-0.34081994592871867,-0.34081994592871867,1.3228225405445497,-2.0369896021585143,1.388044468144191,0.08239463405093872,-0.2446301422566686,-1.736263707780635,1.4916335655239665
Jose Franco,683742,,RP,13.1077,-3.300721719680195,-3.300721719680195,4.933662019694505,-10.218448292033923,0.42875229731254283,-1.8151027362243313,-0.24902980924678422,-0.6812617159613445,0.43223190671456035
Adrian Morejon,670970,40917.0,RP,64.4842,-0.4523084507923323,-0.4523084507923323,0.7209831967226663,-1.4050790615340487,0.47008278453769936,0.049688944142255075,-0.2624624768706775,-0.6812617159613445,0.4187992390906671
Phil Maton,664208,36161.0,RP,62.2188,-0.4812581775753868,-0.4812581775753868,0.7666612877519373,-1.4565665486573056,0.5203538455469857,0.152578438697248,-0.26731591239052205,-0.6812617159613445,0.4139458035708225
Tanner Scott,656945,35135.0,RP,63.28,-0.5056342132589817,-0.5056342132589817,0.8003794659481047,-1.493770549503567,0.5268887338763776,0.10933299490710266,-0.26778849447246617,-0.6812617159613445,0.4134732214888784
Jake Bennett,687562,,RP,17.5495,-3.331700497554708,-3.331700497554708,4.7724815024252285,-10.211928375837399,0.3969811028159782,-1.8052203302771077,-0.2824607702292901,-0.6812617159613445,0.39880094573205443
Thomas Hatch,641672,39889.0,RP,10.6914,-3.7731059796821302,-3.7731059796821302,5.466170774484578,-11.35263904997309,0.3780879747809865,-1.9106857114191178,-0.2824843893238435,-0.6812617159613445,0.39877732663750104
Bradley Blalock,687134,,RP,15.9618,-3.8849857644547283,-3.8849857644547283,4.60165133065491,-10.508974981566544,0.5713701050545134,-1.0449574043693366,-0.290100634045397,-0.6812617159613445,0.39116108191594756
Sean Manaea,640455,33244.0,SP,131.825,-0.3893938788227178,-0.3893938788227178,1.239103107936604,-1.938233529754488,1.2383511119752508,-0.00261012426983743,-0.30446715283075754,-1.736263707780635,1.4317965549498775
David Sandlin,689818,,RP,14.67,-3.183621920381505,-3.183621920381505,4.796411007073379,-9.89511866757357,0.18088188945938863,-1.9366328328064109,-0.3109032906328915,-0.6812617159613445,0.37035842532845303
Gerrit Cole,543037,32081.0,SP,111.516,-0.4076530220858152,-0.4076530220858152,1.2348986940713482,-1.9361537897644783,1.1242752254993267,0.41150628950554835,-0.33506241404513865,-1.736263707780635,1.4012012937354965
Tyler Holton,663947,3983833.0,RP,67.5764,-0.5582536232091,-0.5582536232091,0.7006885320274189,-1.460123423256647,0.3366471495762852,-0.01311610049265151,-0.33660844746160623,-0.6812617159613445,0.3446532684997383
Vince Velasquez,592826,31878.0,RP,6.00045,-3.053624266893035,-3.053624266893035,4.520075785750642,-9.421628771731076,0.20984531563873343,-2.042696023487747,-0.34112299530849616,-0.6812617159613445,0.3401387206528484
Dennis Santana,642701,39801.0,RP,64.6324,-1.1133953077956047,-1.1133953077956047,1.3084582660192898,-2.801794923069241,0.5561801059277787,0.10865555332693548,-0.3439563109000315,-0.6812617159613445,0.33730540506131307
Trey Gibson,694346,,SP,7.29587,-3.0463152489726024,-3.0463152489726024,5.909384241065368,-10.625110453136347,1.032644477092356,-2.1278876008372305,-0.3550403839761742,-1.736263707780635,1.381223323804461
Fernando Cruz,518585,34068.0,RP,57.9953,-0.6174887853682276,-0.6174887853682276,0.7218578320291176,-1.551715139837136,0.28788778260604597,0.07546536889990899,-0.3606737099146784,-0.6812617159613445,0.32058800604666615
MacKenzie Gore,669022,39636.0,SP,156.36,-0.48781743960319934,-0.48781743960319934,1.2523806998075238,-2.0990023524409724,1.099918556404846,0.06370885351821487,-0.38550742182326975,-1.736263707780635,1.3507562859573654
Braden Nett,804556,,RP,23.9304,-3.9203139380113754,-3.9203139380113754,4.064088597601138,-9.532586040397645,0.3985932195038121,-0.8153866458659145,-0.3928519844953235,-0.6812617159613445,0.28840973146602106
Randy Dobnak,677976,42214.0,RP,11.39,-3.211388871695979,-3.211388871695979,4.290989191126661,-9.229579388570677,0.1266910664520098,-1.8087125917135471,-0.3976013421723652,-0.6812617159613445,0.28366037378897935
Blas Castaño,680604,,RP,9.60203,-3.2204639161493285,-3.2204639161493285,4.331788642486372,-9.434647597781508,0.09182323927238065,-1.7687246588283987,-0.4065819292853897,-0.6812617159613445,0.27467978667595483
Andry Lara,691251,,RP,26.0704,-4.279825096640159,-4.279825096640159,5.129726363118909,-11.223993899221062,0.1535053443187967,-1.5542359029159691,-0.41018969020272483,-0.6812617159613445,0.2710720257586197
A.J. Minter,621345,36133.0,RP,46.5006,-0.6912103489350971,-0.6912103489350971,0.6673927469921545,-1.5172592121697694,0.18672638546176842,0.27464564148207393,-0.4203439837623854,-0.6812617159613445,0.26091773219895914
Kenley Jansen,445276,29630.0,RP,55.9687,-0.9995019732999726,-0.9995019732999726,0.9822094117802456,-2.2692584109048135,0.29290489045741447,0.1965942841432049,-0.42083026463510653,-0.6812617159613445,0.260431451326238
Jared Koenig,657649,4995802.0,RP,62.1599,-0.7633376103281737,-0.7633376103281737,0.7442229475254143,-1.7423040980666327,0.22327142261943095,0.15920957385525306,-0.42083520203755953,-0.6812617159613445,0.260426513923785
Caleb Thielbar,573204,32440.0,RP,59.2538,-0.6812617159613445,-0.6812617159613445,0.6453085507824251,-1.4922657912568758,0.15617601620889981,0.21753295178444423,-0.4247401251964184,-0.6812617159613445,0.25652159076492614
Tyson Miller,668338,,RP,5.98151,-3.2547306194074164,-3.2547306194074164,4.208742131283684,-9.009050910670421,0.004396201368337066,-1.7287931494342033,-0.4302913467672621,-0.6812617159613445,0.25097036919408244
Shawn Armstrong,542888,33499.0,RP,65.8172,-0.86918703482158,-0.86918703482158,0.8102538619207983,-1.8985907729026767,0.2045057327022944,0.06056466935250198,-0.43782136202857164,-0.6812617159613445,0.2434403539327729
Jeff Criswell,676105,,RP,9.8009,-3.247826872567959,-3.247826872567959,3.7124574676795032,-8.599763357809142,-0.02963214557717709,-1.2689665104212218,-0.44999469149967847,-0.6812617159613445,0.23126702446166608
JoJo Romero,668941,,RP,61.2261,-0.9217676499251986,-0.9217676499251986,0.8225199551487923,-1.9918380878358717,0.13935780770806788,0.09465232345795978,-0.4539188028831445,-0.6812617159613445,0.22734291307820004
Henry Baez,692013,,RP,13.5279,-3.18029839096804,-3.18029839096804,4.136123103767643,-8.890031823859715,-0.0781069607309964,-1.753238151719693,-0.45859734081167297,-0.6812617159613445,0.22266437514967158
Andrew Morris,702193,,RP,17.3315,-2.889628862195047,-2.889628862195047,3.5520177478925774,-7.28593272142413,-0.477749216654535,-1.5280841799894336,-0.4589048572129344,-0.6812617159613445,0.22235685874841016
Sam Aldegheri,691951,,SP,30.5689,-4.614514484447004,-4.614514484447004,6.447746930959421,-13.549556251110525,2.087095580399651,-0.8845024404752142,-0.4635924887564939,-1.736263707780635,1.2726712190241412
Landon Knack,689017,,RP,22.0344,-3.5445516459651385,-3.5445516459651385,3.9272031059814068,-9.100414479520838,0.027680330122357596,-1.2851387592840569,-0.46585030654677034,-0.6812617159613445,0.2154114094145742
Carlos Estévez,608032,34861.0,RP,62.1272,-1.3609544460488152,-1.3609544460488152,1.1733965875834802,-2.875605605915876,0.16511191980396317,0.2440510690530818,-0.46850437802878153,-0.6812617159613445,0.21275733793256302
Kris Bubic,663460,41201.0,SP,137.505,-0.5754903424703084,-0.5754903424703084,1.1952057469954418,-2.087453240947886,0.9048698937720228,-0.033564999923659126,-0.46941568607071893,-1.736263707780635,1.266848021709916
Dax Fulton,690978,,RP,17.4133,-3.4159389522136108,-3.4159389522136108,4.192861625147865,-9.266340291909419,-0.03101601703073429,-1.8761941263943587,-0.47360877552515673,-0.6812617159613445,0.20765294043618782
