mlbam_id,name,age,ip_projected,ip_fullseason,games_missed_estimate,ip_disagreement,injury_risk_tier
665625.0,Elvis Peguero,,29.499659,65,88.47777295384614,34.336946813383456,MODERATE
674841.0,Andrew Alvarez,,104.96453333333334,65,17.796442687747035,50.92624792441189,LOW
685801.0,Hunter Bigge,,49.81708571428572,65,37.84049406593407,10.805100559678374,LOW
688497.0,Taylor Rashi,,30.82379333333333,65,85.17762276923077,31.32320622077291,LOW
823793.0,Eric Loomis,,24.10804333333333,65,101.91533815384615,39.743930732699724,HIGH
663773.0,Bryan Hoeing,,27.764058333333328,65,92.80342384615386,32.70719014841258,MODERATE
606996.0,Kyle Hart,,74.84051428571429,65,17.938735177865613,59.251458835245245,LOW
808825.0,Andrew Sears,,62.260000000000005,65,18.42193675889328,85.16535680662649,LOW
694361.0,Will Klein,,57.261199999999995,65,19.287470769230772,6.6175829575457525,LOW
572070.0,Garrett Richards,,1.0,65,159.5076923076923,,VERY_HIGH
660787.0,Yerry De los Santos,,46.324400000000004,65,46.54534153846153,11.701496904242637,LOW
803183.0,Luke Fox,,70.5939425,200,104.818906575,92.33288152173395,HIGH
501985.0,Mike Minor,,1.0,200,161.19,,VERY_HIGH
650496.0,J.C. Mejía,,1.0,65,159.5076923076923,,VERY_HIGH
801435.0,Garrett Edwards,,67.87772666666667,200,107.01904139999999,112.70383539305189,HIGH
690294.0,Shane Murphy,,63.44486666666666,65,18.25592885375494,74.07701018606696,LOW
678016.0,Ian Bedell,,68.697925,200,106.35468075000001,92.16834672067466,HIGH
702752.0,Jonathan Pintaro,,63.937400000000004,65,18.09584980237154,68.39032021507137,LOW
621199.0,Matt Bowman,,28.883857142857146,65,90.01254065934064,22.09567476663379,MODERATE
663738.0,Daniel Lynch IV,,83.45262857142858,65,17.83201581027668,52.63264346853305,LOW
665859.0,Wilkel Hernandez,,74.864825,200,101.35949175,93.36497245999612,MODERATE
801367.0,Matt Jachec,,29.5836875,65,88.26834807692308,34.11443557191919,MODERATE
663975.0,Nick Duron,,1.0,65,159.5076923076923,,VERY_HIGH
663969.0,Tyler Phillips,,90.12025714285714,65,17.757905138339922,48.969655708334905,LOW
664584.0,Jhon Romero,,1.0,65,159.5076923076923,,VERY_HIGH
622780.0,Angel Perdomo,,20.183719999999997,65,111.69595938461539,26.190981418969393,VERY_HIGH
657024.0,Erik Swanson,,28.9698575,65,89.79820130769231,34.062505402292786,MODERATE
663671.0,Nic Enright,,27.3747375,65,93.77373115384616,33.147259657106275,MODERATE
544150.0,Albert Suárez,,56.768657142857144,65,20.51503912087911,67.37715435214564,LOW
676083.0,Janson Junk,,113.72520000000002,65,17.686758893280633,43.47039563325827,LOW
673820.0,Robinson Piña,,71.26492,65,18.783596837944664,92.43146237668354,LOW
809840.0,Micah Ashman,,31.33031,65,83.91522738461539,35.521788507680746,LOW
572143.0,Burch Smith,,25.2703975,65,99.01839392307693,32.60264752897672,MODERATE
623381.0,Thomas Pannone,,67.97494999999999,65,19.687747035573125,112.62209522339522,LOW
682260.0,Brian Metoyer,,27.068939999999998,65,94.53587261538462,33.00362360248341,MODERATE
593574.0,Luis González,,24.101866666666666,65,101.93073230769231,39.749243143150956,HIGH
667356.0,Bryan Mata,,33.7070675,65,77.99161638461538,37.43294882584359,LOW
674444.0,Steven Cruz,,48.267971428571435,65,41.701363516483504,10.391826211132523,LOW
661563.0,Luis Gil,,112.60679999999999,65,13.373517786561266,37.76419924390471,LOW
543101.0,Anthony DeSclafani,,65.157695,65,18.656126482213438,92.31764035213115,LOW
571901.0,Aaron Loup,,1.0,65,159.5076923076923,,VERY_HIGH
673111.0,José Lopez,,1.0,65,159.5076923076923,,VERY_HIGH
670046.0,Kenny Rosenberg,,67.94408666666666,65,19.717391304347828,112.64802261425866,LOW
695065.0,Ryan Costeiu,,74.02430749999999,200,102.040310925,92.91435703243907,HIGH
608334.0,Carson Fulmer,,35.624415,65,73.21299646153845,39.1230645063612,LOW
687606.0,Paxton Schultz,,49.13108571428571,65,39.55021714285716,16.84052211496906,LOW
656814.0,Luis Ortiz,,24.15926333333333,65,101.78768215384615,39.699961264817794,MODERATE
642546.0,Jonathan Hernández,,29.548035,65,88.35720507692308,34.28350287594458,MODERATE
675660.0,Shane Drohan,,68.49154285714286,65,17.92391304347826,58.72635991508575,LOW
592866.0,Trevor Williams,,57.01957142857143,65,19.889683516483505,63.83648166351052,LOW
571704.0,Ken Giles,,23.969937666666667,65,102.25953996923077,39.86322882346156,HIGH
689225.0,Beau Brieske,,51.8892,65,32.67614769230769,9.558378882774353,LOW
675919.0,Nick Raquet,,39.73522857142858,65,62.96758417582416,16.77972496007352,LOW
665622.0,Luis Medina,,93.39171666666668,65,17.811264822134387,51.36933887635373,LOW
670245.0,Ryan Watson,,38.05482857142857,65,67.15565802197803,18.863137543960733,LOW
666659.0,Sauryn Lao,,30.400933999999996,65,86.23151833846154,37.71066127566288,MODERATE
696059.0,Johan Simon,,33.509895,65,78.48303092307691,36.96535036549904,LOW
642048.0,Tayler Saucedo,,33.005942857142855,65,79.73903472527473,16.574365438115287,LOW
680758.0,Michael Byrne,,24.151766666666663,65,101.80636615384617,39.706387387463664,MODERATE
605309.0,Keone Kela,,23.296875,65,103.93701923076922,32.51887973258765,HIGH
547001.0,Cody Poteet,,62.613095,65,19.115612648221344,92.80682493895281,LOW
697812.0,Joe Rock,,63.405233333333335,65,18.26778656126482,74.70962251066904,LOW
592454.0,Tommy Kahnle,,48.22828571428572,65,41.80027252747252,10.031613374964262,LOW
686610.0,Ken Waldichuk,,64.47551428571428,65,17.971343873517785,62.42794594854745,LOW
614179.0,José Ruiz,,30.195590000000003,65,86.74329876923076,34.76955987343527,MODERATE
814305.0,Yunior Tur,,75.1016025,200,101.167701975,93.45769931331871,MODERATE
680744.0,Ty Madden,,63.01883333333333,65,18.16106719367589,70.3803661838063,LOW
681982.0,Grant Anderson,,59.074,65,14.769415384615387,5.525206330988915,LOW
642016.0,Daniel Robert,,20.779565,65,110.2109303076923,28.32075486890824,VERY_HIGH
688629.0,Noah Dean,,67.36459333333333,200,107.4346794,113.13842444057691,HIGH
660853.0,Enyel De Los Santos,,60.260685714285714,65,11.811829450549459,4.820077596688175,LOW
663687.0,Hogan Harris,,87.56851428571429,65,17.766798418972332,49.77991119020565,LOW
699134.0,Bradgley Rodriguez,,54.043299999999995,65,27.3074676923077,8.767447139276062,LOW
668319.0,Coleman Huntley III,,1.0,65,159.5076923076923,,VERY_HIGH
642520.0,Gerson Garabito,,62.3870175,65,19.183794466403164,92.95131645570109,LOW
808666.0,Eccel Correa,,67.58291333333334,200,107.25784019999999,112.95287187080518,HIGH
804249.0,Tate Kuehner,,56.471650000000004,65,21.255272307692298,77.19544495846242,LOW
681867.0,Cooper Criswell,,93.4479,65,17.82905138339921,52.40726550145504,LOW
641401.0,Connor Brogdon,,54.207057142857145,65,26.89933450549449,8.079907709426955,LOW
678020.0,Seth Halvorsen,,48.2404,65,41.77007999999999,10.074814827082431,LOW
669915.0,Zach King,,1.0,200,161.19,,VERY_HIGH
820862.0,José Fermin,,49.54,65,38.53107692307692,13.768006391631287,LOW
678226.0,Daysbel Hernández,,35.30397142857143,65,74.01164043956044,16.91108037162955,LOW
621053.0,Tyler Ferguson,,54.651542857142864,65,25.791539340659323,8.018754388485606,LOW
571527.0,David Buchanan,,75.432455,65,19.278656126482215,93.22222576175044,LOW
682489.0,Joe Record,,24.076736666666665,65,101.993364,39.770879240318955,HIGH
690370.0,Tyler Schlaffer,,70.46055,200,104.9269545,92.19140443597043,HIGH
650671.0,José Quijada,,26.80734875,65,95.1878385,33.03239817234749,MODERATE
518617.0,Jake Diekman,,23.938130333333334,65,102.33881363076924,39.890857230284745,HIGH
647315.0,Zach Pop,,31.355914285714285,65,83.85141362637361,18.535266350611074,LOW
472551.0,Fernando Abad,,1.0,65,159.5076923076923,,VERY_HIGH
621348.0,Sam Clay,,1.0,65,159.5076923076923,,VERY_HIGH
664192.0,Joey Lucchesi,,55.78125714285714,65,22.975943736263744,65.90539809410802,LOW
672335.0,Cionel Pérez,,56.00454285714285,65,22.419447032967042,7.2081662156790705,LOW
680730.0,Mitchell Parker,,87.08721666666668,65,18.036561264822133,66.53515123356725,LOW
663753.0,Reiss Knehr,,30.928247499999998,65,84.91729084615386,35.158974990060386,LOW
800017.0,Jose Montero,,67.72279666666667,200,107.14453470000001,112.83448920903587,HIGH
623433.0,Nick Anderson,,46.39877142857143,65,46.35998505494505,14.72185793536426,LOW
673513.0,Yuki Matsui,,50.15985714285715,65,36.98620219780218,9.774921145096627,LOW
682027.0,Cam Alldred,,67.38480333333334,65,21.38932806324111,113.12120743174567,LOW
692064.0,José Rodríguez,,33.4721075,65,78.577209,37.00788791550019,LOW
641447.0,Daniel Castano,,1.0,65,159.5076923076923,,VERY_HIGH
680729.0,Garrett McDaniels,,31.155205000000002,65,84.35164292307691,35.23747939861902,LOW
699911.0,Dugan Darnell,,24.110203333333335,65,101.90995476923077,39.74207347791549,HIGH
810897.0,Charlie Beilenson,,31.596040000000002,65,83.25294646153846,35.71030161442307,LOW
518633.0,Danny Duffy,,24.156833333333335,200,142.432965,39.702043903095635,VERY_HIGH
678981.0,Williander Moreno,,1.0,200,161.19,,VERY_HIGH
665660.0,Elvis Alvarado,,60.704,65,10.706953846153842,4.341760011792453,LOW
503449.0,Wily Peralta,,67.36236666666666,65,21.472332015810277,113.14032185212896,LOW
621074.0,Michael Rucker,,24.08375666666667,65,101.97586799999999,39.76483164226441,HIGH
622253.0,Dillon Tate,,29.2611075,65,89.07231669230768,34.16743666865024,MODERATE
572403.0,Drew VerHagen,,1.0,65,159.5076923076923,,VERY_HIGH
663399.0,Brandon Waddell,,53.50022833333333,65,28.66096938461539,77.54513150507913,LOW
623149.0,Paul Sewald,,56.95791428571429,65,20.043352087912073,10.70852009794515,LOW
700188.0,Dylan Tebrake,,24.207106666666665,65,101.66844184615385,39.6590257005153,MODERATE
664871.0,Kyle Dowdy,,1.0,65,159.5076923076923,,VERY_HIGH
663941.0,Tristan Beck,,37.00111428571428,65,69.78183824175825,26.36281839298349,LOW
605155.0,Colten Brewer,,25.00216,65,99.68692430769231,32.50420752244854,MODERATE
663567.0,Peter Lambert,,42.86986666666667,65,55.15510153846153,76.01112447032123,LOW
689818.0,David Sandlin,,59.06166666666667,65,18.24703557312253,73.69235521183094,LOW
623451.0,Jackson Stephens,,28.9841875,65,89.76248653846154,33.63241739959566,MODERATE
702047.0,Alex Cook,,27.2010225,65,94.20668238461539,32.628096106198996,MODERATE
641672.0,Thomas Hatch,,54.677128333333336,65,25.727772461538464,80.4059998637441,LOW
801129.0,Caden Favors,,67.74041,200,107.1302679,112.81961119816138,HIGH
663986.0,Trevor Stephan,,27.593914285714284,65,93.22747516483517,20.543666615807137,MODERATE
671936.0,Adam Macko,,50.425085714285714,65,36.325170989010985,68.83203359462387,LOW
543859.0,Michael Tonkin,,30.09565166666667,65,86.99237584615385,27.430330501982958,MODERATE
600986.0,Thyago Vieira,,24.090973333333334,65,101.95788184615385,39.758617536857756,HIGH
687064.0,Brandon Young,,62.633,65,18.16403162055336,70.50477905685543,LOW
664139.0,Ian Gibaut,,28.24383625,65,91.60766965384616,33.62585390936449,MODERATE
676568.0,Ricky Vanasco,,29.054205,65,89.58798138461539,33.970052193975704,MODERATE
656290.0,Drew Carlton,,1.0,65,159.5076923076923,,VERY_HIGH
491624.0,César Valdez,,1.0,65,159.5076923076923,,VERY_HIGH
656353.0,Tucker Davidson,,44.71586428571429,65,50.554307472527455,72.75129404842635,LOW
702303.0,Riley Martin,,33.87136666666667,65,77.58213230769232,23.361239676153033,LOW
805321.0,Trevor Kuncl,,29.0159575,65,89.68330592307693,34.01190269940645,MODERATE
693440.0,Taylor Dollard,,67.53323,200,107.2980837,112.99501383998631,HIGH
668820.0,Max Kranick,,28.2220275,65,91.66202376923077,33.37504431222564,MODERATE
669746.0,Tommy Eveld,,1.0,65,159.5076923076923,,VERY_HIGH
681799.0,Ethan Roberts,,43.68174285714286,65,53.131656263736254,12.524189083244359,LOW
669422.0,Matt Sauer,,73.8819225,65,19.254940711462453,93.1527253270171,LOW
687087.0,Michael Prosecky,,75.97208499999999,200,100.46261115000001,93.45072153630258,MODERATE
606273.0,Roenis Elías,,1.0,65,159.5076923076923,,VERY_HIGH
680739.0,Josh Winder,,24.395229999999998,65,101.19958061538462,39.49933860533237,MODERATE
666720.0,Yerry Rodríguez,,24.071133333333336,65,102.00732923076922,39.77570841422354,HIGH
701908.0,David Hagaman,,67.41282,200,107.3956158,113.0973534661939,HIGH
683742.0,Jose Franco,,50.45934285714286,65,36.23979164835165,70.57101225899713,LOW
658648.0,Pedro Avila,,37.666891666666665,65,68.12251615384616,33.27088911349405,LOW
643361.0,Kevin Herget,,23.169411666666665,65,104.25469707692308,30.806709727348956,HIGH
606303.0,Joel Payamps,,55.541428571428575,65,23.57367032967033,6.653946644840259,LOW
669199.0,Lake Bachar,,54.09251428571429,65,27.18481054945055,9.045892075306627,LOW
571539.0,Matt Carasiti,,24.043916666666664,65,102.07516153846154,39.799190142775934,HIGH
641540.0,Dane Dunning,,55.67667142857143,65,23.23660351648351,70.1337326163788,LOW
642629.0,Emmanuel Ramirez,,24.13672,65,101.84386707692308,39.71929502238427,HIGH
516853.0,Wilking Rodríguez,,22.55099125,65,105.79599103846154,32.67271199482793,HIGH
624522.0,Keegan Thompson,,54.84771428571429,65,25.30261978021977,9.583950485304163,LOW
594987.0,Casey Sadler,,1.0,65,159.5076923076923,,VERY_HIGH
594311.0,Jandel Gustave,,1.0,65,159.5076923076923,,VERY_HIGH
543518.0,Scott McGough,,30.070438333333332,65,87.05521523076924,26.848411965299114,MODERATE
828353.0,Nate Garkow,,29.17642,65,89.283384,33.962783553947204,MODERATE
622075.0,Yency Almonte,,25.58898,65,98.22438830769231,32.66507501539833,MODERATE
800215.0,Enmanuel Pinales,,72.904425,200,102.94741574999999,92.57447887146057,HIGH
670036.0,Matt Festa,,59.8746,65,12.774073846153842,4.867651560728917,LOW
680689.0,Lyon Richardson,,32.04096833333333,65,82.14404815384616,32.32495634935362,LOW
677865.0,Justin Bruihl,,53.89331428571428,65,27.68127824175825,7.7159849471575495,LOW
681751.0,Lazaro Estrada,,58.65828571428572,65,18.024703557312254,65.99804650067124,LOW
668470.0,Hagen Danner,,34.660000000000004,65,75.61661538461537,23.957837965893333,LOW
687166.0,Austin Pope,,29.9684925,65,87.3092956153846,34.56986180027663,MODERATE
807716.0,Ty Langenberg,,67.94593666666667,200,106.96379129999998,112.64646793633625,HIGH
669111.0,John McMillon,,28.026485,65,92.14937584615384,33.467833599157565,MODERATE
665878.0,Janser Lara,,22.6818175,65,105.46993176923078,32.507045806715375,HIGH
688297.0,Chris Roycroft,,52.34974285714286,65,31.528333186813178,11.279712918607036,LOW
686930.0,Mason Barnett,,72.58976666666668,65,18.24407114624506,73.54799725394749,LOW
683175.0,Connor Phillips,,79.7533142857143,65,17.83794466403162,52.83866750500775,LOW
805299.0,Brandyn Garcia,,44.19631666666667,65,51.84918,19.98441866559212,LOW
695646.0,Peter Heubeck,,69.13923750000001,200,105.997217625,92.25079839758727,HIGH
811310.0,Nigel Belgrave,,33.2208675,65,79.2033763846154,37.081411459250376,LOW
688158.0,David Morgan,,59.3234,65,14.14783384615385,4.75190632448354,LOW
663875.0,Al Pesto,,1.0,65,159.5076923076923,,VERY_HIGH
676760.0,Ron Marinaccio,,46.55108571428571,65,45.980370989011,11.941475834450358,LOW
605452.0,Joe Ross,,31.61754285714286,65,83.19935472527473,22.119679117839627,LOW
676755.0,Isaac Mattson,,63.79322857142857,65,10.09486166007905,3.139633269833854,LOW
813882.0,Brady Choban,,30.52782,65,85.91527938461539,34.99735117323786,MODERATE
657508.0,Mike Baumann,,24.15834,65,101.7899833846154,39.70075257053448,MODERATE
670766.0,Darren McCaughan,,77.040105,65,19.453557312252965,93.99751411771891,LOW
663455.0,Konnor Pilkington,,30.656399999999998,65,85.59481846153847,28.23743988277502,LOW
592426.0,Luke Jackson,,36.517759999999996,65,70.98650584615386,24.876194270989284,LOW
605347.0,Jorge López,,26.716515833333336,65,95.41422207692307,26.251563659563296,MODERATE
689520.0,Cody Laweryson,,44.790200000000006,65,50.36903999999998,17.53387341072512,LOW
692230.0,Carlos Rodriguez,,69.59205714285714,65,17.965415019762844,61.91324788922688,LOW
502083.0,Zach McAllister,,1.0,65,159.5076923076923,,VERY_HIGH
805345.0,Trent Harris,,33.307,65,78.9887076923077,34.96858679824889,LOW
676092.0,Collin Snider,,26.298914285714286,65,96.45501362637364,24.24659680803532,MODERATE
672710.0,Roansy Contreras,,73.46554499999999,65,19.290513833992094,93.25314447917971,LOW
822067.0,A.J. Causey,,30.296643333333332,65,86.49144276923077,28.656861105209455,MODERATE
678756.0,Victor Munoz,,1.0,200,161.19,,VERY_HIGH
628317.0,Kenta Maeda,,75.09031999999999,65,19.31422924901186,93.3355226488979,LOW
672456.0,Keider Montero,,89.98610000000001,65,17.944664031620555,59.70902689861894,LOW
607067.0,Colin Rea,,111.79905000000001,65,17.725296442687746,46.49249392380452,LOW
660906.0,Francisco Pérez,,24.02938,65,102.1113913846154,39.81174913958441,HIGH
660431.0,Hector Perez,,1.0,65,159.5076923076923,,VERY_HIGH
676508.0,Ben Casparius,,78.75422857142858,65,17.843873517786562,53.48298100473067,LOW
476595.0,Lucas Luetge,,24.076710000000002,65,101.99343046153847,39.77090221848506,HIGH
699151.0,Jedixson Paez,,70.247,65,17.909090909090907,58.192799751487016,LOW
801207.0,Emmett Olson,,67.80602333333333,200,107.0771211,112.76424287353521,HIGH
571670.0,Dylan Floro,,28.41869825,65,91.17185974615384,33.716220530058614,MODERATE
663959.0,Tyler Ivey,,75.55463,200,100.8007497,93.33291410365871,MODERATE
700669.0,Gordon Graceffo,,78.51725714285713,65,17.882411067193676,55.92097676134473,LOW
688602.0,Patrick Murphy,,24.123696666666664,65,101.87632523076925,39.730477376895855,HIGH
683155.0,Joey Estes,,65.53765714285714,65,18.00395256916996,64.05825683971472,LOW
608335.0,Kyle Funkhouser,,62.9721725,65,19.05335968379447,92.71172284459156,LOW
695026.0,Jeremy Wu-Yelland,,27.592750000000002,65,93.23037692307692,33.06379102457349,MODERATE
827110.0,Austin Cates,,67.78933333333333,200,107.09064,112.77831857823264,HIGH
518553.0,Steve Cishek,,1.0,65,159.5076923076923,,VERY_HIGH
671109.0,Jake Eder,,50.010285714285715,65,37.358980219780214,70.0860937840365,LOW
670103.0,Raymond Burgos,,28.0368925,65,92.12343715384617,33.34124620085795,MODERATE
656641.0,Jacob Latz,,97.12142857142855,65,10.883399209486166,15.899634061377458,LOW
676130.0,José Buttó,,83.1779142857143,65,17.787549407114625,50.68442389947259,LOW
688274.0,Hayden Seig,,24.20696666666667,65,101.66879076923075,39.65914529592554,MODERATE
674072.0,Tommy Henry,,75.73426,65,19.287549407114625,93.25174138315273,LOW
664069.0,Ben Braymer,,1.0,200,161.19,,VERY_HIGH
621076.0,James Kaprielian,,67.81894,200,107.06665860000001,112.75335333448314,HIGH
681916.0,Dylan Smith,,34.298542857142856,65,76.5174778021978,20.0200513534021,LOW
613534.0,Austin Adams,,24.390627000000002,65,101.2110527076923,32.5710668039266,MODERATE
688306.0,Tristan Stevens,,67.49853333333333,65,20.99802371541502,113.02447348452162,LOW
683822.0,Naoyuki Uwasawa,,67.28788,65,21.712450592885375,113.20385163360476,LOW
691946.0,George Klassen,,75.93711428571429,65,17.906126482213438,57.74271696778243,LOW
689958.0,Andrew Walters,,42.012616666666666,65,57.2916323076923,15.035727820151129,LOW
666151.0,Kevin Gowdy,,27.5390975,65,93.36409546153847,33.23015534808746,MODERATE
678024.0,Mike Vasil,,56.40803166666666,65,21.413828769230797,79.82933139131016,LOW
804619.0,John Klein,,72.67873333333334,65,18.018774703557312,65.69105290210126,LOW
656671.0,Josh Maciejewski,,33.785340000000005,65,77.79653723076922,37.34429285708505,LOW
656186.0,Dan Altavilla,,41.195257142857145,65,59.32874373626373,15.227830627161698,LOW
663752.0,Cody Morris,,24.256486666666664,65,101.54537169230768,39.61691275491483,MODERATE
682926.0,Jorge Bautista,,67.96023333333333,200,106.95221099999999,112.63445584794793,HIGH
685112.0,Zach McCambley,,49.456799999999994,65,38.73843692307695,11.024303902439073,LOW
685314.0,Andrew Saalfrank,,29.543799999999997,65,88.36775999999999,34.28817396362775,MODERATE
677334.0,T.J. Fondtain,,24.20884,65,101.66412184615383,39.65754508837883,MODERATE
528748.0,Humberto Castellanos,,67.68874666666666,65,20.280632411067195,112.86326911760325,LOW
543351.0,Jay Jackson,,24.061956666666664,65,102.03020030769231,39.783621075583774,HIGH
641682.0,Ryan Hendrix,,27.9763625,65,92.27429653846154,33.405766342438916,MODERATE
676105.0,Jeff Criswell,,47.27168571428571,65,44.18441406593408,70.90030487678759,LOW
665871.0,Javier Assad,,88.56218571428572,65,17.793478260869566,50.79529073107823,LOW
657612.0,Tim Hill,,63.53957142857143,65,10.287549407114625,5.621562701098419,LOW
829272.0,Shinnosuke Ogasawara,,25.153285714285712,65,99.31027252747253,28.856695609305216,MODERATE
693483.0,Pat Gallagher,,67.529995,65,18.733201581027668,92.37159263251212,LOW
669459.0,Kyle Nelson,,27.451921499999997,65,93.58136487692308,33.322766894451945,MODERATE
628708.0,Yunior Marte,,24.531655714285712,65,100.85956575824177,22.513654354910827,MODERATE
571871.0,Ian Krol,,1.0,65,159.5076923076923,,VERY_HIGH
679775.0,Kyle Backhus,,50.310514285714284,65,36.61071824175824,10.763934647923218,LOW
675976.0,Mark Washington,,24.12616,65,101.87018584615384,39.728361519659984,HIGH
814005.0,Jake Bloss,,47.682028571428575,65,43.1617134065934,69.55195014281804,LOW
695695.0,Tyson Neighbors,,28.6263,65,90.65445230769231,25.43227221740126,MODERATE
695769.0,D.J. McCarty,,67.62327666666667,200,107.22514589999999,112.91867193431577,HIGH
642578.0,José Rodríguez,,1.0,65,159.5076923076923,,VERY_HIGH
674384.0,Eduarniel Núñez,,47.78928571428571,65,42.89439560439561,10.266405642747054,LOW
664123.0,Scott Effross,,25.008171428571426,65,99.67194197802198,22.527984850382147,MODERATE
701679.0,Brody Brecht,,67.33833333333332,200,107.45595000000002,113.16080773984135,HIGH
666207.0,Riley Pint,,24.040616666666665,65,102.08338615384615,39.802040137923,HIGH
668834.0,Easton McGee,,44.8598,65,50.19557538461538,15.90717961959316,LOW
668736.0,Mike Ruff,,1.0,200,161.19,,VERY_HIGH
656786.0,Parker Mushinski,,29.43746,65,88.632792,34.27504417220203,MODERATE
670329.0,Rico Garcia,,56.47768571428571,65,21.240229450549464,6.236228477327347,LOW
696040.0,Po-Yu Chen,,77.5140075,200,99.213653925,94.11903732777387,MODERATE
656887.0,Sean Reid-Foley,,27.800092749999997,65,92.7136149923077,33.44109268700826,MODERATE
622065.0,Alex Young,,23.982986666666665,65,102.22701784615384,39.85191072408616,HIGH
682448.0,Jackson Rees,,1.0,65,159.5076923076923,,VERY_HIGH
683409.0,Angel Chivilli,,37.59422857142857,65,68.30361494505495,20.912668022494106,LOW
687312.0,Gabriel Hughes,,66.99443333333333,65,18.128458498023715,69.42374883688338,LOW
666171.0,Ryan Zeferjahn,,60.307742857142856,65,11.694548571428582,4.607040792040354,LOW
669682.0,Morgan McSweeney,,62.9521725,200,111.008740275,92.72881036592146,VERY_HIGH
815590.0,Ryan Lobus,,34.889865,65,75.04372107692308,38.43862831674538,LOW
806188.0,Cade Gibson,,81.62354285714287,65,17.817193675889328,51.57309204688226,LOW
690658.0,Will Johnston,,36.28912,65,71.55634707692309,39.91792985820115,LOW
641420.0,Zack Burdi,,1.0,65,159.5076923076923,,VERY_HIGH
813636.0,Phil Fox,,24.124636666666664,65,101.87398246153846,39.72966993187879,HIGH
606160.0,Rafael Montero,,36.635285714285715,65,70.69359560439561,17.250829395174847,LOW
608718.0,Brent Suter,,62.74165714285714,65,10.139328063241107,3.7827214202022796,LOW
642232.0,Ryan Yarbrough,,82.09382857142857,65,17.805335968379445,51.23620226131501,LOW
663767.0,Chase Shugart,,46.0922,65,47.12405538461539,13.889502899072138,LOW
805661.0,Greg Farone,,67.85797000000001,200,107.03504429999998,112.72046924832551,HIGH
664744.0,Jose Espada,,27.666485714285717,65,93.04660483516483,23.647816516994304,MODERATE
691576.0,Alejandro Hidalgo,,71.0134075,200,104.479139925,92.59143346827985,HIGH
643338.0,Chad Green,,37.87442857142857,65,67.60527032967033,14.480484817011975,LOW
693732.0,Estibenzon Jimenez,,74.85283,200,101.36920770000002,93.24485386355431,MODERATE
686839.0,Brendan White,,29.36946,65,88.80226892307692,34.17707118473436,MODERATE
687589.0,Dom Hamel,,59.58404166666667,65,18.26482213438735,74.68771284490117,LOW
669704.0,Kade Strowd,,43.58877142857143,65,53.363369670329675,13.7548841411229,LOW
489334.0,Craig Stammen,,1.0,65,159.5076923076923,,VERY_HIGH
672860.0,Prelander Berroa,,40.63754285714286,65,60.718739340659326,15.918037282996202,LOW
676961.0,Caleb Boushley,,73.3678925,65,19.17490118577075,92.94142266449099,LOW
680880.0,Grant Holman,,28.0474,65,92.09724923076922,21.10014556940307,MODERATE
685311.0,Tommy Sommer,,1.0,200,161.19,,VERY_HIGH
622088.0,Tejay Antone,,27.045314285714287,65,94.59475516483518,19.514573076842563,MODERATE
677076.0,Clayton Andrews,,24.043490000000002,65,102.07622492307692,39.79955859227964,HIGH
641739.0,Rob Kaminsky,,24.485609999999998,65,100.97432584615386,39.42334791993572,MODERATE
518397.0,Scott Alexander,,26.479889333333333,65,96.00396812307692,25.543819461984196,MODERATE
572703.0,Luke Bard,,1.0,65,159.5076923076923,,VERY_HIGH
676510.0,Nolan Hoffman,,28.056057142857146,65,92.07567296703294,24.40232049094629,MODERATE
686846.0,Reggie Crawford,,22.830265,65,105.09995492307692,32.55181100769818,HIGH
681168.0,Luis Curvelo,,44.86322857142857,65,50.18703032967032,14.645741032886693,LOW
695534.0,Chase Petty,,83.2856,65,17.9802371541502,63.114996281549445,LOW
691008.0,Max Rajcic,,79.2697775,200,97.79148022499999,94.74516591502012,MODERATE
659275.0,Dinelson Lamet,,67.41521666666667,65,21.279644268774703,113.0953136281112,LOW
675921.0,Spencer Howard,,67.34737,65,21.522727272727273,113.1531035710055,LOW
669993.0,Raul Brito,,31.96378,65,82.33642523076922,35.93872317645133,LOW
643316.0,Paul Fry,,24.09975,65,101.93600769230768,39.75106413905796,HIGH
661440.0,Mauricio Llovera,,24.04706333333333,65,102.06731907692308,39.79647314614743,HIGH
656412.0,Alex Faedo,,33.3177875,65,78.96182192307691,36.65788208440251,LOW
641302.0,Tyler Alexander,,93.31137142857142,65,17.731225296442688,46.93023066388779,LOW
694646.0,Chayce McDermott,,51.72885714285714,65,33.07577142857144,68.54650316008973,LOW
805123.0,AJ Blubaugh,,76.53837142857142,65,17.947628458498023,59.71832011584927,LOW
608678.0,Dominic Leone,,23.989378333333335,65,102.21108784615384,39.846370392539,HIGH
669920.0,Jason Alexander,,75.39412857142858,65,17.941699604743086,59.44485971496931,LOW
680983.0,Kelvin Cáceres,,28.61114,65,90.6922356923077,33.750114514349924,MODERATE
696147.0,Sam Bachman,,53.84817142857143,65,27.793788131868116,8.627468231509999,LOW
592145.0,Jesse Biddle,,1.0,65,159.5076923076923,,VERY_HIGH
676664.0,JP Sears,,76.32092857142857,65,18.045454545454547,66.82813557783165,LOW
672841.0,Carlos Vargas,,58.56585714285715,65,16.035863736263728,6.588787196911923,LOW
606424.0,Jarlín García,,1.0,65,159.5076923076923,,VERY_HIGH
622766.0,Miguel Díaz,,30.8676975,65,85.06820007692308,35.226891969148014,LOW
